0,1,2,3,4,5,6,7,8
Q10549,783.4942990541458,807.6467173695564,821.0150559544563,855.1797774136066,882.5374007821083,903.6752033233643,943.2859899997711,938.5956723541021
Q10564,5376.098342910409,5423.668292187154,5516.32715035975,5661.707660228014,5718.086170177907,5834.840071450919,6028.742643784732,6086.261742752045
Q10573,851.3447301983833,873.2481563687325,880.8361160159111,899.3447693064809,905.2557161599398,915.1144411563873,946.1572000533342,990.6954556256533
Q10580,9547.710485607386,9748.159718066454,9906.319563239813,9762.10890352726,10029.649649858475,10273.138820528984,10570.83695024252,10842.251653373241
Q10581,10581.516057178378,10679.03242148459,10978.2298284024,10633.953208625317,11142.489023208618,11493.039655461907,11971.499226167798,12554.590293839574
Q10590,1021.0150002241135,1022.4225902557373,1017.7763800024986,1007.7654220759869,1007.5565201938152,1004.0166074335575,967.9842206090689,963.8254186958075
Q10604,7129.074232429266,7442.521485537291,7835.997079461813,7968.360625579953,8220.50910435617,8559.70726184547,8777.517242506146,9095.70461474359
Q10608,3410.8086749076847,3973.5405802726755,3682.4391777038586,3577.7167445182818,3192.88019924164,3156.482238388064,2499.1770370483428,1859.6907028198275
Q10618,1365.7413734197617,1534.0249878764153,1240.5501715019345,1251.319109737873,1370.7273855805397,1534.8238961994648,1457.3644976392388,1336.184593603015
Q10622,1498.4291326925159,1509.1329468116164,1519.1385416910052,1524.4428846612573,1535.0077984407544,1544.9822043254972,1552.326093196869,1567.058571845293
Q10632,3711.12741047889,3761.8101148307323,3821.584510140121,3875.4235875457525,3889.422825112939,3932.662167355418,3999.0247507989407,4072.052774608135
Q10638,5353.817182183266,5501.556877493858,5468.316866829991,5241.325030587614,5454.587706588209,5703.320151530206,5815.8317732438445,6011.307253502309
Q10641,1791.1400794833899,1307.6268662065268,1013.5082291960716,1005.5207928717136,1096.6740060150623,1068.7997246682644,639.0490718185902,655.5446096658707
Q10657,4018.4240129590034,4293.857477009296,3831.4580383896828,3634.8966565728188,3812.1044212579727,3943.3722108602524,3490.8706098794937,3523.602264523506
Q10667,1572.157477885485,2061.055905669928,2142.5809478014717,2143.859322071077,2533.3429646492023,2855.310795605185,3045.8926608413485,3270.695713683966
Q10681,2007.727100878954,2045.3027235269547,1964.966512337327,1828.6505967602134,1633.3393824100494,1215.347457587719,1093.0554792359471,1429.0058372467756
Q10684,1260.1478650026024,1381.890613743663,1557.6411467283965,1794.2238302301616,1808.2627718333156,2078.8897740017624,2262.0692764591427,2446.2099695052952
Q10698,12142.21852324903,12117.19051450491,12104.454831704497,12354.036273434758,12459.749063402414,12579.061644300818,12753.893007934093,12797.092207297683
Q10699,9208.410122692585,9398.39846253395,9392.107529044151,9417.328625619411,9580.699572563171,9590.215899944305,9745.73141798377,9945.774495750666
Q10705,10087.297560274601,10198.114322572947,10449.976648539305,10505.219330862164,10648.100453540683,10918.428179249167,11197.731354162097,11493.128587827086
Q10725,5348.160916566849,5512.646775096655,5532.511063963175,5615.995388403535,5790.353550389409,5936.852367296815,6088.610238805413,6281.426062360406
Q10738,8301.456381511689,8492.295717427134,8567.391756644844,8954.853883457183,9126.657897277175,9490.572147895395,9818.642959250508,9935.913947637377
Q10739,4971.128378662773,5087.677360414446,5267.193448275605,5403.299160752001,5535.218151836607,5726.312251253791,5898.819211668127,6120.149776657187
Q10742,1790.8209595084188,2145.8814598619933,3693.5063447058196,2545.379610210656,4138.580822497605,5790.603739768266,7101.878000050782,8336.941578835249
Q10748,3138.2782062888145,3409.809869453311,3612.5171114504337,4137.666884995997,4864.24400459975,6475.816732309759,7995.229748003185,9391.770063973963
Q10750,6002.915761694312,6049.355686753988,6257.284605763853,6389.963814802468,6274.399438984692,6625.4421592876315,7038.804092146456,7405.008096955717
Q10752,5037.700185030699,5143.261098116636,5329.283288568258,5500.216099768877,5429.72192786634,5557.960048243403,5753.98556612432,5927.654657289386
Q10770,11037.56649561882,11353.085372877717,11537.285744667128,11819.60898023583,11986.662662978022,11756.324363298861,11948.041006525678,12223.179884124545
Q10776,1782.6300477981567,2283.926182985306,2825.177129507065,3331.1097609996796,3862.7512168884277,4397.020194530487,4870.732462406158,5345.8032393455505
Q10782,4989.554822191596,5246.11043458432,5596.101085789502,5968.119119383395,6153.164646945894,6597.665768459439,6770.320530354977,7320.594572842121
Q10794,7086.1250591069465,7149.400416728855,7217.696550345422,7321.347399999203,7404.4911017999075,7520.698408140244,7635.553952819111,7749.143429389598
Q10809,10168.08855433762,10732.776503063738,11302.279811810702,11762.667620997876,12546.322607520968,13150.193099044263,14037.968127533793,14602.699838433415
Q10811,15404.170518930257,16039.558167474719,16477.135157130288,17413.728258061037,17872.033679243177,18787.367084606736,19990.879283415525,21016.840493661908
Q10815,2156.395112916827,1354.0018692165613,1689.7397847622633,1864.0317644923925,1809.4090721793473,2143.1669676192105,1996.8982274383307,2183.453360773623
Q10825,4099.400084853172,2181.2781871557236,473.8860989809034,-878.4899024963383,-2286.8653318881998,-3906.304426908494,-5591.6476217508325,-7433.559873700143
Q10839,11427.827041707933,12085.019158393145,13273.64454459399,13998.265577018261,14735.262700743973,15607.16070503369,16602.641444154084,16682.136604845524
Q10842,16046.664705872536,18476.271923333406,22146.658787578344,27018.43790665269,31363.353991657495,33713.91384810209,37178.34995351732,40658.37429560721
Q10862,3553.8594153262675,3672.5513453520834,3640.732222046703,3748.213135074824,3931.7499178759754,4014.6329633407295,3964.4800534434617,4080.925776589662
Q10867,2129.456119414419,2227.132578935474,2268.699652392417,2336.0408909507096,2469.733126923442,2613.4662147909403,2632.61923507601,2775.621302768588
Q10871,2419.5714767202735,2477.0790063887835,2528.2558396458626,2533.0429434776306,2539.0190366506577,2558.537242643535,2615.011372245848,2706.7506479099393
Q10882,3465.0661015972496,3697.04113149494,3743.715204726161,3158.948311232032,2707.1637761861107,2421.3674845486903,2024.0990800768163,1557.974942292276
Q10909,10529.483807086945,10593.930221796036,10671.156119704247,10768.537557721138,10779.48118031025,10700.251331925392,10867.209736704826,10543.898760676384
Q10924,11493.719787597656,12380.319941043854,12998.400864601135,14154.327092170715,15063.34282875061,16031.68906211853,16958.28757762909,18336.797437667847
Q10940,8954.687935266867,9156.295727801995,9299.550305931123,9458.375663481134,9674.502381210628,9821.205056753535,10107.639632021566,10398.87452257086
Q10981,3542.0869702100754,3764.120916247368,3747.718273460865,3909.9616609811783,3875.9379705786705,3917.9726160764694,3914.9042450785637,3888.9122502803802
Q10982,2906.6105191691076,2903.8097197565144,2986.4580128093667,3006.2093101228706,3060.7698155109965,3122.1890464117164,3160.8468155250707,3138.7608772965978
Q10989,8599.610001035035,8740.01429077685,8929.597153989227,9258.637799542399,9510.861440918598,9587.3746040158,10044.154457467053,10678.793915116046
Q10990,11936.91105094552,12962.654309093952,13427.8561225608,13971.644822739065,14708.484177298844,15581.298774413764,15788.41951225698,17189.064866051078
Q10996,5701.507285581529,5708.348370683193,5745.072949971258,5850.339761066436,5873.798818431794,6055.010173637419,6108.235235395281,6298.731607494502
Q11005,21114.715749323368,20893.978930979967,20043.831140190363,22218.505283504725,22119.498938053846,20740.802422314882,23052.289872437716,25234.640265494585
Q11029,6664.3927478253845,6453.513029956818,6707.936167907716,6728.022278487683,6623.335335689784,6749.041287189723,6912.778339320423,7076.852127295734
Q11044,13158.255019530654,13525.382166206837,16464.998560875654,15587.892299726605,15535.60088852048,17727.820483490825,18854.652058556676,20302.026943966746
Q11045,4730.375127835571,4823.158626642077,4960.673242089896,5130.569616682081,5323.315998893974,5656.947157083449,5745.2490372359725,6064.285890852657
Q11058,15042.07948284,15357.94910944849,15663.710313318667,16064.999816079433,16378.036010035867,16829.3167290613,17204.459028901896,17646.386861331008
Q11067,6286.5858149100095,6361.822855266184,6471.900322762132,6546.337896369585,6617.377528222838,6749.392462381164,6896.243352338115,7005.867527222077
Q11069,4182.140838298202,4275.879372981191,4338.923962785305,4284.952148833872,4394.302542009951,4460.302917847039,4491.0073509961385,4579.565098008516
Q11070,3610.461682641506,3691.537911300361,3522.039337454736,3570.001755657047,3546.080981654674,3541.701640857011,3711.995073319227,3823.1409029431643
Q11075,3332.7165943980217,3528.230713546276,3642.380196273327,3830.2729494571686,3903.6320981681347,3974.1337862610817,4246.413132965565,4499.977720558643
Q11081,13886.652088910341,15278.342805743217,16221.362312346697,17285.445632755756,18172.04893966019,19420.149341329932,20191.193123698235,22176.238322883844
Q11088,2822.2813883922995,2933.4684668090194,3056.667534080893,3281.5139641262595,3371.7201450187717,3530.520008276776,3858.2978865880527,4152.825716482476
Q11095,1426.6289383769035,1630.7727017998695,1821.09720402956,2025.280580997467,2191.3160900473595,2387.1968687176704,2567.652263343334,2635.2299117445946
Q11104,4651.071171773225,4676.272500631213,4728.5722383901475,4764.197639735788,4834.59810206741,4906.803974612429,4925.446045867725,5009.561287702246
Q11121,4496.849713802339,4582.148319196702,4666.866984140874,4700.367333459855,4734.341660535337,4806.282428681852,4928.30004630089,5033.017407155039
Q11130,7062.781816616654,6965.876135615259,6924.253596589713,7015.467908427863,7176.466977355628,7307.346855851261,7392.509424894301,7443.5010455079355
Q11132,1326.0533622086045,1387.6757168292995,1452.5878459036344,1516.098212015628,1584.5728352487076,1657.138950139283,1756.9519586250174,1928.9108924552784
Q11143,3370.0285193879904,3402.848033779897,3395.3850098954517,3392.538259204962,3406.300070652776,3411.036035259851,3379.363777620607,3406.5787452159084
Q11167,4183.651283173263,4279.430069182814,4343.275363872946,4290.009829732777,4400.141656407715,4466.911488205196,4497.9546603091085,4587.058119428905
Q11168,1326.034593166411,1361.9712844222786,1404.4516213878992,1445.3586509585384,1446.9843555837874,1504.6961255311971,1594.7848935604102,1667.1158431142576
Q11172,3626.1349609877916,3662.495710602105,3725.4464628884202,3782.019620054812,3824.2781607472534,3875.5668646013373,3935.9979936527843,4000.8189776584145
Q11183,10583.538786947727,10795.137813031673,10481.451448008418,10300.963067010045,10272.137818858027,10351.707021728158,9986.60908062756,9982.467232555151
Q11184,10456.077907953857,11195.117199092274,12239.812410723154,12943.929691831194,13884.563604251962,15049.433641273363,15578.359423950036,16455.353075059214
Q11190,7173.577857280448,7682.604405346738,7597.295764294268,7795.198239865677,8421.154444391133,8399.313343425396,8974.117584218013,9464.55815668829
Q11192,1637.6884796336294,1715.3690319107475,1900.7352187113468,2073.0764719460913,1920.754247611464,1976.5850283727061,2034.2736592727913,2034.464666435124
Q11211,3037.8411307500237,3143.032357973187,3341.7366547730144,3505.517616961727,3607.230392821015,3766.952071925216,3896.83453807529,4041.9395308896496
Q11235,3146.080157507052,3434.641831632248,2135.286992385038,1977.2392800594762,2256.9709398642317,467.72330516981015,893.7124491078688,1485.3366688697724
Q11238,8540.279325033307,8622.157935584664,8522.057972381592,8684.686266141713,9065.539481657326,9577.205130624354,9458.860696154416,9834.352208303988
Q11252,8129.609487516314,8128.1146384232,8136.608450661087,8370.98720136013,8456.946595322845,8487.765755827397,8707.892602795944,8971.344603266502
Q11261,3178.596673768669,3219.0865289479266,3312.6107259586447,3373.0856765205926,3407.6956122263136,3493.070673762864,3566.718413030034,3666.267677877342
Q11262,2129.452889966965,1946.393694674969,1826.86972193718,1647.1715747833257,1261.9307315886026,1100.3031219661243,961.0694655835637,815.3268229186544
Q11265,11225.190352018177,11309.692815644294,11492.70459650159,11604.085385010392,11696.471948691458,11876.462009440364,12108.873772883417,12456.32041948736
Q11270,4867.943505142803,5074.848019906767,5297.377037867865,5505.683506774888,5675.166738350966,5877.373782143236,6195.168593589463,6523.045120118839
Q11272,1653.557297457753,1668.7422141640045,1688.5973507514127,1787.9566058837304,1904.8089716266404,1872.7972715302017,1961.7106235955875,2063.986525083665
Q11275,1714.6856222591855,1805.533215145484,1842.7292710880558,1915.1116564623858,1970.7526218957182,2053.920544295355,2089.732362712027,2221.232280421486
Q11279,12581.129435329067,15374.831784316753,18392.578449788103,21661.165090951785,25292.16388855951,29251.582402577573,33643.749970994024,39938.23939055595
Q11292,2631.649073758714,2757.576327921795,2890.9303027546703,2898.285165182375,2857.1923175068255,2900.262234694623,2921.973273251946,3239.4833646797742
Q11296,5208.580333307385,5842.45259064436,6308.613998301327,6582.682514585555,7290.580374635756,7936.85681117326,8869.861893348396,9587.627223327756
Q11307,17495.88585157573,17938.819716441332,18177.143753775657,18515.699944157303,18787.82027027622,18833.317156760397,19199.1463962701,19725.271596330706
Q11310,6320.285368040205,7080.399730823936,7949.756562687459,8417.402831941847,9220.155341640118,10413.245401933793,11087.902477614585,12280.544364087287
Q11313,10625.845046707987,10815.804310517758,11112.452056008578,11344.178062536568,11567.076247037949,11847.311956544221,12011.446954914183,12262.524759273605
Q11334,993.2236635088921,990.7062573432922,985.694893181324,967.1605449616909,963.6353125274181,962.3985900580883,961.779579013586,959.3344230353832
Q11344,1165.2060457617044,1175.5128624774516,1186.2038190998137,1196.956153448671,1208.2242151014507,1219.6301384083927,1230.6689347587526,1241.820826049894
Q11345,1187.5458180010319,1196.0572193264961,1204.5337800085545,1212.907456383109,1221.5072301477194,1230.2674650996923,1239.0493157058954,1247.899448826909
Q11354,6111.913347213553,6109.804619607377,6112.658837436797,6131.458615414165,6140.198726253751,6146.191562075365,6148.602124821666,6152.203761219314
Q11363,6508.34413895905,6578.834335398673,6607.785475738345,6629.999145385993,6658.702974699807,6710.483454029631,6748.701001270483,6781.155685851345
Q11378,10234.29181449115,11241.470538988702,11763.553639233101,12069.128055542693,12229.966394215804,12489.125452861168,12748.207985848163,13057.184199795098
Q11383,3335.648505449295,3324.976739257574,3328.5099644362926,3330.351845830679,3327.630739837885,3344.534306317568,3339.0172883570194,3346.561756759882
Q11391,2398.6573797538877,2492.3735886216164,2592.841525323689,2694.830974984914,2812.189098354429,2931.5889625884593,3042.7271191366017,3157.1370191536844
Q11399,2998.7384421130046,3553.2624262074673,3891.2001058459346,4406.8997842570225,4776.001394788434,5208.079939335596,5612.691461046549,6026.590375850612
Q11406,1960.973210081458,1941.678611792624,1926.5186968520284,1906.2647213116288,1886.7116101160645,1866.3911892175674,1845.3715216442943,1824.0796393230557
Q11419,3487.35593218853,4481.671100926896,5027.248767284056,5383.6526892085885,5824.388255072139,6591.972252947592,7094.15197916081,7610.941064228619
Q11429,959.60338152498,950.0778666952624,941.1976985486223,935.4167878137899,936.302169509418,934.3680840359998,931.6862056614829,927.0552142487836
Q11434,2608.0221758534553,2898.1315055737946,3171.352367078271,3397.7707972377616,3613.6189502477737,3850.4554850359864,4087.913913577807,4324.0810074905685
Q11513,1265.1880709081888,1282.4065966755152,1277.7696880474687,1266.5057453140616,1263.1553892418742,1277.5441573634744,1281.6920795813203,1280.9309925734997
Q11514,11937.781772613525,12538.682632446289,12753.111791610718,12844.418479204178,13081.063243150711,13605.979243516922,13930.163251161575,14210.21552681923
Q11516,9415.43197631836,10512.646532058716,11415.839958190918,12114.892959594727,12971.682119369507,14035.156106948853,15016.22338294983,15918.232202529907
Q11519,7832.771168621754,7868.456263168872,7946.659960741536,8005.525606458913,8057.092298694627,8108.171211465926,8151.592937730611,8197.85350309195
Q11527,1853.8201546669063,1876.3220193982206,1923.082149525494,1936.4966166019572,1967.2875944773514,2010.0582693020685,2050.6640634934315,2103.139934341136
Q11536,6691.063979367419,6796.506148080036,6902.88488010566,6971.014279425151,7045.7796963056,7098.0561349292675,7160.7460732261425,7225.858077555904
Q11542,1569.0233563676477,1570.6051301196217,1571.3093999378382,1574.1737312369046,1574.6740586712954,1576.308377511054,1575.8803365413096,1575.6910289365794
Q11547,1738.4760976576524,2071.416751034172,2321.8621920973005,2515.307338486174,2713.094339598523,2980.5343006814883,3193.007378004925,3417.046931693161
Q11552,2342.5265595413744,2340.5621424963697,2341.910096268542,2345.86511148829,2354.064360431768,2362.874440699257,2367.9838980766012,2371.94766046796
Q11573,6281.967367976904,6497.349385172129,6710.194654762745,6886.9047947227955,7032.449226826429,7178.2994866371155,7322.784926742315,7418.322388082743
Q11599,4698.747377955169,4743.915465028399,4798.639889719898,4875.937216088737,4986.039556039686,5077.982256602313,5167.0016328705515,5251.414294797
Q11620,2496.2564093247042,2617.7735789081976,2764.2523639551687,2883.9229762219493,3006.4830070204557,3129.0862854183424,3246.5108023490243,3373.973516627502
Q11625,2677.1441248835945,2714.369843666124,2696.6214475771258,2671.705043321513,2678.2109281148096,2706.6177887127074,2709.0469670179073,2703.643079777874
Q11637,8378.784350454807,8371.5170086734,8362.92596757412,8359.193023853004,8400.310210697353,8414.212750010192,8424.539909176528,8436.297018788755
Q11639,8333.803096711636,8290.751551389694,8270.702597796917,8240.618995726109,8203.447215110064,8176.343270689249,8141.822042018175,8110.290864259005
Q11645,7656.772917285562,7628.878578580916,7613.871952109039,7608.800604529679,7605.622183419764,7602.990551255643,7590.011983700097,7575.0391548499465
Q11647,6734.2121040806005,6752.03203826114,6806.072500365043,6842.23453867356,6885.620296895108,6898.8151600667015,6920.46207356491,6934.004100407354
Q11663,4661.084796303206,4846.9952718162,5006.532672494227,5188.631561666337,5483.257786246334,5709.045881948278,5915.615542279173,6119.940987308251
Q11669,9762.136824925743,10107.08770990372,10463.14189712207,10736.968136529134,11057.715512414783,11397.929045061283,11783.937521676236,12156.45118385555
Q11677,2834.3114161491394,2915.8566374331713,3095.5504693835974,3246.818734332919,3378.95231731236,3466.952259168029,3550.914298966527,3635.1633559167385
Q11680,2182.7920719484478,2264.680145507055,2345.143240417039,2426.768456697458,2504.9291116744207,2590.864040628067,2669.331599101414,2754.167101333527
Q11700,9466.096532940865,9702.821481823921,9978.842223286629,10379.022715687752,10736.135683655739,11049.169605374336,11284.579637646675,11561.936474442482
Q11750,8960.342125445604,7978.353693038225,7439.613053351641,6609.262272268534,5838.544709831476,4915.984085351229,4021.229773312807,3066.0164888203144
Q11755,4150.456028791517,4217.029858884961,4297.758504904062,4388.589082334191,4464.1768676258625,4539.557795321196,4608.18971234709,4679.220065808296
Q11766,13124.119412750006,13227.534700870514,13331.91265821457,13444.3370321244,13562.538912162185,13674.827393203974,13788.917530342937,13896.652173608541
Q11770,1715.5931287407875,1750.4753753691912,1772.8111711665988,1807.4624939188361,1852.8280005380511,1892.709464944899,1933.5250087305903,1966.497873969376
Q11774,2253.244033537805,2189.8160759955645,2084.454664848745,2013.510129749775,1947.6274941340089,1867.689138367772,1797.0075398087502,1707.5933581739664
Q11788,3850.2847605869174,3857.0898689739406,3875.088794682175,3915.8167928643525,3977.4624063931406,4075.6177893690765,4141.528425630182,4200.759809043258
Q11807,1811.9899924039507,1801.6066126110331,1797.8918911840544,1805.2173443208935,1810.9146699303838,1804.6631763149353,1797.7351075150298,1787.4570839904102
Q11808,2790.68483128317,2847.135982983062,2913.1653678973485,2967.3348160008695,3032.088592594894,3109.9386807325996,3180.71662742677,3262.0023847181833
Q11819,6357.823972368324,6258.453067799145,6214.81498278559,6122.883003502106,6018.51649612286,5906.855603525606,5798.9825192753815,5697.670274337317
Q11820,2131.202992209554,2142.4136565906447,2166.3229620722573,2199.513795368724,2213.064772122546,2249.8373457226116,2294.057356671582,2329.7506151197595
Q11833,4547.235944600013,4619.639735781785,4697.154845393327,4765.914484329029,4845.536157595777,4932.142813314513,5022.204894250999,5113.53028813616
Q11834,22511.362281376125,23094.991432750227,23774.445249164106,24914.025900238754,25683.746925199033,26634.92913427353,27126.83250900507,27675.999340170623
Q11840,3889.7717481699124,3962.4164106423127,4041.260723388132,4125.290427109981,4257.775368702805,4369.419497454524,4482.600052345784,4594.021264918759
Q11841,2397.9778003561796,2393.1575655852257,2347.2500325320398,2322.8034883959476,2283.9057191804905,2271.212872574586,2234.548056039486,2197.6056815062275
Q11889,6744.33117524311,6462.803691429497,6033.01628824115,5623.365986214878,5261.041631204786,4957.801930366013,4661.408694209013,4360.618122500782
Q11893,5221.01350256792,5421.526863913263,5467.549771089956,5468.874544529748,5508.013117358425,5604.020632801774,5684.253239688436,5746.421980592005
Q11895,6284.633764562422,6381.751982486023,6560.843458685,6667.699450745497,6902.723398919879,6963.670517872542,7105.082068191561,7196.560472194249
Q11903,8635.80587462467,8864.516339999518,9198.891170491617,9558.354625759497,9867.222563191262,10131.375010853682,10376.709237809377,10623.433105935675
Q11914,3803.1491972095732,3820.8365943048398,3817.9142411621397,3831.0694200526123,3844.6600780434483,3870.169833031133,3903.8895817841844,3918.740537290803
Q11920,2575.954164039221,2939.9821471884225,3151.3018551401783,3331.9503180491783,3557.543533516589,3900.4957716492136,4198.967846764493,4454.4418988488505
Q11927,8819.490665689329,9521.678654076479,9883.271074650664,10323.7278403441,10768.866827086156,11142.636721960645,11626.143280196935,11989.258541350548
Q11941,37572.41159209013,43245.46346945763,48959.450803935535,55533.79537295104,60848.74150863887,66144.67692759038,71094.21773154737,76070.6291601062
Q11946,2537.669401508629,2754.6185263995376,2974.187976314708,3160.295661952331,3358.293777009367,3558.2996739496875,3767.900246122895,3969.0952810384465
Q11971,2207.838422628492,2571.9088405856487,2952.432131610959,3211.1414388625685,3575.3368231344584,3959.1323017059626,4346.913208956009,4801.312693640327
Q11972,15352.831309579551,15801.51736147523,16080.690822454095,16116.432590787714,16240.1656559019,16579.93475040271,16775.013295170254,16933.837768363708
Q11976,2319.9208334085943,2379.6627959883813,2517.4616213026648,2797.069649354399,2953.948144656242,3046.940375337662,3119.614321906509,3217.3239979805967
Q11989,2203.192782899475,2273.916847606932,2338.1497821828225,2412.948520383995,2504.961341578058,2607.577481456455,2718.349225701972,2821.3528376347713
Q11998,7265.977463365863,7801.9701295742225,8246.221301153339,8495.919841462139,8671.695976655868,8722.628150618732,8856.540803034883,8963.429872125113
Q12006,11571.401865791902,12413.364400410654,13982.968402423712,15542.409772749994,16825.891222185644,18111.5816162847,19071.556154423954,20075.039781813324
Q12015,4442.1603849456915,4720.585268685223,4922.543941065104,5111.610174664097,5345.165891254859,5614.767302993136,5868.531153005439,6109.872730568308
Q12017,3533.9318619667883,3626.91362745054,3755.2078067521593,4012.8260171668667,4195.344918046249,4343.629039956047,4475.788603003396,4598.881462462379
Q12028,19153.37046629161,19728.553699416076,20262.336333569743,20524.75846732539,20921.769984890645,21496.738184166825,21925.02475525556,22369.92303891478
Q12031,1855.6483888763005,1848.8619629933949,1848.8800748422336,1858.5701641498995,1866.592592578013,1862.7273310709713,1858.7763413407324,1850.972553138428
Q12036,15674.92037931308,15567.91416298896,15335.943639010935,15143.223788451402,14857.460078847407,14580.19152598381,14242.113879989833,13894.683346804977
Q12043,11368.44470501295,11356.608400211047,11429.83908052705,11549.170245073645,11593.49368431431,11516.313103031434,11449.314507952722,11364.55789734971
Q12060,5539.235508784674,5861.964898127045,6632.648096446467,7298.226701062674,7846.192968199361,8258.775499884932,8638.885380916034,9048.85086217193
Q12066,2361.294493910116,2337.3334959572503,2314.3943654903874,2294.050912926512,2213.481754654143,2181.4138169676844,2101.8352796833315,2045.8204303869904
Q12079,3277.4069986844975,3355.246215901004,3331.5864748517774,3368.6588221422435,3553.1341418874713,3632.975695628831,3719.6751848425383,3781.304587159591
Q12114,2627.582497879272,2681.1075866964347,2780.6905931811057,2870.7125138762203,2949.7008385816684,3032.8253198369507,3090.727733551444,3170.1702847184147
Q12150,1595.7862906935372,1671.4276351849287,1696.6119643602951,1740.169692696864,1794.5889895583246,1845.2828897678123,1920.9275120313698,1968.205332988589
Q12161,2010.1043217214317,2001.6904129023505,1878.2378059134514,1798.113303528528,1751.081456161672,1657.3557737817598,1617.2528406703461,1510.9249603988785
Q12178,5962.236085698493,6007.601311813552,6050.323244464846,6098.376881418537,6151.663977557174,6212.838177657833,6269.487944460413,6323.230562325603
Q12179,8370.566901754015,8394.71234500885,8431.289993469554,8498.793201007004,8561.672087521263,8592.977925175435,8627.376522494036,8653.517367941995
Q12203,5459.670805749519,5674.2864872433,5980.379534998499,6320.396092404983,6644.250410251001,6850.417639865273,7087.436804736848,7326.1661084873585
Q12220,5323.563965431939,5695.415398553597,6169.475987402833,6721.343298701355,7217.15228464815,7713.474632993157,8136.809208192403,8603.024611340252
Q12233,1490.006115457954,1579.3677681781721,1665.8450253280764,1746.5276571280367,1836.9400980116861,1928.9894959653946,2022.6176172652697,2119.5321199225687
Q12239,5125.347694046479,5442.333349308467,5707.28526408763,6092.397336923127,6542.353378768108,6964.54223850983,7237.1578341696395,7534.117860954542
Q12250,3543.6081655847265,4096.349426527644,4556.2328500928315,5112.275903517308,5635.551589031055,6198.12379594101,6782.6662185220175,7338.768043617579
Q12258,3010.393820103459,3115.639636509763,3243.4171507715932,3339.22301750414,3457.851357408959,3582.61336804773,3711.118793484011,3849.7383317148924
Q12261,1154.6059627330092,1183.4090109140589,1216.5613969916562,1241.5523260509149,1287.4114462857456,1309.8018188244603,1337.2971663949231,1367.2260993463774
Q12288,12098.125408166163,12783.661534117298,13412.332995182214,14085.841414616129,14640.353536248753,15244.19095954362,15804.53273023324,16354.670638678912
Q12297,2514.3462972639495,2506.892815882563,2511.5409233519426,2315.8284476091703,2096.2273921523606,1939.363950669727,1835.6287049336345,1688.9996634697525
Q12307,3191.394751679514,3402.043893811511,3514.7951248876866,3705.7744179634296,4160.917245493709,4407.692545041457,4653.64406906623,4816.283079136101
Q12323,2668.43600049707,2746.7795166152496,2844.585865306088,2955.9878171869755,3052.9238067793663,3162.1209034891845,3258.239367720566,3360.19453076629
Q12324,4345.794285725698,4394.14425857412,4455.847167172935,4555.223818129678,4635.067742836149,4706.405043006445,4780.739859477879,4841.231884597218
Q12330,4781.506385559849,4982.193129201516,5230.9343937988915,5465.471188512047,5520.80912848476,5556.396772051474,5637.997336416618,5769.34256141501
Q12339,10368.511059202352,10723.104022437221,10958.968106604974,10985.344202565024,11316.887263300732,11701.466389284718,12069.425288533275,12640.501284379017
Q12356,4884.831185185132,5354.663705286675,5604.865006827631,5820.626354780201,6090.025445383748,6462.07540400381,6793.49013346544,7085.71152279502
Q12366,2704.3084890436894,2872.5542572871136,2992.5622604202063,3100.6691317491973,3186.3300732875,3279.0660181371877,3381.4851165064615,3493.8774844478376
Q12369,8928.001159255933,10024.842943989155,10652.018772972462,11121.877892977818,11722.771052831667,12790.176836973771,13525.723616396797,14193.576154510713
Q12377,1315.3928322837187,1334.786121648253,1357.376829385882,1378.66389700048,1400.7667599168512,1429.265146272434,1450.9966679603028,1481.6343905303056
Q12386,8250.938450225902,8462.686015471734,8815.639629298848,9141.617766891994,9433.975023325756,9661.791543436633,9880.361137088856,10102.784674433904
Q12390,9291.479581372938,9342.803444364186,9355.061219714518,9374.70585083794,9423.98087615819,9515.094884401735,9596.294015584386,9687.72000294866
Q12401,3029.248263578331,3138.456700480777,3268.2049670418005,3396.1340918712317,3497.784637591327,3621.3238720723066,3739.8362110264457,3854.140153341278
Q12404,15404.736449557702,15956.666633286648,16580.43931018331,16997.352735292352,17712.842955617467,18113.1431442515,18647.78285042165,19069.83551909968
Q12406,1778.1022284238609,1856.7036389494187,1949.3404109319013,2054.8154865414954,2157.582207011334,2265.6839563064113,2366.2418394774068,2461.5246743670677
Q12408,2314.096668460138,2359.914792522547,2402.3605837394052,2412.550816508596,2487.941733405876,2504.776383645832,2557.062197785151,2599.678721856197
Q12409,2990.908413652263,3137.1158174766088,3193.7816551648516,3233.172521189885,3287.3129389121377,3399.670002038495,3469.861571746463,3531.9014833761157
Q12416,1424.9007150081957,1897.1068075584676,2422.9609271419286,2967.120040507777,3504.7498355675093,4120.849308817999,4679.51171160201,5248.509730232245
Q12438,13407.572439674574,13566.598854575974,13695.108239132926,13957.41266539895,14174.925512033533,14383.745205754867,14496.681931383371,14513.313287042747
Q12451,11508.186749255901,12341.522375348653,12851.776185146788,13535.461758191872,14934.104442809223,15798.887461049926,16620.16251059858,17305.994157440124
Q12457,10216.169988688895,10455.732825477891,10572.062627438663,10767.575715476518,10824.921857008872,10880.644255940082,10932.471425477013,10971.551909560965
