0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
M17742,911.82656660676,914.7876983135939,939.6054572612047,935.9218948334455,938.5870105028152,968.9000502228737,987.979537025094,1029.801229313016,1046.6430113464594,1090.7449240237474,1114.0554923564196,1151.4932667464018,1178.730168864131,1217.7744225412607,1240.3446263074875,1285.9497100114822,1322.6447402238846,1354.3925505876541
M17755,1215.6430055946112,1189.6475856751204,1212.9516055434942,1209.3872676044703,1196.0892970860004,1207.1712978184223,1193.6681313812733,1178.0741861462593,1171.6117204725742,1183.043161854148,1222.4224046617746,1235.2440481632948,1213.32395426929,1238.7562345713377,1164.9994782358408,1217.145571038127,1226.8656142205,1237.0688593834639
M17759,959.4811278581619,942.955130264163,764.5588814467192,678.4650569409132,716.7075633257627,657.7281414717436,626.7745476216078,503.3897619694471,459.621024057269,424.93534021079523,400.12185521423794,451.17583103477926,430.42622126638855,444.9985361844297,467.5611919909711,474.6310383826489,506.9553944617505,558.3471562415357
M17760,953.394900560379,894.3630190193653,775.4013702273369,698.7743385881186,535.8516792207956,470.69974772632116,444.35251489281643,419.36894847080094,427.07915255799867,374.8299569077787,446.489513609558,419.35255540534814,469.2692760191853,483.8504703529174,492.0863877423102,558.2111482508475,601.8676118738944,654.9594163782889
M17764,869.7204208374023,945.1707868278027,952.9964028298855,991.2411043792963,1062.7527425438166,1138.96927036345,1207.952714189887,1245.028450936079,1291.586348079145,1342.110139913857,1374.8632207885385,1483.3980068936944,1557.032861597836,1606.2688812986016,1723.7385437265038,1792.3526294901967,1895.5639255717397,2001.138853855431
M17770,1221.8425941467285,1166.565465927124,1105.1402592658997,1095.274841785431,1089.8577237129211,1042.687520980835,991.2670850753784,950.0082159042358,931.1309862136841,907.9080009460449,874.8568439483643,874.5004367828369,860.4598999023438,848.0238914489746,838.5656595230103,829.5948696136475,822.8277492523193,827.1683311462402
M17774,992.1661411225796,900.1756688579917,768.7545629963279,707.6237611845136,667.1744294837117,602.8510479256511,525.0948352180421,481.4706922881305,418.85100496932864,414.869510512799,376.53484446927905,383.3446949534118,353.90026746317744,343.05532513186336,318.4818656556308,323.3921614103019,328.24856190010905,338.84783939644694
M17778,963.0513758212328,993.4802929311991,1052.4410150200129,1060.29147811234,1116.1918956786394,1149.2893839627504,1215.4965502768755,1285.2997935563326,1356.6493756324053,1421.5730095654726,1482.39555247128,1551.1137867718935,1630.8896131068468,1697.7185184508562,1792.2896225005388,1869.8038775473833,1956.4053179770708,2039.0682436972857
M17797,4288.091187551618,3899.7649926692247,3098.219581320882,3192.013156786561,3047.375126928091,2875.0556103885174,3126.16303563118,2908.6411133408546,3174.361427873373,3218.343300744891,3289.1344517469406,3617.5982646644115,3707.1850679814816,3847.091158479452,4105.804914981127,4363.278925418854,4727.168817996979,5032.019648075104
M17821,4779.088270664215,4455.410873889923,4171.351075172424,3764.6209724247456,3830.5665887892246,3403.111484646797,2525.191243737936,2007.0316314697268,1564.8372076451783,1018.5191214084632,353.4154102206239,-487.02257014810937,-995.5147508531797,-1484.3580592423664,-2149.9131191521865,-2677.9282446950656,-3238.685141667722,-3694.1611853688937
M17822,2415.585309267044,2311.588828265667,1722.6198330521584,1613.822890818119,1711.3915339112282,1834.5104977488518,1330.5382251739502,789.9381309747696,804.4390290975572,813.7505233287814,696.6295242309573,167.66950190067314,123.94833713769941,-125.38613155484165,-208.7880976498123,-278.059851378202,-529.0524508655067,-522.4246189296241
M17851,3754.969134926796,3722.7171981707215,3245.9533805027604,2511.673271097243,2666.7958380654454,2781.435235030949,2576.129168458283,1947.4656896665692,1965.8283861353993,2023.6414099112153,2307.370446063578,2284.4316644594073,2216.093963198364,2036.1101193353534,2231.2362974509597,2438.1330436095595,2604.978823028505,2791.6467460021377
M17854,792.2993127256632,816.6625119000673,798.2198110222816,819.9654759466648,817.898680344224,842.5159987062216,832.0455572754145,829.5288043469191,840.4419792443514,824.0102947503328,822.0208942890167,811.0427978634834,809.558350071311,807.5507977604866,775.8230502530932,781.4635520800948,768.327068887651,777.0682445392013
M17870,4787.753665447235,3499.279087781906,2471.3682278990746,1863.79317343235,1068.1885838508601,627.716872096061,-481.0346543788919,-687.9243656992924,-1127.4103656411185,-1368.1412532925622,-2189.6603003144282,-2428.460882604124,-2905.1861986517924,-3087.7463832497615,-3487.289838492872,-3675.474651157858,-3956.1578786969203,-4212.977458775045
M17882,741.4438973367214,802.2661001980305,771.6316428035498,746.6844583302736,790.7107473164797,836.2070924788713,780.2900971472263,780.9867635369301,765.4713234305382,819.7204974293709,841.4769697189331,796.6986828111112,844.1535799764097,845.660772677511,848.6678223870695,888.8246448896825,888.2909134291112,926.3964317701757
M17885,930.9514735639095,803.6990160867572,723.5790761187673,704.9966903403401,603.0256464704871,544.4893683120608,488.6237234994769,463.85123055428267,384.37922812998295,250.28408139944077,202.23014518618584,148.18657360970974,103.07031080126761,-0.15727501362565022,-23.440287373960064,-82.67645794898277,-99.62283284217125,-149.36622960120445
M17891,4710.970088839531,4391.584268212318,3760.591831803322,3721.4070439338684,3926.639088988304,4243.169397115707,4220.9990456700325,3791.14957600832,3988.5650381445885,4289.533951878548,4575.099006295204,4423.991000652313,4533.614168688655,4430.204198881984,4698.5048573464155,5033.804191276431,5231.77751891315,5464.573524162173
M17901,9226.368141174316,9341.709458827972,9407.284757494926,9674.46217238903,9522.88207411766,9960.78262925148,10242.252686619759,10544.357916712761,10739.381942152977,10952.035680413246,11083.952245116234,11574.275949597359,11497.740572690964,11973.085033893585,12296.322092413902,12592.46991276741,12964.532962083817,13302.790774583817
M17902,1746.4374962449074,1654.6725153923035,1380.2157032489777,1131.3866478204727,1083.7301388382912,1006.3995354622602,867.7796225994825,678.0089627951384,630.9515120834112,587.1108298748732,583.951566144824,500.35033367574215,448.3562656491995,421.8691124767065,372.92384691536427,404.066014662385,382.2590841203928,400.496772184968
M17906,3676.695594191551,3307.3804408311844,3105.276870727539,3125.0195682048798,3162.603695690632,3191.672472655773,3141.5740847587585,3156.8529948592186,3309.523456171155,3634.379405155778,3755.9497002512217,3883.4573913365602,4106.304787099361,4290.901432558894,4540.182184800506,4832.519249245524,5120.243004128337,5408.9296801537275
M17917,3867.7536457777023,3784.4794005155563,4307.917923107743,4650.92695094645,5149.8933386057615,5667.929999902844,6159.449570253491,6836.005267873406,7391.097009554505,8006.098133698106,8860.981974378228,9521.242182329297,10182.715848460793,11112.458536401391,11759.474859014153,12712.43344284594,13613.549897924066,14420.948945775628
M17935,5812.27440237999,5143.72079372406,4531.390255689621,4220.787632465363,4653.060299903154,4497.260618954897,4793.925321474671,4547.482639923692,5163.6264484375715,5367.411600425839,6050.253518298268,6628.357983753085,6952.744357474148,7383.277233503759,8016.670415364206,8636.765419505537,9423.903358958662,10100.512978099287
M17958,5971.47016748786,6306.477672979236,7390.0642562657595,7325.811333581805,8179.166920110583,9112.870958261192,10107.777032069862,11062.412587180734,12407.466499879956,13647.826669737697,14992.014595493674,16272.511694952846,17721.19101397693,19239.525919035077,20675.60523338616,22461.76398359239,24071.84491620958,25739.323675975204
M17960,5132.766151428223,4906.360054016113,5117.632222175598,5186.944043636322,5263.604509830475,5482.988822460175,5993.820655345917,6396.170794963837,6840.0240778923035,7459.296596050262,7967.144572734833,8781.753432750702,9312.57437467575,9917.170703411102,10663.46720457077,11244.573867321014,12193.621718883514,12937.637710094452
M17961,2213.885133266449,2238.2750445604324,2108.9368043467402,2023.5032721236348,2026.7996336892247,1956.8374006822705,1829.0112171322107,1586.8139085918665,1484.6580550819635,1366.7568800598383,1236.3039858080447,1155.8165835775435,1053.0944236554205,969.258435908705,798.2404507137835,818.2744581438601,665.8801862932742,642.3071863390505
M17968,8898.285949230194,8617.176580429077,8478.789937496185,8113.600665330887,7465.5631721019745,6674.765506386757,6356.743869185448,6018.3604925870895,5198.623485863209,4889.131416380405,4373.324377834797,4130.937983095646,3831.5606310963626,3361.2272635102263,3111.5667119622217,2874.0134552121144,2614.227963268755,2324.440151989458
M17982,4374.765135347843,4381.614598631859,3914.198382664472,3712.8587384708226,3760.5556298978627,3634.1697801835835,3587.2063857503235,3366.399704385549,3396.640913654119,3480.316621530801,3333.4266585297883,3215.3896872885525,3320.9935267455876,3257.1320143528283,3273.651042301208,3264.6967959590256,3233.578618545085,3371.1931510157883
M17993,1024.4048358500004,993.4078951925039,949.0758717805147,907.6605582982302,854.2186529189348,808.3885540813208,773.0348124355078,771.3770450279117,787.259624786675,845.6519303843379,896.6722043976188,940.1036132499576,978.9019237831235,1024.1985136643052,1078.2042836770415,1166.5727284923196,1230.9193395152688,1312.4356359019876
M18000,3939.276225119829,3999.144070222974,4004.0895383805037,4253.043377399445,4612.2711434960365,4978.497263044119,5210.0379049777985,5519.042280316353,5925.5405806005,6263.176557421684,6701.665288209915,7082.159386575222,7500.168877840042,7869.809489697218,8262.903723865747,8772.629406303167,9232.601757377386,9712.34794268012
M18011,7158.892504870892,7103.8982927799225,6935.985457152128,7162.758984975517,6893.501007370651,7113.622093200684,7318.3189906179905,7606.133032031357,7792.577534914017,8239.5910307765,8520.211989432573,9018.047783523798,9487.279379367828,9737.540565058589,10386.423768475652,10737.99094632268,11372.125834017992,11945.203959017992
M18013,3933.410765230656,3564.3396228551874,3592.080326378347,3616.796417534353,3789.249847829344,3832.7319920063046,3604.4479183852704,3761.8329279124773,3846.474590152506,3894.2863740026996,4061.501608043914,3927.1968148648793,4107.440333813434,4138.900277763611,4128.697306662803,4287.441123276954,4443.744178086525,4523.968802720314
M18015,3773.260533809662,3698.3044862747192,3489.79252576828,3458.8215231895447,3340.881025791168,3308.857262134552,3341.4533734321594,3055.508780479431,3035.3045225143433,3138.961958885193,2981.283736228943,3200.0070333480835,2958.6893916130066,3078.5603880882263,3010.080850124359,3175.475537776947,3190.9196972846985,3315.8283581733704
M18031,2121.598906815052,1641.48381203413,1374.0990988910198,1371.0931085050106,1306.232338398695,858.0969862639904,583.0272309482098,245.40641084313387,312.1340937912463,271.82417884469015,-203.55616435408615,-243.21342781186132,-504.26203534007107,-587.428911775351,-609.4802059233194,-792.2843258827932,-793.0582176893956,-837.3360039442784
M18032,5334.2693567276,4879.455307126045,4432.630029320717,4395.54373472929,4365.692669898272,4418.311337009072,4324.445782229304,4329.2447205632925,4575.038594380021,5095.3066024929285,5171.357003971934,5520.216064527631,5791.702291555703,6112.007664702833,6601.994254998863,6997.721694968641,7457.452713035047,7939.316391013563
M18034,6588.217735290527,6076.532363891602,5221.103763580322,4644.307613372803,4663.330912590027,5068.685340881348,4854.721260070801,5031.684303283691,5050.117659568787,5644.069123268127,6358.34219455719,6845.3256368637085,7016.6728258132935,7669.746232032776,8165.151929855347,9055.2481174469,9830.122018814087,10557.664499282837
M18036,1051.5534526109695,1086.7636206746101,996.8530730903149,895.1964800059795,888.4467987716198,913.6668182909489,859.3816339224577,733.5179989784956,731.4210840314627,703.4815966337919,688.8885908573866,610.3388725966215,581.1823033541441,553.3076460659504,546.2461669743061,536.9772566854954,491.90284338593483,482.82867231965065
M18038,8446.126870810986,8345.376145094633,8651.447714865208,8912.647289037704,8788.701879233122,9185.522685199976,9446.790937334299,10511.236064136028,11235.435918159783,11840.860149078071,13124.709215573967,13686.185510456562,14810.865253210068,15807.285281270742,16835.901030898094,18148.936843127012,19394.477370470762,20605.65205308795
M18047,599.6480566263199,566.3857738673687,482.11176574230194,431.45864613354206,438.6241541802883,394.9236798286438,364.3103989958763,256.4557620882988,250.03305390477178,255.59184804558748,270.6214087456464,226.64416112005705,232.84743919968597,186.5562842041253,198.8892769068478,221.32040888071043,215.46165567636473,236.18628984689695
M18077,3939.6038562059402,3651.540836133063,3247.56880979985,3189.760218374431,3160.6835251674056,2945.795023627579,2537.7937396988273,2374.211777932942,2084.5965769141912,1923.8477483391764,1610.0692257285123,1672.1713334321983,1530.7279903441677,1513.8297099620115,1498.8890599459423,1312.0842885226027,1365.380507394673,1385.4981488436476
M18082,4412.100499868393,4006.7095324397087,4274.580028653145,4377.801517397165,3888.070271164179,3967.4487272277474,4132.103229500353,4288.290052674711,4249.121844023466,4412.568813562393,4510.821553692222,5036.36873178184,5032.651860266924,4844.984882324934,5430.612254887819,5584.3825452029705,6050.940559118986,6270.143272131681
M18084,5058.098769187927,4969.062523543835,4548.402404785156,4311.688174307346,4226.598604023457,4276.796054840088,3372.234743833542,2705.930600501597,2321.183189935982,2282.059005089104,2011.0495770350099,1535.9268704429269,1317.7222812548282,857.8386751934889,466.36202242225454,420.0649863108998,15.037215314806076,-106.58549586683455
M18123,5552.897123619914,6048.876102827489,6425.030801258981,7233.037703670561,7787.577886506915,8624.193662777543,9372.83032797277,10103.743851184845,11067.973309755325,11899.947825074196,12776.940462738276,13922.109676152468,14792.961805313826,15828.722919523716,16955.926506966352,17900.991693884134,19111.67797318101,20235.560175329447
M18134,7352.335976064205,7782.616163790226,8361.417420953512,9204.390158504248,9933.961073309183,10745.21464034915,11527.86841839552,12287.703336775303,13371.931958943605,14332.66705274582,15524.148061871529,16659.507060796022,17856.624358147383,18874.75763782859,20152.9928304255,21141.269677877426,22400.59890151024,23564.790673971176
M18163,7663.847613334656,7973.147681355476,8046.1605578660965,8134.827267378569,8051.224716752768,8234.007143974304,8694.178118556738,8874.960432201624,9414.229377359152,10028.54389026761,10745.553011447191,11517.41915717721,12010.088507086039,12754.026649147272,13480.052345246077,14299.72498640418,15143.636241286993,16059.712535232306
M18170,1072.4013644456863,1073.0381548404694,1096.009583696723,1133.5745181888342,1190.182825550437,1249.1108145564795,1299.8253431171179,1369.9547680467367,1430.750411376357,1506.5350218862295,1596.4389737695456,1680.2219530194998,1766.2901958078146,1857.3124250024557,1930.9714921563864,2031.4794769138098,2139.1459731906652,2238.263542160392
M18177,3691.067099571228,2877.3202180862427,3001.996386796236,3096.579321473837,3088.5400392115116,2589.8716308176517,2269.180092960596,2394.92991566658,2514.3312327563763,2716.002879291773,2564.822918921709,2569.4315187633038,2674.095083028078,2909.419546276331,3168.329495936632,3310.475831478834,3399.799157589674,3615.043572872877
M18183,3233.446478843689,3334.608054161072,3148.54816198349,2431.001031398773,2360.811936855316,2177.40318775177,1631.408667564392,818.491530418396,598.2931643724442,555.4339438676834,358.24115574359894,278.77165377140045,-42.18941628932953,-435.99325120449066,-520.711824297905,-471.06623351573944,-652.8541516065598,-635.4578694105148
M18187,4391.674494743347,4725.413852930069,5137.726028263569,5270.243756473064,5270.572855323553,5654.792542010546,5851.350562274456,6645.528574287891,7081.649638712406,7221.620350331068,8051.033499091864,8395.757909491658,9116.59944690764,9740.664014592767,10214.14806433022,11082.321145012975,11725.136208489537,12473.269509270787
M18206,4291.09806176275,4417.553152702749,4332.028524391353,4475.195976905525,4331.522659771144,4325.5240535363555,4304.132393933833,4203.615370579064,4195.360483415425,4316.192779131234,4288.965983875096,4525.927187688649,4567.147972621024,4661.908003129065,4804.401470161974,4865.343485213816,4991.829035140574,5174.279001571238
M18220,2592.046904563904,2494.9291698634624,2105.358762294054,1853.7839386612177,1269.5532400161028,882.829977851361,685.820824187249,325.72540929540986,172.61153897270552,4.832725133746749,-240.371643099934,-365.6779133714737,-442.4380362965169,-696.487901452929,-691.3566344417634,-789.861031714827,-926.3140193857255,-918.23079604283
M18232,6834.925895929337,6829.311585426331,7124.159348011017,7180.978092551231,6950.324729084969,6909.7913563251495,6699.50029104948,6798.748497664928,6937.417237460613,6801.1070892214775,6680.390338599682,6636.261223256588,6517.258082330227,6446.266509592533,6233.241133391857,6282.586063444614,6326.23685079813,6329.430378258228
M18251,1000.5431473255157,895.5227887630463,780.7718884944916,716.692703962326,710.3382158279419,719.337392449379,706.371563076973,729.3578161299229,739.6367444097996,778.7596198916435,800.2018687129021,868.7134066224098,879.583495259285,934.0093809366226,961.6951176524162,1024.9782541394234,1097.1560724377632,1155.401574909687
M18262,6352.509224414825,5576.113190129399,4539.311980083585,3879.5025501400232,3721.6483894735575,2176.410699263215,1267.911821231246,531.4021199941636,52.90297567844419,-415.73402583599045,-1429.4555276632304,-1925.7584139704697,-2510.4917764663687,-3132.216103374957,-3735.5901256203642,-4288.782558590173,-4772.254696041345,-5089.427639156579
M18265,2838.6627823114395,2626.6819052398205,2181.144753843546,2133.9984729886055,2237.74775788188,1763.7411557137966,1338.0837179720402,1273.575349152088,1383.0953694880004,1371.6234929859631,1055.0590209662905,1049.650277942418,846.0492644458997,871.7316452413784,915.5829373747096,833.55339206755,881.375341072677,988.3165108114465
M18278,662.4422037601471,607.3466247320175,516.0548024624586,423.0300734192133,321.7326756566763,252.84448526799676,147.4172700941562,63.26219514012328,-44.887277707457656,-112.95366771519198,-199.10559527575987,-284.6879830211403,-356.0795178264382,-430.78940458595775,-514.1380298882725,-576.7309132963421,-649.967584744096,-713.0846158415081
M18283,5314.406391233206,5190.947388857603,4500.487780570984,3801.318372413516,3276.7569791525602,2954.6487022191286,1501.892142370343,515.3067011386153,-275.86378715932415,-583.0816801637416,-1194.3361256271605,-2158.1030625849967,-2507.5862865895037,-3203.1637307256465,-3629.630463942886,-4141.605544462801,-4756.63795413077,-5108.177535429598
M18285,1649.2803663015366,1650.487743318081,1646.820567548275,1711.7744639515877,1695.786413550377,1464.101980626583,1453.2635301351547,1478.2084703445435,1538.7398064136505,1331.3370160758495,1372.074320167303,1272.471759840846,1297.4750649183989,1128.4529086202383,1228.2908376306295,1227.0015474408865,1280.2938562482595,1333.4855295270681
M18286,4793.004964292049,4986.363713443279,4525.623746216297,4882.915409654379,5145.489574223757,5668.851063400507,5578.017390519381,5676.756667345762,5856.791137903929,6506.572380661964,7005.007787793875,7412.884920462966,7678.418194502592,7883.441919088364,8472.266566753387,9204.391572624445,9679.006257683039,10337.371980339289
M18337,2194.2163228988647,2232.1528017520905,2150.2497419714928,2194.924233853817,2067.2244265675545,2246.856088936329,2210.9601870179176,2186.4897802472115,2116.738785803318,2281.280769407749,2296.052707731724,2467.6297679543495,2555.9236124157906,2636.898548901081,2692.795152962208,2900.681634247303,2977.6421216130257,3138.198640167713
M18341,6844.892838597298,6678.4762352705,6298.148775845766,6527.445764094591,6233.043440431356,6212.574707716703,5382.134132832289,5331.775989383459,5072.503133863211,5022.29248508811,4722.970896214247,4690.254580229521,4582.022600620985,4564.392637461424,4410.492254048586,4390.062011033297,4366.812604218721,4409.2272427380085
M18358,4419.5855766534805,4253.645674139261,4131.130210310221,4142.842988669872,4403.6005817353725,4410.843192227185,4367.399574257433,4524.706039763987,4654.964526183903,4827.505558915436,5065.4415452852845,5078.682912327349,5292.2717386856675,5473.3161160722375,5583.343258686364,5915.865850634873,6093.453726001084,6326.667684741318
M18372,2912.9559755325317,2749.5332062244415,2671.2215296924114,2397.3083652555943,2102.5444500148296,2202.4968571960926,2123.863723874092,2334.0972423553467,2494.957146793604,2707.903880625963,3000.7645912468433,3304.6753861010075,3492.9035678505898,3816.523763537407,4111.007697880268,4473.389200866222,4888.001505553722,5268.392069518566
M18389,1447.579987347126,1392.1660147607327,1340.4144242405891,1260.5725456029177,1203.8246151059866,1150.5008336156607,1092.2832164913416,1023.3173940330744,948.2489958405495,892.9537363350391,890.8493123948574,937.7494528889656,958.3042643964291,976.3098448514938,979.174892604351,1004.7125533223152,1060.3620551228523,1094.8204939961433
M18390,5811.166223883629,5412.6687198877335,5018.081548810005,4519.199874997139,4338.039666414261,4483.483321964741,4574.899837374687,4549.62685406208,4833.938498049974,5040.350667387247,5719.563657790422,6038.526137918234,6281.288993358612,6725.497464835644,7082.88682103157,7677.2638738155365,8431.383319616318,8966.173846960068
M18402,5965.1842713356,4424.872845411297,4090.8032834529827,3409.2466771602567,2862.4262213706893,2806.6104412078766,1423.9916175603762,1770.8328336477161,411.57967746256463,530.901083350167,677.8167873620828,168.4244185685938,163.90660107133897,819.0625697374142,517.7519232034467,531.0006469487914,1003.8221496343383,863.6540588140258
M18411,10028.752708435059,11670.511245727539,12132.403087615967,12088.84801864624,12462.49647140503,13913.945722579956,14751.807570457458,15156.590628623962,15504.220461845398,15991.733479499817,16952.13370323181,18375.89602470398,19378.683948516846,20235.45800447464,21504.352581501007,22665.802037715912,23978.471227169037,25378.9708609581
M18414,14353.66735458374,14943.785291910172,14418.21414232254,14586.260420084,15546.95017337799,16532.13301897049,16173.348501324654,15683.356134593487,16195.549015700817,16810.522724688053,17341.926972568035,17766.43543690443,18001.675248146057,18898.60290288925,19340.022113919258,20062.72692680359,20515.404203414917,21395.303190231323
M18423,5042.254292219877,4714.400083571672,3564.1543462872505,3541.9895842671394,2771.828416362405,2311.108358576894,1324.8063078150153,681.116862408817,243.01099460572044,-890.660550259053,-2029.3097646906963,-2709.157376177608,-3730.836143717169,-4230.4832715541115,-5417.222310230135,-5720.704872533678,-6549.549171850084,-6941.5689777582875
M18428,9074.692451953888,9920.890200138092,10810.016083717346,11183.340421319008,11563.656720519066,12450.843641161919,13061.744448542595,13496.607306599617,13456.873667240143,14012.102973461151,14908.964598178864,15508.80732536316,15576.127099990845,16753.63383293152,16952.378365397453,18101.831802725792,18676.262283682823,19333.644302725792
M18439,5251.767776161432,4866.688556224108,5485.945243388414,6118.312970548868,6481.049254536629,5826.521634310484,5418.37619766593,5894.727208465338,6545.58877274394,6461.964972876012,5967.856813035905,6674.579074047506,6711.069056391716,7439.459744095802,7599.256000295281,7897.426610440016,8404.87704989314,8913.776219815016
M18441,7495.173532888293,8493.491140380502,8541.063452139497,6705.707171931863,6229.2800929397345,7369.944846257567,7862.941899523139,7686.24288700521,7156.063776090741,6945.524874702096,7309.71671231091,8228.470478579402,8185.436582937837,8699.902318790555,9231.242797151208,9957.901166006923,10622.738263174891,11168.665875479579
M18443,8954.326403141022,9143.913626670837,9540.604937076569,10321.927464008331,10565.711119771004,11333.38215649128,11586.490049958229,13192.882719635963,12373.67688715458,13652.594128251076,13766.407278180122,14245.77160179615,14951.50947868824,15981.989791989326,16627.633133530617,17633.965638279915,18604.77612411976,19382.81549179554
M18453,14846.031764149675,23944.84099447729,33204.18642461303,42818.95267888907,52960.06991937761,65425.20037069922,78170.1048918069,90723.03548827775,104449.2230594159,119191.09413996349,134510.0111640991,150559.33060571563,165817.80806183827,181284.69703644526,198154.2505681516,212818.19620132458,229178.28116226208,245074.41006851208
M18454,2739.8509323596954,2443.231213092804,2115.17174243927,2020.8379238843918,1240.2374595403671,929.9917310476303,967.6786541938781,764.1965568065641,756.9514572620388,593.0450782179828,279.18875366449305,359.6290305256838,588.5418847203248,-33.60952585935672,520.9477022290221,283.09184461831944,634.7491322159757,790.0337696671476
M18462,7849.922767281532,8573.81100654602,9339.698861539364,10347.048425674438,10170.238578692079,10986.578457430005,12437.48573847115,13049.616773799062,13414.97376896441,14073.408441618085,14293.504072725773,16102.595348656178,16634.0757265687,16965.5000731349,18378.452204167843,18917.38229468465,20372.28463843465,21444.896821051836
M18464,4522.300122305751,4662.415946647525,4414.322746917605,4498.416796699166,3548.965986445546,4234.930871799588,4019.6092320606112,4408.903589658439,4495.346232317388,4127.768231742084,4321.562608145177,4523.126263730228,4456.17188308388,4849.808428622782,4914.249854721129,5139.628532715142,5465.394554443657,5726.640831299126
M18470,7813.564802706242,8318.685456365347,9111.72538921237,10113.078575581312,10748.74305948615,11117.939203977585,11575.157039612532,12214.746990054846,13392.425110191107,13715.504455938935,13979.896531999111,14816.201327741146,15351.852232217789,16251.761430501938,16599.32924732566,17379.56538721919,18158.823749035597,19012.191668957472
M18471,4361.811610125005,5265.269895456731,5301.976838894188,4921.041885204613,4762.3547768220305,4982.046888582408,5981.673742644489,6290.471674315631,5510.626871697605,6395.756760053337,6604.379743151367,7496.838572435081,7987.315140478313,8109.876833297312,8930.704670585692,9471.870951540768,10051.441141970456,10727.934611208737
M18472,6623.041921854019,7029.526609182358,6866.846436262131,6009.4789028167725,6031.398290395737,5757.303287088871,5887.632344663143,6083.479721844196,5114.129675924778,5384.377558529377,5146.891066431999,5234.231606125832,5229.707255959511,5241.07583463192,5302.748078107834,5518.514442443848,5582.256916046143,5717.479404449463
M18478,9746.272791922092,11469.987615942955,11970.071400702,12691.52574762702,13042.304866015911,13512.175368890166,14141.82180725038,15039.386088773608,15720.283517614007,15717.257679626346,16842.33671091497,16689.790124446154,18044.50530037284,18641.863867640495,19641.719903051853,20545.535495132208,21302.62808546424,22472.18081983924
M18487,7520.899753272533,9428.920885920525,12368.956950306892,12378.916811197996,12044.082763791084,10273.60824495554,12355.474005639553,14055.040538311005,14639.231212437153,13351.659869402647,15588.625343888998,15092.158906906843,17633.352943509817,18432.55791887641,19728.573758155107,21433.491674810648,23246.542944341898,24746.290380865335
M18498,8328.208875656128,9059.931400418282,9247.276793420315,9949.616576731205,10441.684758663177,11187.769627571106,11531.08235001564,11806.498518586159,12599.8430788517,12479.304575547576,12770.87269835174,13128.54052297771,13459.021892771125,13936.651408299804,14004.66908402741,14624.550010636449,14837.118385270238,15435.60599513352
M18502,7670.779675990341,9793.714335560795,10965.064825117583,12699.993380159132,14593.947733193627,16392.49491766094,18726.830112189044,20097.1177086234,22378.196209669102,24117.132822424162,26853.922813385714,29053.903248906125,31294.954021275033,33891.51216000317,36105.49016073345,38567.527527362094,40678.85980275272,43210.164246112094
M18520,3763.2966071367264,4296.21904194355,4411.816754937172,4085.2704145014286,4275.64766779542,4631.256297975779,4005.9276945888996,4096.460247784853,3437.5990636646748,3735.922671109438,3971.9128258526325,3710.746356099844,3860.0268743932247,3949.1197250783443,3817.2717712819576,4240.578880161047,4208.798261493444,4366.451917499304
M18531,8524.370831251144,9154.00955080986,9514.133512973785,10597.477346658707,11077.174431085587,11168.32740008831,12326.868578791618,12205.547845363617,13407.95509815216,14138.895976543427,15025.442725419998,16296.14285826683,17004.499769210815,18105.330801010132,19007.119405269623,20009.8674595356,21055.753934144974,22253.46377301216
M18546,2273.0489015579224,2343.8769936561584,1827.0139008760455,2375.2759069204335,1493.7816053628928,421.8139737844476,709.4591945409786,282.074494659902,167.71182119846492,-482.6184928417189,-607.4174925684911,-759.3699216842631,-770.9010154008843,-613.608312606809,-974.1914764046642,-885.3134736418695,-893.036119401452,-684.9053210616082
M18560,5501.780389249325,5645.098302513361,5775.363904237747,5737.248976901174,5179.0399599820375,5588.486709073186,5712.520544603467,4893.194347992539,5464.298998191953,5116.08720459044,5749.677086248994,6000.5805645138025,5516.8896947056055,6158.2729656249285,6321.442284062505,6478.183166310191,6910.4234922379255,7124.817474171519
M18561,12732.12095350027,15603.366114199162,17366.726584732533,18400.315046310425,20554.61646616459,22065.50281494856,24823.496259748936,24967.334233224392,25995.490953326225,27245.676258578897,29436.49789877236,31668.536508455873,32633.98572988808,34720.1273906976,36602.59587876499,38432.38400481641,40363.99045012891,42372.55587981641
M18586,3816.4586048573256,4266.758665069938,3909.7179658710957,3858.536021411419,4135.13273447752,4275.075746327639,4248.853370547295,4176.084366440773,4047.8485226631165,4274.295982718468,3977.7672074735165,4182.427624613047,3732.252858951688,3894.9594233185053,3476.1130360886455,3751.0163320228457,3565.1439717933536,3842.3716939613223
M18588,4012.216461449861,3916.329588741063,3466.031508892773,3458.580219000576,3221.93156853318,2411.0968649387332,2389.7015303373305,1908.4914758801424,1752.8664141893346,1546.8425817787602,1113.5215625166843,1083.7680399417823,817.9094031453074,794.8989987373288,529.6015806496075,384.2340312898087,151.7164073884415,179.91075095533603
M18606,5062.129066884518,5910.742215812206,5091.33258908987,5984.284992516041,6401.862779259682,6553.225725144148,7335.264956206083,7415.915893018246,8472.315146028996,8950.146941840649,9067.795452475548,9901.91201865673,10430.806329846382,11069.70676779747,11718.401004374027,12421.947728097439,12855.256749093533,13894.155186593533
