0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
D2289,1736.7899521313611,-1083.020095737278,-3902.8301436059173,-6722.640191474557,-9542.450239343196,-12362.260287211835,-15182.070335080474,-18001.880382949115,-20821.690430817755,-23641.500478686394,-26461.310526555033,-29281.120574423672,-32100.93062229231,-34920.74067016095
D2294,7189.606941813976,3764.913883627952,340.22082544192835,-3084.4722327440954,-6509.165290930119,-9933.858349116143,-13358.551407302166,-16783.24446548819,-20207.937523674216,-23632.63058186024,-27057.323640046267,-30482.01669823229,-33906.70975641831,-37331.402814604335
D2337,12841.19950446561,12887.79900893122,12934.39851339683,12980.998017862441,13027.597522328051,13074.197026793661,13120.796531259271,13167.396035724882,13213.995540190492,13260.595044656102,13307.194549121712,13353.794053587322,13400.393558052932,13446.993062518543
D2340,12649.334475140273,12741.168950280546,12833.003425420819,12924.837900561091,13016.672375701364,13108.506850841637,13200.34132598191,13292.175801122183,13384.010276262456,13475.844751402728,13567.679226543001,13659.513701683274,13751.348176823547,13843.18265196382
D2356,12697.789810618759,12556.979621237517,12416.169431856275,12275.359242475033,12134.549053093791,11993.73886371255,11852.928674331308,11712.118484950066,11571.308295568824,11430.498106187582,11289.68791680634,11148.877727425099,11008.067538043857,10867.257348662615
D2377,-1780.8832230672251,-8363.06644613445,-14945.249669201676,-21527.432892268902,-28109.616115336128,-34691.799338403354,-41273.98256147058,-47856.1657845378,-54438.34900760502,-61020.532230672245,-67602.71545373947,-74184.8986768067,-80767.08189987393,-87349.26512294116
D2381,16467.78254029378,16521.565080587563,16575.347620881344,16629.130161175126,16682.912701468907,16736.69524176269,16790.47778205647,16844.260322350252,16898.042862644033,16951.825402937815,17005.607943231596,17059.390483525378,17113.17302381916,17166.95556411294
D2387,3254.626955243201,420.75391048640176,-2413.1191342703974,-5246.9921790271965,-8080.865223783996,-10914.738268540796,-13748.611313297595,-16582.484358054393,-19416.35740281119,-22250.23044756799,-25084.103492324786,-27917.976537081584,-30751.84958183838,-33585.72262659518
D2400,18790.024757736923,20446.499096345902,22104.78362046033,23813.369369155167,25492.81923230439,27124.66897474229,28518.822661218415,29484.24049854092,30412.239285385604,31312.828107716883,32742.309996172782,33944.77686138264,35314.62971793822,36271.18631737828
D2414,5129.342941342294,858.9858826845866,-3411.3711759731204,-7681.7282346308275,-11952.085293288535,-16222.442351946243,-20492.79941060395,-24763.15646926166,-29033.513527919367,-33303.870586577075,-37574.22764523478,-41844.584703892484,-46114.94176255019,-50385.29882120789
D2423,13026.498631564527,13061.997263129055,13097.495894693582,13132.99452625811,13168.493157822637,13203.991789387164,13239.490420951692,13274.989052516219,13310.487684080746,13345.986315645274,13381.484947209801,13416.983578774329,13452.482210338856,13487.980841903383
D2430,9284.45894260332,7012.8178852066385,4741.176827809957,2469.5357704132757,197.89471301659432,-2073.746344380087,-4345.3874017767685,-6617.02845917345,-8888.669516570131,-11160.310573966814,-13431.951631363496,-15703.592688760178,-17975.23374615686,-20246.874803553543
D2434,8097.424467222392,5882.348934444784,3667.2734016671766,1452.1978688895688,-762.877663888039,-2977.953196665647,-5193.028729443255,-7408.104262220862,-9623.17979499847,-11838.255327776078,-14053.330860553686,-16268.406393331294,-18483.4819261089,-20698.557458886506
D2460,7102.070422203094,6222.040844406187,5342.01126660928,4461.981688812373,3581.952111015466,2701.922533218559,1821.8929554216515,941.8633776247444,61.83379982783731,-818.1957779690698,-1698.225355765977,-2578.254933562884,-3458.2845113597914,-4338.314089156698
D2463,6036.195409989357,5557.990819978715,5079.786229968073,4601.5816399574305,4123.377049946788,3645.172459936146,3166.9678699255037,2688.7632799148614,2210.558689904219,1732.3540998935769,1254.1495098829346,775.9449198722923,297.7403298616501,-180.46426014899214
D2464,8034.279647470265,7620.559294940531,7206.838942410796,6793.118589881062,6379.398237351327,5965.677884821593,5551.957532291858,5138.237179762124,4724.516827232389,4310.796474702654,3897.07612217292,3483.3557696431853,3069.635417113451,2655.9150645837162
D2466,1151.1665797536075,1147.303159507215,1143.4397392608225,1139.57631901443,1135.7128987680376,1131.849478521645,1127.9860582752526,1124.1226380288601,1120.2592177824677,1116.3957975360752,1112.5323772896827,1108.6689570432902,1104.8055367968977,1100.9421165505053
D2477,873.3869731968642,850.2039463937284,827.0209195905926,803.8378927874568,780.654865984321,757.4718391811851,734.2888123780493,711.1057855749135,687.9227587717777,664.7397319686419,641.5567051655061,618.3736783623702,595.1906515592344,572.0076247560986
D2485,8695.393569285232,9028.983208740747,9376.005520363766,9726.049745935723,10068.152405433908,10421.533124614265,10734.861150472505,10993.375017462893,11048.55049276163,11369.997716134265,11579.409588895076,11908.418655231968,12142.694445025701,12376.757924844083
D2500,862.0046239931135,853.9992479862269,845.9938719793404,837.9884959724538,829.9831199655673,821.9777439586808,813.9723679517942,805.9669919449077,797.9616159380212,789.9562399311346,781.9508639242481,773.9454879173616,765.940111910475,757.9347359035885
D2506,11154.953745628894,11132.807491257789,11110.661236886683,11088.514982515577,11066.36872814447,11044.222473773365,11022.076219402259,10999.929965031153,10977.783710660047,10955.637456288941,10933.491201917835,10911.34494754673,10889.198693175624,10867.052438804518
D2508,11819.766253601016,11742.33250720203,11664.898760803046,11587.46501440406,11510.031268005076,11432.59752160609,11355.163775207106,11277.73002880812,11200.296282409136,11122.86253601015,11045.428789611165,10967.99504321218,10890.561296813195,10813.12755041421
D2527,2841.3103152503813,2842.170630500763,2843.0309457511444,2843.891261001526,2844.7515762519074,2845.611891502289,2846.4722067526704,2847.332522003052,2848.1928372534335,2849.053152503815,2849.9134677541965,2850.773783004578,2851.6340982549596,2852.494413505341
D2534,2480.9797455891958,2628.9225824282303,2786.4752333454394,2933.950318426934,3088.383766585473,3237.4824721141117,3389.1680058260213,3540.251819956781,3696.7505389115895,3844.261823839836,3995.1221390458113,4140.900276799081,4285.848959014816,4427.211171870631
D2538,6446.791464485974,5207.982928971947,3969.174393457921,2730.3658579438943,1491.5573224298676,252.7487869158408,-986.0597485981859,-2224.8682841122127,-3463.676819626239,-4702.485355140266,-5941.293890654292,-7180.102426168319,-8418.910961682346,-9657.719497196373
D2543,11863.346070982516,11866.49214196503,11869.638212947546,11872.784283930061,11875.930354912576,11879.076425895091,11882.222496877606,11885.368567860121,11888.514638842636,11891.660709825152,11894.806780807667,11897.952851790182,11901.098922772697,11904.244993755212
D2554,684.2579645304382,496.3659290608765,308.4738935913148,120.58185812175304,-67.31017734780869,-255.20221281737042,-443.09424828693216,-630.9862837564939,-818.8783192260556,-1006.7703546956174,-1194.6623901651792,-1382.554425634741,-1570.4464611043027,-1758.3384965738644
D2570,722.792663106397,712.545326212794,702.297989319191,692.0506524255879,681.8033155319849,671.5559786383819,661.3086417447789,651.0613048511759,640.8139679575729,630.5666310639699,620.3192941703669,610.0719572767639,599.8246203831609,589.5772834895579
D2576,9403.18272271976,9208.965445439519,9014.748168159278,8820.530890879038,8626.313613598797,8432.096336318556,8237.879059038316,8043.661781758075,7849.444504477835,7655.227227197594,7461.009949917354,7266.792672637113,7072.575395356873,6878.358118076632
D2580,814.4095229969919,766.1690459939838,717.9285689909757,669.6880919879676,621.4476149849595,573.2071379819514,524.9666609789433,476.7261839759352,428.4857069729271,380.245229969919,332.0047529669109,283.76427596390283,235.52379896089474,187.28332195788664
D2581,2797.287183531741,3074.9431061612713,3358.283909667129,3645.474877453509,3927.8283329995647,4219.333529890008,4484.675736783183,4726.450289531116,4962.808758155356,5160.263683432374,5411.824865145938,5675.109816669197,5907.448807361271,6080.600439702402
D2597,1230.156732072085,1042.70346414417,855.2501962162552,667.7969282883403,480.34366036042536,292.89039243251045,105.43712450459554,-82.01614342331936,-269.46941135123427,-456.9226792791492,-644.3759472070641,-831.829215134979,-1019.2824830628939,-1206.7357509908088
D2600,15007.113974600285,16299.92794920057,17592.741923800855,18885.55589840114,20178.369873001426,21471.18384760171,22763.997822201996,24056.81179680228,25349.625771402567,26642.439746002852,27935.253720603137,29228.067695203423,30520.881669803708,31813.695644403993
D2614,8690.97775847092,8600.155516941843,8509.333275412764,8418.511033883686,8327.688792354607,8236.866550825529,8146.044309296451,8055.222067767372,7964.399826238294,7873.577584709215,7782.755343180137,7691.933101651059,7601.11086012198,7510.288618592902
D2625,1465.9571699906885,1460.364339981377,1454.7715099720656,1449.1786799627541,1443.5858499534427,1437.9930199441312,1432.4001899348198,1426.8073599255083,1421.2145299161969,1415.6216999068854,1410.028869897574,1404.4360398882625,1398.843209878951,1393.2503798696396
D2629,16362.942019104212,16389.884038208424,16416.826057312635,16443.768076416847,16470.71009552106,16497.65211462527,16524.594133729483,16551.536152833694,16578.478171937906,16605.420191042118,16632.36221014633,16659.30422925054,16686.246248354753,16713.188267458965
D2631,12656.880572836844,12680.46114567369,12704.041718510534,12727.62229134738,12751.202864184224,12774.78343702107,12798.364009857914,12821.94458269476,12845.525155531604,12869.10572836845,12892.686301205295,12916.26687404214,12939.847446878985,12963.42801971583
D2644,11264.953041917084,11299.60608383417,11334.259125751254,11368.912167668339,11403.565209585424,11438.218251502509,11472.871293419594,11507.524335336679,11542.177377253764,11576.830419170848,11611.483461087933,11646.136503005018,11680.789544922103,11715.442586839188
D2651,863.811930851638,-4327.376138296724,-9518.564207445086,-14709.752276593448,-19900.94034574181,-25092.12841489017,-30283.31648403853,-35474.50455318689,-40665.69262233525,-45856.88069148361,-51048.06876063197,-56239.25682978033,-61430.44489892869,-66621.63296807706
D2653,1841.102418106869,1869.234836213738,1897.367254320607,1925.4996724274758,1953.6320905343448,1981.7645086412138,2009.8969267480827,2038.0293448549517,2066.1617629618204,2094.2941810686893,2122.4265991755583,2150.5590172824272,2178.691435389296,2206.823853496165
D2662,11850.185074525698,11997.956650474665,12157.750792771947,12307.67892463244,12456.85931504331,12606.039705454179,12755.77855527363,12897.510353858015,13046.690744268884,13195.871134679754,13345.051525090623,13494.231915501492,13645.001477798805,13794.181868209675
D2667,17871.743126656118,17795.786253312235,17719.829379968352,17643.87250662447,17567.915633280587,17491.958759936704,17416.00188659282,17340.04501324894,17264.088139905056,17188.131266561173,17112.17439321729,17036.217519873408,16960.260646529525,16884.303773185642
D2669,148.8263981699945,-369.20720366001103,-887.2408054900166,-1405.274407320022,-1923.3080091500274,-2441.341610980033,-2959.375212810038,-3477.4088146400436,-3995.442416470049,-4513.476018300054,-5031.50962013006,-5549.543221960066,-6067.576823790072,-6585.610425620078
D2679,15901.984598963709,15893.869197927417,15880.1022325255,15871.986831489208,15863.871430452917,15855.756029416625,15847.640628380334,15839.525227344042,15831.40982630775,15823.294425271459,15815.179024235167,15807.063623198876,15798.948222162584,15790.832821126292
D2720,15212.725523993371,15134.651047986743,15056.576571980115,14978.502095973487,14900.427619966858,14822.35314396023,14744.278667953602,14666.204191946974,14588.129715940346,14510.055239933718,14431.98076392709,14353.906287920461,14275.831811913833,14197.757335907205
D2726,2171.869716806709,-1801.1605663865812,-5774.190849579872,-9747.221132773162,-13720.251415966453,-17693.281699159743,-21666.311982353032,-25639.342265546322,-29612.37254873961,-33585.4028319329,-37558.433115126194,-41531.46339831949,-45504.49368151278,-49477.52396470607
D2730,2459.344871899889,2058.122397809778,1656.8999237196667,1255.6774496295557,854.4549755394446,453.2325014493336,52.01002735922259,-349.2124467308884,-750.4349208209994,-1151.6573949111105,-1552.8798690012216,-1954.1023430913326,-2355.3248171814434,-2756.5472912715545
D2735,1768.2558706170319,1799.242116900086,1830.7171108397838,1859.548258655369,1891.7582948032018,1920.589442618787,1950.2988057011362,1980.1627337449784,2009.3100649055832,2040.7501355904333,2072.4666571778052,2101.7786016938085,2130.870838615596,2155.0167332934584
D2741,1559.658693103194,1560.4573862063883,1561.2560793095824,1562.0547724127766,1562.8534655159708,1563.652158619165,1564.4508517223592,1565.2495448255534,1566.0482379287475,1566.8469310319417,1567.645624135136,1568.44431723833,1569.2430103415243,1570.0417034447185
D2756,1272.6346501296014,1267.1693002592028,1261.7039503888043,1256.2386005184057,1250.7732506480072,1245.3079007776087,1239.8425509072101,1234.3772010368116,1228.911851166413,1223.4465012960145,1217.981151425616,1212.5158015552174,1207.0504516848189,1201.5851018144203
D2767,12075.559673751144,12006.819347502289,11938.079021253434,11869.338695004579,11800.598368755724,11731.858042506869,11663.117716258013,11594.377390009158,11525.637063760303,11456.896737511448,11388.156411262593,11319.416085013738,11250.675758764883,11181.935432516028
D2787,9649.284859365971,9649.469718731942,9649.654578097912,9649.839437463883,9650.024296829853,9650.209156195824,9650.394015561795,9650.578874927765,9650.763734293736,9650.948593659707,9651.133453025677,9651.318312391648,9651.503171757618,9651.68803112359
D2788,8490.353380536288,8486.806761072576,8483.260141608864,8479.713522145152,8476.16690268144,8472.620283217728,8469.073663754016,8465.527044290304,8461.980424826592,8458.43380536288,8454.887185899168,8451.340566435456,8447.793946971744,8444.247327508032
D2797,1345.7353107278068,1469.0894811987596,1594.268761395077,1721.5747233649965,1843.0775851437545,1969.5081015387993,2090.7257817559575,2212.5415243734383,2336.2109729531085,2457.87795254551,2580.441882160314,2696.707315578281,2812.972748996248,2924.86026407446
D2805,1767.7901965045837,1890.7820990703258,2016.1286402286037,2148.079445191266,2274.496668896097,2404.8678218430105,2532.5222371467016,2645.838193042224,2759.660425138829,2868.554995161939,2995.9613890453747,3114.38696135083,3229.5556211436733,3320.688561530111
D2812,5138.803892315925,629.5077846318491,-3879.7883230522266,-8389.084430736302,-12898.380538420377,-17407.676646104454,-21916.97275378853,-26426.268861472607,-30935.564969156683,-35444.86107684076,-39954.15718452483,-44463.453292208906,-48972.74939989298,-53482.04550757705
D2823,10615.009484947474,10509.518969894947,10404.02845484242,10298.537939789894,10193.047424737368,10087.556909684841,9982.066394632315,9876.575879579788,9771.085364527262,9665.594849474735,9560.104334422209,9454.613819369682,9349.123304317156,9243.63278926463
D2837,6339.180941604495,7403.526812875305,8478.660554225346,9568.732971784211,10629.106671378158,11715.882448879067,12774.196940043434,13802.186191704239,14775.343481461297,15723.589138077245,16784.26071129403,17804.83676774786,18742.6832255298,19528.424992641885
D2840,9439.988077812643,9270.476155625285,9100.964233437928,8931.45231125057,8761.940389063213,8592.428466875856,8422.916544688498,8253.40462250114,8083.892700313782,7914.380778126424,7744.868855939066,7575.356933751707,7405.845011564349,7236.333089376991
D2844,2317.446885836271,2340.844351622542,2364.241817408813,2387.639283195084,2411.036748981355,2434.4342147676257,2457.8316805538966,2481.2291463401675,2504.6266121264384,2528.0240779127093,2551.4215436989803,2574.819009485251,2598.216475271522,2621.613941057793
D2864,9022.7517514579,8108.103502915799,7193.455254373699,6278.807005831599,5364.158757289499,4449.5105087473985,3534.8622602052983,2620.214011663198,1705.5657631210977,790.9175145789973,-123.73073396310315,-1038.3789825052036,-1953.027231047304,-2867.6754795894044
D2875,14089.30144520849,14207.10289041698,14324.90433562547,14442.70578083396,14560.50722604245,14678.30867125094,14796.11011645943,14913.91156166792,15031.713006876409,15149.514452084899,15267.315897293389,15385.117342501879,15502.918787710369,15620.720232918859
D2881,-1724.142102374883,-7439.384204749766,-13154.626307124649,-18869.868409499533,-24585.110511874416,-30300.3526142493,-36015.59471662418,-41730.836818999065,-47446.07892137395,-53161.32102374883,-58876.563126123714,-64591.8052284986,-70307.04733087348,-76022.28943324837
D2888,-4991.821114001422,-13873.342228002843,-22754.863342004264,-31636.384456005686,-40517.905570007104,-49399.426684008526,-58280.94779800995,-67162.46891201136,-76043.99002601279,-84925.51114001422,-93807.03225401565,-102688.55336801708,-111570.0744820185,-120451.59559601994
D2902,13961.338222492113,14179.824410824105,14398.310599156097,14621.283179557697,14845.332187115402,15063.818375447394,15289.941169813277,15517.19952461161,15735.685712943601,15941.745165154527,16172.458525369506,16397.6073681796,16616.093556511594,16834.579744843588
D2915,5576.929184065015,4196.45836813003,2815.9875521950453,1435.5167362600605,55.04592032507571,-1325.424895609909,-2705.895711544894,-4086.3665274798786,-5466.837343414863,-6847.308159349848,-8227.778975284833,-9608.249791219818,-10988.720607154803,-12369.191423089787
D2941,1526.9205888652803,1539.0611777305605,1551.2017665958408,1563.342355461121,1575.4829443264014,1587.6235331916816,1599.764122056962,1611.9047109222422,1624.0452997875225,1636.1858886528028,1648.326477518083,1660.4670663833633,1672.6076552486436,1684.7482441139239
D2943,14505.413510059567,14730.272936163845,14955.979019883278,15186.602829032396,15418.287007927154,15643.146434031432,15877.133035079396,16112.152957166738,16337.012383271016,16543.21925042086,16782.35683780127,17015.319805824394,17240.179231928672,17465.03865803295
D2951,17355.2842338711,17395.068467742203,17434.852701613305,17474.636935484406,17514.421169355508,17554.20540322661,17593.98963709771,17633.773870968813,17673.558104839914,17713.342338711016,17753.126572582118,17792.91080645322,17832.69504032432,17872.479274195422
D2976,2542.2733133675515,2468.291003735103,2394.3086941026545,2320.326384470206,2246.3440748377575,2172.361765205309,2098.3794555728605,2024.3971459404117,1950.414836307963,1876.4325266755143,1802.4502170430655,1728.4679074106168,1654.485597778168,1580.5032881457194
D2980,3710.3808676545323,3704.5017353090643,3698.6226029635964,3692.7434706181284,3686.8643382726605,3680.9852059271925,3675.1060735817246,3669.2269412362566,3663.3478088907887,3657.4686765453207,3651.5895441998528,3645.710411854385,3639.831279508917,3633.952147163449
D2985,10522.549341172724,10636.798682345448,10751.048023518173,10865.297364690898,10979.546705863622,11093.796047036347,11208.045388209071,11322.294729381796,11436.54407055452,11550.793411727245,11665.04275289997,11779.292094072694,11893.541435245419,12007.790776418144
D2986,355.0805587818474,279.8511175636948,204.6216763455422,129.3922351273896,54.162793909236996,-21.066647308915606,-96.2960885270682,-171.5255297452208,-246.7549709633734,-321.984412181526,-397.2138533996786,-472.4432946178312,-547.6727358359838,-622.9021770541364
D2994,2216.347945239842,2507.502493326664,2766.164883644879,2912.9537045855077,3220.8090683890136,3371.904413902462,3442.853640223742,3221.215362849236,3207.088739709259,3155.8789301747092,3335.42875377182,3486.3603840237492,3713.1491447683807,3855.0032127657173
D3006,2850.4642357482758,2850.3884714965516,2850.3127072448274,2850.236942993103,2850.161178741379,2850.085414489655,2850.0096502379306,2849.9338859862064,2849.858121734482,2847.7377068004357,2847.6619425487115,2847.5861782969873,2847.510414045263,2847.434649793539
D3021,14874.039282714575,14840.47856542915,14806.917848143725,14773.3571308583,14739.796413572874,14706.23569628745,14672.674979002024,14639.114261716599,14605.553544431174,14571.992827145748,14538.432109860323,14504.871392574898,14471.310675289473,14437.749958004048
D3054,12936.759295903146,12865.918591806292,12795.077887709438,12724.237183612584,12653.39647951573,12582.555775418876,12511.715071322022,12440.874367225168,12370.033663128313,12299.19295903146,12228.352254934605,12157.511550837751,12086.670846740897,12015.830142644043
D3055,13551.220637961478,13423.541275922957,13295.861913884435,13168.182551845914,13040.503189807392,12912.82382776887,12785.14446573035,12657.465103691828,12529.785741653306,12402.106379614785,12274.427017576263,12146.747655537742,12019.06829349922,11891.388931460699
D3063,10231.216403416543,10173.532806833087,10115.849210249631,10058.165613666175,10000.482017082719,9942.798420499263,9885.114823915806,9827.43122733235,9769.747630748894,9712.064034165438,9654.380437581982,9596.696840998526,9539.01324441507,9481.329647831613
D3064,4324.348716159165,4324.49743231833,4324.6461484774945,4324.794864636659,4324.943580795824,4325.092296954989,4325.241013114154,4325.389729273319,4325.538445432484,4325.687161591649,4325.835877750814,4325.984593909979,4326.133310069144,4326.2820262283085
D3070,2294.264158468718,2372.7402655374353,2451.2163726061526,2529.69247967487,2608.168586743587,2686.6446938123045,2765.1208008810218,2843.596907949739,2922.0730150184563,3000.5491220871736,3079.025229155891,3157.501336224608,3235.9774432933255,3314.4535503620427
D3081,1238.636782997325,1222.38356599465,1206.130348991975,1189.8771319893,1173.623914986625,1157.37069798395,1141.117480981275,1124.8642639786,1108.611046975925,1092.35782997325,1076.104612970575,1059.8513959679,1043.598178965225,1027.34496196255
D3126,-271.9639258645484,-5226.227851729097,-10180.491777593645,-15134.755703458193,-20089.019629322742,-25043.283555187292,-29997.547481051843,-34951.81140691639,-39906.07533278094,-44860.339258645494,-49814.603184510044,-54768.867110374595,-59723.131036239145,-64677.394962103695
D3131,6730.120628539655,6940.822804474606,7163.940476211993,7384.567224064713,7597.395452102482,7822.745182433923,8036.6915777339755,8263.56786099066,8493.263554489105,8717.92507723427,8942.574195207755,9158.855260001219,9377.651280780794,9587.383895188264
D3167,1412.3210408388825,1365.712081677765,1319.1031225166473,1272.4941633555297,1225.8852041944122,1179.2762450332946,1132.667285872177,1086.0583267110594,1039.4493675499418,992.8404083888242,946.2314492277067,899.6224900665891,853.0135309054715,806.4045717443539
D3172,13473.368891161233,15254.386711710767,17136.523711963073,17717.277948155628,19180.357300893742,19556.418185274975,20555.39043620162,19102.621157081056,18309.813949184347,18593.8440756654,20094.557687777153,21409.259504826874,23408.453011989208,25466.780656378927
D3173,1681.9722016246617,1883.31502216056,2087.934416783154,2294.9284267628195,2498.4301040308183,2708.75617048204,2903.725413663388,3081.323735047952,3254.8916534861933,3377.3515155270893,3569.87077652095,3747.028924621699,3904.122644488422,4025.1877559519016
D3176,13374.2413413845,13236.882682769,13099.524024153501,12962.165365538001,12824.806706922502,12687.448048307002,12550.089389691502,12412.730731076002,12275.372072460503,12138.013413845003,12000.654755229503,11863.296096614004,11725.937437998504,11588.578779383004
D3182,1624.5387295883895,1624.897459176779,1625.2561887651684,1625.6149183535579,1625.9736479419473,1626.3323775303368,1626.6911071187262,1627.0498367071157,1627.4085662955051,1627.7672958838946,1628.126025472284,1628.4847550606735,1628.843484649063,1629.2022142374524
D3193,11299.451334862411,11442.402669724823,11585.354004587234,11728.305339449646,11871.256674312057,12014.208009174468,12157.15934403688,12300.110678899291,12443.062013761702,12586.013348624114,12728.964683486525,12871.916018348937,13014.867353211348,13157.81868807376
D3205,1881.5277419611066,1877.7254839222132,1873.92322588332,1870.1209678444266,1866.3187098055332,1862.5164517666399,1858.7141937277465,1854.9119356888532,1851.1096776499598,1847.3074196110665,1843.5051615721732,1839.7029035332798,1835.9006454943865,1832.0983874554931
D3212,908.0300949674099,845.0301899348199,782.0302849022298,719.0303798696398,656.0304748370497,593.0305698044597,530.0306647718696,467.0307597392796,404.0308547066895,341.0309496740995,278.0310446415094,215.03113960891935,152.03123457632927,89.03132954373919
D3220,11050.687347868086,11126.674695736172,11202.662043604258,11278.649391472343,11354.636739340429,11430.624087208515,11506.6114350766,11582.598782944686,11658.586130812771,11734.573478680857,11810.560826548943,11886.548174417028,11962.535522285114,12038.5228701532
D3230,15683.46085951999,15609.32171903998,15535.182578559969,15461.043438079958,15386.904297599947,15312.765157119937,15238.626016639926,15164.486876159915,15090.347735679905,15016.208595199894,14942.069454719884,14867.930314239873,14793.791173759862,14719.652033279852
D3233,18520.17747159526,18521.954943190518,18523.732414785776,18525.509886381034,18527.287357976293,18529.06482957155,18530.84230116681,18532.619772762067,18534.397244357326,18536.174715952584,18537.952187547842,18539.7296591431,18541.50713073836,18543.284602333617
D3243,4242.481952497637,4566.533341375624,4900.349405219917,5225.991973924968,5564.026493898139,5896.4582968033255,6183.906980366569,6276.765564859645,6373.226897826797,6552.686674085861,6820.757826352213,7049.390633762661,7308.737401472415,7500.150123089746
D3251,59.44237079165873,-574.9952584166825,-1209.4328876250238,-1843.870516833365,-2478.308146041706,-3112.7457752500472,-3747.1834044583884,-4381.62103366673,-5016.058662875072,-5650.496292083413,-6284.933921291755,-6919.371550500096,-7553.809179708438,-8188.24680891678
D3259,2639.002512394488,3298.421189499348,3900.0207773410525,4163.874253560528,4880.1379056446995,5111.811013756319,5343.932461119219,4714.8228619997935,4476.209430066867,4655.639720643682,5254.76762527868,5907.061167962288,6662.394939893221,7432.501565975134
D3262,-1490.4008129745725,-7812.701625949145,-14135.002438923717,-20457.303251898287,-26779.60406487286,-33101.90487784743,-39424.205690822004,-45746.506503796576,-52068.80731677115,-58391.10812974572,-64713.40894272029,-71035.70975569487,-77358.01056866944,-83680.31138164402
D3274,2721.575636722147,2765.0227150283376,2842.309422626085,2914.28926679369,2991.0494726907823,3068.4993278680354,3143.6316485661623,3225.0822820999824,3278.098490643294,3347.1381796895876,3415.3657694761614,3480.00583261592,3548.2043676080334,3586.659258858465
D3289,7688.779074799513,7657.908044899029,7627.037014998545,7596.16598509806,7565.294955197576,7534.423925297092,7503.552895396608,7472.6818654961235,7441.810835595639,7410.939805695155,7380.068775794671,7349.1977458941865,7318.326715993702,7287.455686093218
D3291,-183.72574925795107,-3648.051498515902,-7112.377247773853,-10576.702997031804,-14041.028746289754,-17505.354495547705,-20969.680244805655,-24434.005994063606,-27898.331743321556,-31362.657492579507,-34826.98324183746,-38291.30899109541,-41755.63474035336,-45219.96048961131
D3313,9551.76388715499,9424.74610353998,9297.728319924969,9170.710536309958,9043.692752694948,8916.674969079937,8789.657185464926,8662.639401849916,8535.621618234905,8408.603834619895,8281.586051004884,8154.568267389874,8027.550483774863,7900.5327001598525
D3320,20931.239365209636,20930.783625169093,20930.32788512855,20929.872145088008,20929.416405047465,20928.96066500692,20928.50492496638,20928.049184925836,20927.593444885293,20927.13770484475,20926.681964804207,20926.226224763665,20925.77048472312,20925.31474468258
D3326,11915.2986397475,8777.697279495,5640.0959192425,2502.4945589899994,-635.106801262501,-3772.7081615150014,-6910.309521767502,-10047.910882020002,-13185.512242272502,-16323.113602525002,-19460.714962777503,-22598.316323030005,-25735.917683282507,-28873.51904353501
D3327,16907.07812308222,16528.656246164443,16150.234369246664,15771.812492328885,15393.390615411106,15014.968738493328,14636.546861575549,14258.12498465777,13879.703107739992,13501.281230822213,13122.859353904434,12744.437476986655,12366.015600068877,11987.593723151098
D3333,17143.205497808754,16960.010995617507,16776.81649342626,16593.621991235013,16410.427489043766,16227.232986852521,16044.038484661276,15860.84398247003,15677.649480278786,15494.45497808754,15311.260475896295,15128.06597370505,14944.871471513805,14761.67696932256
D3340,13121.61046205759,12929.42092411518,12737.23138617277,12545.041848230361,12352.852310287952,12160.662772345542,11968.473234403133,11776.283696460723,11584.094158518314,11391.904620575904,11199.715082633495,11007.525544691085,10815.336006748676,10623.146468806266
D3345,10526.510474812985,10316.92094962597,10107.331424438955,9897.74189925194,9688.152374064925,9478.56284887791,9268.973323690894,9059.383798503879,8849.794273316864,8640.204748129849,8430.615222942833,8221.025697755818,8011.436172568803,7801.846647381788
D3357,7795.461758413166,7730.723516826331,7665.985275239497,7601.247033652663,7536.508792065829,7471.770550478995,7407.0323088921605,7342.294067305326,7277.555825718492,7212.817584131658,7148.079342544824,7083.3411009579895,7018.602859371155,6953.864617784321
D3371,11931.833354592323,11903.666709184647,11875.50006377697,11847.333418369293,11819.166772961617,11791.00012755394,11762.833482146263,11734.666836738586,11706.50019133091,11678.333545923233,11650.166900515556,11622.00025510788,11593.833609700203,11565.666964292526
D3372,13950.326396894456,13847.652793788911,13744.979190683367,13642.305587577823,13539.631984472278,13436.958381366734,13334.28477826119,13231.611175155645,13128.937572050101,13026.263968944557,12923.590365839013,12820.916762733468,12718.243159627924,12615.56955652238
D3375,6689.949392916263,5839.798785832525,4989.648178748787,4139.49757166505,3289.346964581312,2439.1963574975744,1589.0457504138365,738.8951433300986,-111.25546375363933,-961.4060708373772,-1811.5566779211151,-2661.707285004853,-3511.857892088591,-4362.008499172329
D3401,798.7280324708669,806.1760649417338,813.6240974126007,821.0721298834676,828.5201623543345,835.9681948252014,843.4162272960683,850.8642597669352,858.3122922378021,865.760324708669,873.2083571795359,880.6563896504028,888.1044221212697,895.5524545921367
D3402,13080.917028670758,12909.834057341515,12738.751086012273,12567.66811468303,12396.585143353788,12225.502172024546,12054.419200695304,11883.336229366061,11712.253258036819,11541.170286707576,11370.087315378334,11199.004344049092,11027.92137271985,10856.838401390607
