0,1,2,3,4,5,6
Y12643,5901.5817289203405,6185.627012391388,6633.749557287991,7029.062274087964,7452.800901220738,7805.48533631563
Y12665,5424.021665161104,5778.326323768125,6186.63481033072,6255.922055873276,6346.982104861738,6774.428255730497
Y12679,9150.110313552432,10169.712769533508,11937.285946640186,11599.423506665044,11551.036613541655,11435.633803936653
Y12687,1666.2037454744427,1686.100473411679,1723.8184714771805,1731.3501508682964,1744.6708709162472,1812.741453859452
Y12691,6654.742800444365,7036.692903004587,8034.01666264981,8916.733419708908,9710.169429890811,10164.769116602838
Y12692,7822.797375544906,8472.307349592447,9615.668855160475,10641.814781203866,11738.413495644927,12477.194005437195
Y12703,3346.3540374398235,2615.8767908930786,2406.09477928877,2130.2677980065364,1865.4391688346884,1440.3691595137145
Y12706,2051.9119695063678,1880.3092271696773,1917.9358090218154,1759.9029383819548,1772.4743401359765,1770.9676386926321
Y12719,5315.0541488826275,5453.398365909234,5526.694988468662,5657.838856074959,5846.582892630249,5932.396040763706
Y12722,9252.582038193941,9074.134117364883,9302.18089222908,9540.439723432064,9766.140996664762,9881.474605202675
Y12724,4406.411552503705,4345.590450689197,4497.311099022627,4470.707084462047,4638.685389459133,4757.635187283158
Y12729,1921.0731374025345,2064.69475415349,2192.2346776127815,2328.682075858116,2432.3349013514817,2567.3161013163626
Y12733,6577.3755495250225,6694.612208306789,7066.275091171265,7355.213299021125,7698.04412342608,7797.754999175668
Y12739,1959.2161987125874,2064.063415206969,2150.895032815635,2247.0205839946866,2348.622929468751,2433.637106999755
Y12746,7362.325596034527,7813.446030199528,8249.352014005184,8688.665874779224,9113.106570273638,9528.767915278673
Y12753,4361.978813838959,4532.3007545873525,4853.09084083289,5013.034946098925,5215.184758535029,5549.187817101182
Y12771,1333.7131357192993,1409.8121139407158,1458.3354091644287,1522.920532375574,1512.5722060352564,1571.9646847248077
Y12781,5754.424864492938,5954.027011484652,6898.282952908425,7596.634588196126,8281.29848072156,8386.891145244796
Y12793,8407.363538956643,8518.492018628122,8682.77412159443,8822.119505238534,8945.308106446268,9035.395619368555
Y12805,1944.5811779797077,2099.8741549085826,2277.1395366620272,2461.958823574707,2611.921539751813,2791.0579359214753
Y12806,13491.469068452716,13935.840804502368,14574.311598017812,15377.306034043431,16178.178142383695,16848.838271573186
Y12812,7441.618751436472,7839.718355666846,8256.3340956904,8731.029493752867,9187.355967257172,9632.541719097644
Y12822,9407.91050004214,10116.568618685007,11100.885824739933,11994.733274407685,12908.719665557146,13577.919204108417
Y12826,3761.6016751527786,3827.2392101585865,3942.071012184024,4263.158333972096,4592.352375462651,4772.089419551194
Y12832,4504.98191421032,4570.927815116942,4755.284208853543,4847.861765813827,5024.907399843633,5185.712056326866
Y12834,2286.8761220425367,2481.322520390153,2613.3981423657387,2798.110719351098,2968.0329206567258,3135.2167643588036
Y12858,4823.622196316719,5198.297572416812,5783.510698921233,6338.616309400647,6878.4345353357485,7339.221910372004
Y12875,5325.820919974149,5457.911786717177,5797.346914397181,5974.2974185302855,6286.438650614024,6453.850746411085
Y12886,8404.51583006233,8905.69512316212,9477.96741996333,10004.827050101012,10562.53468804434,11006.078150901943
Y12901,3266.90080422163,3511.084898546338,3738.8610038757324,3939.279211908579,4153.137483492494,4396.382748067379
Y12919,3692.5972232222557,4051.511208117008,4382.861480116844,4691.518815457821,4941.98173282668,5203.4356654807925
Y12942,8316.562919551134,8337.964101243018,8406.517677617072,8714.497024333476,9023.456362515686,9171.193833659587
Y12960,6370.852509140968,6768.295292556286,7043.679617345333,7377.862601727247,7755.24335578084,8165.259902924299
Y12961,11011.312632430345,11272.039423752576,11947.678450811654,12484.017874132842,13141.460516210645,13592.222724277526
Y12965,9357.913821935654,8432.515435665846,8383.888730406761,7562.856907397509,7410.923312604427,7107.661128044128
Y12971,6645.0487380057575,6747.217795140669,6943.76031777449,7217.671002806352,7294.9715294446805,7505.944584490732
Y12982,5607.086218893528,5791.865563392639,5982.5954258441925,6031.800459325314,6227.0217552781105,6408.075757324696
Y12986,10942.611667457688,10422.266589296329,10799.268179784434,10584.849844738374,10942.447482288906,11199.707891574779
Y12987,328.38650536462796,-3237.5496359594144,-4377.916646973785,-7660.519572889055,-8048.692414839559,-9580.618679651423
Y13016,6538.566412814706,6594.397893413528,7253.1135416861625,7004.229185317829,7503.8618509162225,7539.605693454297
Y13021,3256.5829741954803,3554.8585844039917,3851.5636479854584,4129.501849710941,4411.797311902046,4638.016726076603
Y13034,6742.548935835063,6919.641459946334,7051.455169190466,7086.55355412215,7142.605000306666,7406.925396167487
Y13036,5810.748746547103,4416.36570956856,3353.063557770476,2085.780220794306,1164.1135202389219,96.52301543466842
Y13047,1772.9119222536683,1810.8713499382138,1877.0693827718496,1915.1752539649606,1990.0925326272845,2068.2202294766903
Y13048,2055.093956898898,2031.719402845949,2090.218654812127,2134.6977283298966,2198.1236700266595,2237.558526463806
Y13062,3982.8644692897797,3904.381585121155,3847.0394998788834,3739.652580022812,3627.035215497017,3464.829143881798
Y13065,749.9051518688351,663.0078927421571,545.2081440749766,427.13410643219976,310.7047706615928,212.484688431621
Y13069,8017.118457853794,8838.702971637249,9648.312562853098,10395.82827784121,11108.3869388327,11773.659089189023
Y13106,8117.777148208022,8532.665210476516,8816.277952267974,9231.259525134414,9626.73234969005,10018.091427652538
Y13109,5358.1974747776985,5694.099464302044,6078.310650222283,6453.263130417745,6826.3747309672635,7177.665421659778
Y13114,1880.0334588121623,2009.7995130922645,2139.0542115252465,2201.3230053093284,2315.8476121816784,2449.800850028172
Y13123,1053.561634979397,1061.4055143757164,1071.334939816594,1078.6473622529206,1090.3584890601783,1098.0037632987646
Y13127,7650.701444689929,7836.7605431601405,8007.762543480098,8199.6588982746,8357.113806538284,8514.759137849509
Y13133,9760.792646087706,9996.685427744687,10191.698296620325,10411.0408284802,10587.706242561342,10811.461047773066
Y13134,2669.4942240166347,2687.3274626128555,2702.532881438688,2718.1395875228213,2728.2064633529503,2725.541833081095
Y13135,4005.4084457923846,4090.6253510193,4175.213411374346,4225.977663272368,4283.884079473377,4339.858026604728
Y13155,966.8808267172426,752.4542275425047,591.2083367984742,371.1284791510552,128.74508044309914,-162.02664353512228
Y13159,4198.644932508469,4243.907284736633,4430.1416182518005,4652.975852489471,4848.768091201782,5025.2891302108765
Y13176,11356.98681979218,11397.298353752634,11421.201894452019,11432.915493291004,11426.862790092322,11412.977354119565
Y13183,1306.53523930125,1409.729726811097,1521.5943204826428,1631.1468353407251,1743.4495211120866,1858.4381971778448
Y13194,1987.405061876818,2065.008943196959,2118.2573022680226,2219.9344505331455,2314.106757227936,2405.7660197750415
Y13195,7086.583252756808,7186.662443803859,7049.271514962749,7135.779469491376,7238.107590712839,7310.810957493146
Y13207,3861.9362405418206,4025.8664123222757,4364.807777978272,4710.091300112843,5015.909734105097,5309.919524529745
Y13210,2146.7881110310555,2111.9463407993317,2073.5405111312866,2051.818937212229,2019.2570512741804,2008.4651540219784
Y13212,1189.4912563018752,1205.063388094904,1224.5763467617205,1251.002757480305,1279.0275948195078,1304.7393003921231
Y13218,2568.5717119097712,2502.473616397381,2438.2842479854826,2385.5245124787098,2344.9294851511722,2289.300116613508
Y13224,7929.139313796297,8282.163914698169,8589.82367822583,8914.955707581654,9297.218744637545,9690.206919091994
Y13228,10458.801611515879,11658.975764602423,12443.106807302218,13435.915579204913,13904.478308556136,14710.539394934476
Y13237,3527.855555216855,3609.9108070860284,3694.5498862966833,3776.1005464297823,3855.5879441748166,3931.956700169348
Y13240,1369.730587522015,1371.9032653599231,1375.2296761325745,1376.5513716099408,1381.4752503680436,1384.0520580171046
Y13249,2488.638141591277,2671.991426871673,2766.8345290101634,2939.9864241774135,3066.4212180490185,3237.8901552979555
Y13255,1381.0595708814378,1464.3417790785616,1559.4578968620708,1626.4136740325046,1699.9926717945893,1798.7687343793432
Y13260,2962.0166350072227,3184.46971545045,3398.292922340217,3564.559852741117,3788.7097911707697,3993.994885949562
Y13262,910.1689920630306,890.7183388825506,908.411827525124,897.9538513626903,982.1022926103324,981.1859738510102
Y13263,1660.807225411778,1765.6560392960278,1875.473933809094,1976.5262641587574,2092.4622168634337,2229.0326595097795
Y13266,9235.946842223406,9222.389303699136,9128.494943410158,9281.799673300236,9563.218366768211,9906.974487420171
Y13279,4201.296238779277,4390.593319814652,4548.145737881027,4683.324548955075,4836.981025989912,4994.217994463257
Y13283,11712.535321768373,12584.640357669443,12464.227802228183,13284.09074593708,13227.470390785486,13935.514548059553
Y13293,10826.68316269666,11239.515230290592,11737.872127732262,12171.447355126962,12833.849881445989,13141.755322402343
Y13298,7551.517327412707,8048.901540684823,7811.11552917058,8153.641816035731,8004.416049128212,8322.528273137876
Y13309,5252.605344351195,5372.958387822844,5460.095628698356,5579.091876256652,5726.997065615467,5832.758053294755
Y13317,1757.0240590035917,1721.362510724068,1655.6572935381535,1621.223448044956,1576.46569477886,1542.4342995890981
Y13318,9407.919108218883,9810.58585540854,9887.789235875784,10124.73262248531,10472.161538233304,10882.008505532815
Y13334,2921.87091588974,3062.684298157692,2904.6961987018585,2966.082838177681,2832.1031987667084,2938.733584880829
Y13335,4046.415228396654,4004.5925304293633,4005.6714732199907,3856.997864320874,3895.310441032052,3921.4024655520916
Y13341,9176.067762076855,9515.746865794063,9746.287329867482,10075.495226830244,10044.212539568543,10344.194696843624
Y13344,12917.412012472661,13469.796746129921,14894.937345610257,15590.173084571317,17044.327774847727,17846.589229779827
Y13345,6789.918121397495,6744.065545797348,6651.736577749252,6564.646832942963,6609.381201118231,6631.6417825222015
Y13365,1104.0197010581194,1051.5637753049282,1012.8706345748899,971.0859260646996,938.2714101394263,904.3453616591539
Y13366,2061.05988359926,2079.2185882930253,2088.6147438143635,2102.7737306849253,2108.5818390067648,2114.8000913616156
Y13367,2849.3807955411785,2969.257759919508,3109.70491627852,3237.6295877265256,3380.908305009937,3523.014786667796
Y13368,10650.83522619605,12157.102958077192,13495.757283824682,14967.278715908527,16187.635129109025,17559.56241608858
Y13371,4506.205628475623,4109.014025682129,3738.0519777675313,3324.646963259922,2905.6135558171363,2769.9561265553284
Y13374,1203.2487726934273,1215.1625946119036,1226.5713687786356,1241.2934141046937,1255.6169393212042,1264.5824292139655
Y13375,1383.731262363268,1392.1629966280188,1401.3042129749062,1413.6686171081062,1426.084168552344,1430.9873074894338
Y13376,8128.502028253181,8143.12389949501,8179.731889533359,8257.40234398176,8342.241129551434,8400.264765508926
Y13379,4852.837025732826,4903.320388473104,5096.24096456943,5248.230707407164,5437.805112036186,5483.883359958844
Y13386,1352.7385982491,1361.8646091810015,1374.2674996203366,1389.8393450327435,1406.4929389228366,1420.4588678288992
Y13394,1549.3403495504224,1726.1209542315432,1912.094833932052,2101.630985370817,2274.240447051167,2452.4808515720574
Y13406,3024.013334952314,3090.8403336262795,3175.828836509581,3251.8135465939763,3364.0778256797853,3431.756752788454
Y13412,5029.1434701495,5346.872249741328,5624.806020005489,5902.098794167541,6149.503847686363,6447.153950623922
Y13422,4848.953553783894,4818.110626196489,4760.168891170249,4706.766831788049,4669.303321411089,4656.517819184066
Y13430,1245.7912886388701,1352.8831898978199,1465.3951178019822,1561.3222957724904,1656.371275105781,1750.6801773208217
Y13435,11396.791699083251,11556.057885607623,11749.797736604707,11986.846639963946,12184.26409957809,12358.808972653382
Y13453,3727.3267616060502,3806.685498372708,3893.9375177481393,3984.6014185660474,4116.204808325848,4225.410675369344
Y13487,6514.799433032108,6802.625302498402,7002.652907589978,7207.926070681738,7389.340457782984,7722.586548391796
Y13510,4989.3912317454815,5277.103183716536,5469.390705764294,5779.419009506702,6097.891423523426,6415.100444406271
Y13530,935.9356715231501,916.9620977017581,897.1744659329131,887.412298854731,878.6188753288164,869.5503125459999
Y13538,2399.369148865342,2415.3978377848866,2429.064624807239,2443.092092981935,2452.140304231644,2449.745305668563
Y13552,2721.648432642594,2859.172611556575,2999.3336537200958,3156.409905484691,3326.8264088835567,3494.479223669693
Y13554,2030.2856430031359,2191.64809166193,2358.2303089715538,2465.765676928311,2605.652952988259,2757.5639588763934
Y13559,11562.730542603305,12396.124544700753,13032.242176557938,13715.956901640919,14468.036123332435,15183.245397398852
Y13573,10534.914494885983,10366.436577332053,10142.267138436859,9966.620153538113,9786.733864322312,9613.620261621334
Y13576,12189.799096763909,12821.260079624682,13469.487295505254,14038.074625205754,14588.957926896735,14945.576436112418
Y13587,1868.2593379985515,1910.6299811780966,1954.840493987783,2000.0544312425684,2042.3823071148645,2086.0400875785076
Y13590,1517.4121579816938,1351.1508446726205,1139.94083475858,962.3612996056679,777.5437488493328,582.1949077513821
Y13591,9603.829434253808,9855.288489661674,10106.068472302073,10348.264409588133,10594.124211484834,10841.516544095988
Y13595,5694.18419784348,5526.001827233793,5360.963820624765,5174.199876551768,5003.951653388081,4804.085819308252
Y13600,1246.9235503286811,1262.9737762688842,1275.5121898189423,1292.9648028258412,1303.3288450471243,1316.1316721399112
Y13626,1408.332948754436,1455.0039240409292,1489.7209150415665,1529.4104384499776,1564.2549396970066,1605.7843481178793
Y13643,1537.4027595405964,1551.2613516961585,1628.6227588790314,1692.3761989009029,1762.0563382852401,1803.0500152232257
Y13681,1132.4067996358126,1116.3291652213782,1088.616178898886,1067.4906895826011,1058.1648950069398,1043.3014552886784
Y13685,10251.802196017654,10217.108983928712,10037.212019722167,9978.525198173898,9832.922100020949,9806.962494444108
Y13693,3962.415910782665,4006.8707328997552,3970.7494788736103,3972.9178870409723,3729.2182335637503,3714.3470802552993
Y13702,2493.455247462882,2601.2146388645388,2681.2509519942323,2805.028794876697,2970.7679553894495,3124.51776281418
Y13703,2628.7894491237453,2691.742683869357,2730.127686554679,2802.9295039198455,2864.1626613760864,2936.0469312658447
Y13706,1857.4908094108105,1808.642850369215,1745.1487910747528,1676.7887185513973,1590.4978804290295,1521.6969276964664
Y13712,10749.793427176774,11016.444142349064,11277.731616832316,11653.347600139678,12086.778804846108,12459.945316947997
Y13718,2926.443477806449,3219.108095235825,3513.479433476926,3829.4451150342834,4138.511296115817,4459.26825480342
Y13728,1923.9975001362711,2009.9516786123068,2082.196920539066,2159.1910884626955,2254.648512032535,2370.0256424517
Y13735,9068.66931642592,9395.112937152386,9681.055101037025,9982.197211712599,10454.74408569932,10786.60510443151
Y13760,10525.59687440938,10531.692584461654,10562.931670444788,10532.076300039213,10548.677155887472,10563.295625126351
Y13767,6107.697240480781,5970.871449603142,5839.040523116292,5671.345288141819,5562.112968739125,5426.658329562101
Y13773,1120.770657782497,1132.145974710906,1145.174623614562,1158.5397223818538,1173.903591881582,1187.245872897077
Y13798,2346.3452010826163,2571.4113561002023,2536.4906065164882,2549.749978663686,2549.28346466695,2836.1231830227507
Y13799,11541.208118483168,11643.764946161971,11756.931799330336,11861.261473174005,11861.28128297135,11838.305526403507
Y13812,6552.795290672576,7592.875824461778,8402.029820755863,9143.356029237542,9933.321336915353,11111.8139928265
Y13831,2388.067502772808,2444.0525087229908,2548.1652308009566,2629.1348623849453,2756.827360451967,2822.0213924910877
Y13874,2398.45354834944,2294.0236555561423,2236.238592175767,2156.304098760709,2130.792194550857,2045.5916828271002
Y13900,2542.5062402449544,4870.241092786192,7086.759764276443,9130.334254413841,11277.01605625823,13503.850589580832
Y13903,1266.1818581074476,1351.8217528164387,1449.8829491510987,1549.157607063651,1652.178165487945,1732.3381294980645
Y13916,7435.940975446999,8548.104819690063,9612.678251086174,10775.399382893367,11978.224604662133,13341.924972873552
Y13935,7418.635551190377,7639.439929786325,7862.545189648867,8055.027578145266,8252.125753071903,8466.79480257034
Y13944,3726.6555453639476,3714.3352927152996,3751.3817324583415,3787.751310618687,3815.515303696412,3832.912528202403
Y13994,2061.9506366439164,2348.9696187600493,2779.360655560158,3158.9974893154576,3419.3927454249933,3756.216624029912
Y14023,1920.3175463628768,1965.1074472758173,2008.4973218352347,2054.015239193216,2090.388743251348,2129.7265549100657
Y14057,10086.62732391432,9944.35417918861,9829.173916745931,9293.122169977054,8997.087139712647,8814.161351265386
Y14075,7400.721466064453,7791.385739609599,7679.932610182092,7572.938648078591,8027.885911915451,8451.823694583029
Y14082,11591.04372449778,12006.783751206473,12576.043731495738,13470.381243623793,14331.633470416069,15158.31503291428
Y14084,8301.535574048758,9146.897527128458,9899.518541246653,10601.202002316713,11526.08002498746,12629.543178454041
Y14099,6721.5474057383835,7390.051455963403,7803.737851623446,8031.562969181687,8202.750591877848,8829.1107631661
Y14105,5962.529500124976,6683.942566024885,7394.953254207598,7795.968751015888,8278.66366663389,9054.251540664958
Y14118,7035.726012915373,7336.615044683218,7710.5813514739275,8085.289357192814,8504.057962160558,8761.462410639971
Y14131,9988.590289658308,9922.680840969086,9876.705756127834,9840.737402701378,9851.862069576979,9817.27305343151
Y14141,1355.4365699738262,1211.9618726223703,1331.360866442322,1145.6048957556477,1138.6691138371814,1117.6470158081488
Y14143,8198.664847064763,8236.181471962482,8144.269787672907,8299.485586676747,8511.515608046204,8548.51194236055
Y14145,1309.584249938093,1383.8656454200298,1426.1980427353456,1464.699365476258,1550.9385815819817,1601.2383923681916
Y14153,4119.426342882216,3908.822584860027,3555.719893015921,3197.752707116306,2823.554367274046,2539.460681974888
Y14178,1122.3511630802152,1067.6565894069668,1008.3132769737238,948.7395826797477,887.87138560295,818.8538983011233
Y14179,5196.672537177801,5745.594413131475,6134.353616088629,6106.629310697317,6291.039875969291,6740.389878973365
Y14181,1406.97728302069,1497.7521687265487,1616.9050686385485,1617.7062247328463,1718.2376771971587,1808.350439420343
Y14190,3639.452748661488,3896.448950209468,4125.475823917612,4248.815000233426,4449.074507842538,4679.377120093209
Y14191,10640.62680593878,10881.830184139311,11085.548773944378,11266.886113792658,11314.184050373733,11422.409837678075
Y14196,6549.821192722768,6822.155267808586,7064.01858465001,7129.9716423032805,7304.142951215617,7573.3086745021865
Y14197,1412.9441120451613,1426.4606937914116,1435.820187889054,1447.1315349688152,1447.0704808809564,1450.596598335284
Y14210,9546.151472108812,10069.547145878338,10620.77723533893,11091.47650880972,11581.758466697578,12179.263767895942
Y14220,1038.2383962734043,1108.585772050619,1261.0242311265317,1336.0247483811524,1449.170893008597,1506.9676141304892
Y14249,6187.0008888840675,6338.689000159502,6495.9392865002155,6661.058394014835,6830.651621967554,6975.454137921333
Y14275,1103.4537580991907,1091.586895239055,1079.8148621340092,1076.0253884860124,1066.621672069169,1047.9599334765035
Y14284,1942.1153414994478,1904.143447149545,1925.8546319790184,1930.0794669426978,1938.233929220587,1868.9997144974768
Y14294,3198.840672720373,3212.1229048469663,3238.1886280182002,3254.670946205929,3272.232233643457,3283.870443084016
Y14303,2364.615529920906,2439.015078328177,2440.3961884949354,2466.975701344013,2529.6062913633878,2519.332315769046
Y14308,9161.027318000793,9525.676411896944,9864.950959146023,9795.664060808718,9854.530082590878,10009.981268592179
Y14310,5127.1417862966655,5373.2371597364545,5273.668191112578,5264.037340050935,5200.265786540507,5395.347239856421
Y14312,2686.139147203788,2676.561605074964,2691.4749464568117,2667.8463299070663,2675.798006689324,2648.136007770895
Y14319,5927.668639393523,7031.525472866371,8443.914539637044,11308.465112159029,13858.865969503298,15271.204404661432
Y14329,2575.56493088603,2318.267692260444,1485.7697290442884,1364.021400269121,741.98537908867,212.48646591976285
Y14338,4859.362096115946,4900.930481705068,4791.2421411596215,4917.626520996538,4844.744831955802,4677.5670398417815
Y14375,1078.151762426533,1019.7922598004901,1012.2616966383719,1004.2000146578812,1002.6716302122735,962.1838064790331
Y14392,1187.932954275608,1205.8466494143008,1331.5955044567584,1417.3946752846239,1485.2876981496809,1500.0467685878275
Y14420,3416.2109911441803,1848.9810407161713,201.61691308021545,-1364.4370287656784,-2983.5933715105057,-3559.9341079592705
Y14425,9582.447903752327,10132.899622172117,10711.448486298323,11301.23248025775,11869.38423410058,12435.874001830816
Y14426,1247.9374510526657,1255.5423135116696,1264.4077744729816,1270.865627009794,1282.8859088595955,1283.5634155067148
Y14427,4470.358529649675,4602.775797016919,4645.092462055385,4705.447048701346,4923.8723709359765,5128.742290712893
Y14439,1545.9218864426016,1567.8132309004664,1558.848623261228,1597.7722856592386,1627.0426817353814,1653.1635989364236
Y14449,2868.7989429682484,2342.030139192937,1498.4101559817761,503.62141659855433,-653.3122678101115,-1888.6371220313076
Y14451,3465.182514479011,3187.3768349222837,2919.5155861794947,2636.2029558457434,2320.022372160107,1951.1124984547496
Y14452,995.2328385764357,870.1870686866336,759.7496389073121,615.7378700071557,478.84383094608586,312.78802683532
Y14453,7469.29773423262,7641.965391368793,8040.656613704191,8399.980749571325,8747.666343598443,9265.601812433826
Y14478,602.5428177565336,1053.6622301191092,896.2809583097696,1260.2336411848664,1261.9918726757169,1497.3833934105933
Y14483,1927.5337621845306,2237.583582352847,2474.3527758877726,2651.457446553931,2995.495441510901,3244.5283180658707
Y14486,471.51437461376196,363.5309270024301,234.9725893139841,145.68977117538475,-178.78723829984636,-344.73217777907814
Y14492,3958.695437522977,4232.916326791792,4464.218764601646,4708.7063973098975,4916.847925968466,5143.135154563187
Y14505,1312.3078199461104,1340.7727651812138,1370.6451248109342,1391.353083601594,1432.9702387511732,1469.4437678068878
Y14525,1945.0887695997958,1671.4020246341831,1325.6632512085148,1007.5632542289804,677.016242848338,349.58901055157344
Y14534,7032.516681835055,7329.890059743077,7730.948065567762,7974.303584942594,8048.2492658589035,8289.303160797805
Y14547,5835.180575326085,7036.471929475665,7316.423849146813,8380.979818757623,9360.777592342347,10780.430273544043
Y14549,2998.619973986596,2881.8721488408746,2405.7178895093502,2185.7806614518167,1915.3746116638185,1712.704274851084
Y14562,5663.272821031511,5764.6432599537075,5959.696476170793,6145.396620275453,6368.183909660205,6424.977203620598
Y14564,1636.3625195622444,1616.4582774043083,1621.6652408242226,1622.4917176365852,1625.1766940951347,1572.870392948389
Y14571,1162.7214594855905,1183.0482284754514,1201.0085424125193,1168.8850134976205,1116.7279380939897,1102.9655104979868
Y14585,11955.559209920466,13211.21483463794,13441.355429030955,15091.459885202348,15550.378655921668,17488.919536378235
Y14588,4888.453436926007,4905.03902130127,4967.441361898184,5023.993752223254,5080.190058380366,5109.871404594184
Y14591,5079.662526607513,5004.218904018402,5003.435908794403,4988.442855358124,4978.387044429779,4800.701121807098
Y14636,4009.4304581908877,4134.434856066554,4189.978502276092,4213.576071342974,4363.701311642973,4416.951533980815
Y14669,4047.105865413994,4168.521853352264,4242.196080226377,4320.243473105616,4423.985613562278,4511.092702768015
Y14670,12094.397301077843,12889.039477109909,13792.77601391077,14413.304389715195,15782.059507966042,17419.904765486717
Y14674,1841.1792833615095,1865.032059899345,1888.6028167311104,1914.8147405851635,1908.805263790861,1856.9360792292287
Y14696,2731.52978990227,3751.7508083581924,4701.704731918871,5501.735794581473,6122.6693208143115,7223.720456957817
Y14727,2373.616107106209,2424.7276255488396,2440.8899866743013,2489.164824108593,2486.782616521232,2529.0274801058695
Y14737,3207.2895844578743,3399.517278164625,3599.6028160601854,3629.6156151834875,3695.4046903904527,3835.022700013593
Y14739,2522.4406589120626,2546.3604039490224,2661.712882599235,2716.590952803195,2821.354983480275,2879.648648676277
Y14754,2939.3275488615036,2675.420091599226,2631.4368328750134,2297.627192348242,2212.7625573575497,2115.1789015233517
Y14775,4140.723486602306,4200.271155536175,4239.995426416397,4299.31761097908,4335.543699890375,4388.36460980773
Y14779,7101.199820712209,7329.439350962639,7500.797688513994,7725.484723374248,7890.035048723221,8086.972057353705
Y14809,1361.9198886225456,1807.9780547871146,2108.097266752727,2399.9836635030997,2608.2182758586073,2744.5897425762437
Y14811,2558.416374027729,1961.4776146411896,1382.3438480496407,799.0142765641211,83.82074847817398,-572.9852100461725
Y14812,1726.9708318002522,1782.7986973989755,1846.3512410596013,1906.6103333653882,1975.205613818951,2035.6669647898525
Y14828,7542.717906832695,7361.232488229871,7277.275686338544,7244.174783304334,6875.504319742322,6702.804549410939
Y14834,7355.742529024714,7543.832439256632,7692.591485036054,7878.715240086296,8045.007952919596,8190.222665303954
Y14837,2508.578048348427,2716.555183082819,2841.5426376461983,2970.2913693338633,3108.4042419865727,3271.3588006794453
Y14838,6934.655979275703,6978.5511285066605,6725.931677222252,6647.854710742831,6429.423947259784,6503.530574962497
Y14849,1310.637806314975,1382.2320893593132,1454.4227757044137,1554.0378524549305,1632.7587378658354,1717.339074794203
Y14859,4117.36326187849,3126.6333281993866,2064.3218767642975,1001.4973881840708,-151.35927259921982,-1325.8436009287827
Y14862,6502.740513086319,5951.83208823204,5301.348244547844,4658.387688398361,4007.262762486934,3275.962439775466
Y14865,4165.343295633793,4332.2550828214735,4528.263326635584,4714.6714206095785,4860.629545783624,4963.927353983745
Y14872,1628.8773736178875,1713.4926190391184,1802.253719867766,1878.4206362873317,1949.7669788450003,2033.0698131389915
Y14877,5167.7462621912355,5668.144331245869,6184.051970499753,6674.952568911761,7175.184406719357,7730.772235306726
Y14884,9034.777145683765,9367.687064409256,10023.691032081842,10515.43551478535,11225.59007588774,11547.793594785035
Y14888,4178.534845923781,4315.738524810671,4452.369683691859,4585.051143788099,4713.514360483586,4835.826646361648
Y14889,8366.697107568383,8922.33476190567,9489.375857526064,10026.338829240203,10564.16402654648,11043.72135003172
Y14917,1106.423273731023,1137.9899918958545,1173.5799239352345,1195.0425411239266,1211.45596996136,1245.6028408464044
Y14922,8219.808435440063,8366.387123167515,8476.398396193981,8573.728292882442,8649.76891592145,8750.80135077238
Y14925,7313.504747897387,7615.834926515818,7863.586673028767,8126.269007436931,8411.247650496662,8692.457265369594
Y14939,3433.2069976329803,3407.6664769351482,3454.332608550787,3340.2938167750835,3365.3761160075665,3261.9112437665462
Y14948,1062.7242540344596,1071.0822848901153,1085.625003412366,1088.5548181459308,1100.9630309343338,1104.3434558957815
Y14966,2398.6763971447945,2523.717946410179,2651.0673439502716,2776.5796031951904,2901.6593304872513,3022.126989454031
Y14974,923.1971034556627,949.8628399670124,985.5518423840404,1017.0859089121222,1065.1170144602656,1096.093543432653
Y14979,3213.0677476525307,3218.4562265872955,3232.574263960123,3266.754436865449,3340.872845426202,3380.0850100815296
Y14986,8416.251157224178,8341.787344813347,8227.167394459248,8152.01272547245,8081.04375988245,8016.062884032726
Y14989,3882.965379953384,3209.59181934595,2481.9436535239206,1772.634978592394,989.8652397096135,224.4030885398363
Y14993,2094.867773094773,2092.743799005448,2066.4047630369655,2049.0425014048806,1960.5849712006739,1946.6072946079066
Y14995,9935.418661236763,9957.63618081808,9949.648213684559,9944.475654065609,9909.804508388042,9857.920611202717
Y15005,8828.849204741418,8852.160750515759,8905.836303438991,8927.79437629506,8953.397602569312,9009.935651626438
Y15012,6727.975191473961,6839.981052279472,6769.658998847008,6789.272009134293,6341.385524272919,6256.87064409256
Y15018,7529.6293938905,7613.563215024769,7697.965618483722,7695.159479565918,7699.00291454047,7744.11828642711
Y15075,8736.65366590023,8401.815072000027,8051.192334592342,7700.699651539326,7325.772590339184,6923.854120373726
Y15098,3236.184972646832,3364.0516213715073,3491.0127243459224,3576.337648022175,3704.897829166055,3811.9680834472183
Y15108,1992.9808777570724,2013.6790591478348,2042.2998240590096,2057.8149524331093,2093.0725333094597,2110.4542645812035
Y15109,3760.583683614619,3798.058696140535,3834.9502269001678,3872.422121291049,3916.3173406766728,3955.1454241992906
Y15125,8371.773255169392,8673.399211838841,8953.546302355826,9195.45806426555,9422.54114087671,9720.078152157366
Y15137,1101.201179111004,1161.9972415432335,1213.7100824072959,1275.7678597047927,1324.80490071103,1384.4814099565153
Y15140,3970.01761321816,4281.261302994707,4519.706022630594,4854.0121880324195,5177.00762623552,5503.356285886617
Y15144,5017.805726051331,4700.583082389831,4402.668714952469,4045.8069780826563,3640.1389557242387,3231.774395823478
