"id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126"
"Y5447",1284.1,1387.9,1491.7,1595.5,1699.3,1803.1,1896.5,2012.1,2127.7,2243.3,2358.9,2474.5,2579.57024684279,2749.81298945723,2897.49959428109,3059.21278705276,3212.20351273879,3370.61832533342,3405.19156473925,3525.3831294785,3645.57469421775,3765.766258957,3885.95782369626,4006.14938843551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y5467",1127.42739303135,1209.70478606271,1291.98217909406,1374.25957212542,1456.53696515677,1538.81435818812,1454.67285714269,1511.47571428539,1568.27857142808,1625.08142857078,1681.88428571347,1738.68714285617,1973.76479042986,2047.32958085973,2120.89437128959,2194.45916171945,2268.02395214932,2341.58874257918,2171.34333333333,2229.17666666667,2287.01,2344.84333333333,2402.67666666667,2460.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y5526",967.59333333333,1014.08666666666,1060.57999999999,1107.07333333332,1153.56666666665,1200.05999999998,1253.92857142854,1300.75714285708,1347.58571428562,1394.41428571416,1441.2428571427,1488.07142857124,1752.18888888881,1806.77777777762,1861.36666666644,1915.95555555525,1970.54444444406,2025.13333333287,2090.40303030304,2145.30606060609,2200.20909090913,2255.11212121218,2310.01515151522,2364.91818181826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y5529",3752.46426339155,3982.28283787852,4244.33432029513,4483.90511751096,4739.15495951541,4983.46952782656,4407.38383298567,4577.29140019184,4743.11163540252,4907.0497409816,5070.12116581295,5232.79350255499,6619.80279113302,6964.34353419418,7307.93861698649,7651.86516355869,7995.67552862153,8339.52661651424,10436.2139455244,9869.70748074922,11361.5150503601,10878.6660439075,12163.6883614626,11764.5292845672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y5693",1067.89394022628,1123.58788045257,1179.28182067885,1234.97576090514,1290.66970113142,1346.36364135771,1444.12380952381,1497.34761904762,1550.57142857143,1603.79523809524,1657.01904761904,1710.24285714285,1894.62051521336,1951.81098408391,2009.00145295445,2066.191921825,2123.38239069555,2180.5728595661,2399.49749379201,2476.59498758403,2553.69248137604,2630.78997516805,2707.88746896007,2784.98496275208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y5854",1457.25999999988,1521.12999999976,1584.99999999965,1648.86999999953,1712.73999999941,1776.60999999929,1925.20095238083,1992.92190476166,2060.64285714249,2128.36380952332,2196.08476190415,2263.80571428498,2303.98516896322,2453.08295419645,2482.72121411724,2571.26974510266,2630.7672646444,2704.59100015237,2737.35975126271,2786.52521548314,2863.32301660983,2926.53562551931,2996.42727312915,3063.0352308767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y5922",939.214010719597,999.228021439193,1059.24203215879,1119.25604287839,1179.27005359798,1239.28406431758,1348.40664695295,1413.9132939059,1479.41994085885,1544.9265878118,1610.43323476475,1675.9398817177,1754.52773287856,1821.45546575711,1888.38319863567,1955.31093151423,2022.23866439278,2089.16639727134,2112.67575757573,2168.65151515146,2224.62727272719,2280.60303030292,2336.57878787865,2392.55454545438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y5972",1329.57777831426,1426.85555662852,1524.13333494278,1621.41111325704,1718.6888915713,1815.96666988556,1534.90952380946,1589.71904761891,1644.52857142837,1699.33809523783,1754.14761904729,1808.95714285674,1982.34444444443,2041.38888888885,2100.43333333328,2159.47777777771,2218.52222222213,2277.56666666656,2452.8636363636,2515.3272727272,2577.7909090908,2640.2545454544,2702.718181818,2765.1818181816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y6308",1700,1700,1700,1700,1700,1700,1635,1635,1635,1635,1635,1635,1657.60085668833,1657.34217721002,1657.34217721002,1657.34217721002,1657.34217721002,1657.34217721002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y6373",2454.47,2708.35,2962.23,3216.11,3469.99,3723.87,4496.79,4834.13,5171.47,5508.81,5846.15,6183.49,7681.34,8381.61,9081.88,9782.15,10482.42,11182.69,10109.6503566176,10507.9407132352,10906.2310698528,11304.5214264704,11702.8117830881,12101.1021397057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y6454",5505.9,5505.9,5505.9,5505.9,5505.9,5505.9,5286.2,5286.2,5286.2,5286.2,5286.2,5286.2,6647.09626630352,6986.57012126437,6837.17688764629,6902.92079671239,6873.9886859694,6886.72092297714,7848.00153779502,8259.57559992263,8313.1140770662,8581.45714873801,8720.92751678596,8937.71547562288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y6615",1516.39008716605,1582.75262167988,1649.11515619372,1715.47769070755,1781.84022522138,1848.20275973522,1899.08754146327,1964.80095652108,2030.51437157889,2096.2277866367,2161.94120169451,2227.65461675232,2496.74618839864,2569.43533571467,2642.12448303071,2714.81363034674,2787.50277766277,2860.1919249788,2879.98823529412,2951.67647058824,3023.36470588235,3095.05294117647,3166.74117647059,3238.42941176471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y6616",3144.58571428444,3270.17142856888,3395.75714285332,3521.34285713776,3646.9285714222,3772.51428570663,3811.03187724417,3958.31135922867,4063.9323380533,4198.02746106973,4312.66012562134,4440.59564089055,4340.28053249277,4415.11170225182,4543.51278293259,4643.68215335976,4758.72982860637,4865.93653522899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y6674",1039.5,1108.7,1177.9,1247.1,1316.3,1385.5,1423.88897376154,1453.87889780057,1493.35397570645,1544.193040596,1600.43547739682,1656.03305038592,2141.1,2349.2,2557.3,2765.4,2973.5,3181.6,2512.74956663861,2595.29913327722,2677.84869991583,2760.39826655444,2842.94783319305,2925.49739983166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y6705",1280,1280,1280,1280,1280,1280,1530,1570,1610,1650,1690,1730,1372.7213880796,1367.42356893081,1363.56749196997,1360.76080319664,1358.71792336041,1357.23099040761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y6830",1348.75333333318,1413.40666666636,1478.05999999954,1542.71333333272,1607.3666666659,1672.01999999908,1627.92850580508,1687.88772048908,1747.84693517309,1807.8061498571,1867.76536454111,1927.72457922512,2017.21207316873,2078.35506046349,2139.49804775826,2200.64103505302,2261.78402234778,2322.92700964255,2379.88605448996,2441.10447264917,2502.32289080839,2563.54130896761,2624.75972712683,2685.97814528604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y6834",1445.36770493553,1524.43540987106,1603.50311480659,1682.57081974212,1761.63852467766,1840.70622961319,2114.51364218708,2260.72728437416,2406.94092656124,2553.15456874832,2699.3682109354,2845.58185312247,2644.14324453449,2748.28648906898,2852.42973360348,2956.57297813797,3060.71622267246,3164.85946720695,3612.29155067019,3753.58310134038,3894.87465201058,4036.16620268077,4177.45775335096,4318.74930402115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y6867",952.735211877866,1018.67042375573,1084.6056356336,1150.54084751146,1216.47605938933,1282.4112712672,1385.08978867151,1458.114017445,1535.00716996061,1610.28481611858,1686.23703250991,1761.90757560569,2308.13360597416,2439.96721194833,2571.80081792249,2703.63442389665,2835.46802987082,2967.30163584498,2942.92964245378,3043.65928490755,3144.38892736133,3245.1185698151,3345.84821226888,3446.57785472265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y6873",1356.51265168963,1445.74293580594,1531.01124895503,1618.39576482787,1704.64995591916,1791.50788600835,2043.48253289889,2157.2033220059,2269.85572278979,2382.99628804642,2495.91380280045,2608.93323305528,2619.36998199711,2726.01569495882,2832.66140792054,2939.30712088226,3045.95283384397,3152.59854680569,3307.04430118357,3400.38860236715,3493.73290355072,3587.0772047343,3680.42150591787,3773.76580710145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y6957",2779.99999996518,2779.99999996518,2779.99999996518,2779.99999996518,2779.99999996518,2779.99999996518,3945.71428571839,4101.42857143678,4257.14285715518,4412.85714287357,4568.57142859196,4724.28571431035,3650,3450,3250,3050,2850,2650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y7033",1274.76666666658,1335.23333333315,1395.69999999973,1456.1666666663,1516.63333333288,1577.09999999945,1434.8523809526,1486.1047619052,1537.35714285779,1588.60952381039,1639.86190476299,1691.11428571559,1433.84076075781,1476.6077542332,1515.81478891402,1556.36629566536,1596.41004228443,1636.645552167,1859.03081734111,1895.13032428013,1944.29335685244,1988.14519296759,2034.15638549221,2079.28965528496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y7185",5399.99999999138,5399.99999999138,5399.99999999138,5399.99999999138,5399.99999999138,5399.99999999138,6902.85714285656,7095.71428571311,7288.57142856967,7481.42857142623,7674.28571428279,7867.14285713934,7632.30769230884,7794.61538461769,7956.92307692653,8119.23076923538,8281.53846154422,8443.84615385307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y7245",2790.26,3044.6,3298.94,3553.28,3807.62000000001,4061.96000000001,4144.22,4245.41,4346.6,4447.79,4548.97999999999,4650.16999999999,5639.71198861747,5887.86397723493,6136.0159658524,6384.16795446986,6632.31994308733,6880.47193170479,8173.277788791,8574.615577582,8975.953366373,9377.291155164,9778.628943955,10179.966732746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y7252",2527.1,2686.4,2845.7,3005,3164.3,3323.6,3246.3512592959,3336.11615135035,3437.5875852395,3545.22834421007,3656.12032565933,3768.72569511558,4242.29999999999,4372.29999999998,4502.29999999997,4632.29999999996,4762.29999999995,4892.29999999994,5727.28062181465,5936.36124362931,6145.44186544396,6354.52248725862,6563.60310907327,6772.68373088793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y7263",1714.7,1817.9,1921.1,2024.3,2127.5,2230.7,2260.2,2293.4,2326.6,2359.8,2393,2426.2,2748.05973584368,2829.50422045221,2910.94870506074,2992.39318966928,3073.83767427781,3155.28215888634,3744.85100869214,3889.00201738428,4033.15302607642,4177.30403476856,4321.45504346071,4465.60605215285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y7512",7280,7280,7280,7280,7280,7280,9559.99999999997,9859.99999999993,10159.9999999999,10459.9999999999,10759.9999999998,11059.9999999998,10520,10710,10900,11090,11280,11470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y7636",1415.00259271588,1509.89934031989,1604.7960879239,1699.69283552791,1794.58958313192,1889.48633073594,3307.30207229193,3628.62658100392,3949.95108971592,4271.27559842792,4592.60010713992,4913.92461585192,6854.35182379498,7418.70364758996,7983.05547138494,8547.40729517991,9111.75911897489,9676.11094276987,8399.97802724955,8820.1560544991,9240.33408174865,9660.51210899819,10080.6901362477,10500.8681634973,11857.2334162229,12422.4668324458,12987.7002486687,13552.9336648916,14118.1670811145,14683.4004973374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y7710",3320.16349484122,3440.32698968244,3560.49048452366,3680.65397936487,3800.81747420609,3920.98096904731,4798.27021988081,5014.98794134862,5210.97867436765,5406.96940738668,5602.96014040572,5798.95087342475,5831.45167461113,5994.13872472935,6156.82577484758,6319.5128249658,6482.19987508402,6644.88692520225,7825.55900231036,8085.62590947366,8474.40486022127,9052.5604505437,9537.70144164019,9906.16453547141,12200,13710,15220,16730,18240,19750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
