V1,0,1,2,3,4,5
Y12475,951.7829447178077,936.0530019191933,925.6019339261484,917.1918631223868,921.531857940359,929.9688213614654
Y12494,6709.730241028459,6798.1332110146595,6831.322939602525,6869.844115106256,6871.491463957222,6860.8420530239655
Y12511,7838.1222709316635,7629.2825287777805,7622.589883377018,7524.661290432872,7449.434211375179,7392.049015675845
Y12524,6634.174163124557,6787.389739042158,7017.001856796816,7293.533985112432,7573.456431043467,7906.8055187780255
Y12531,5514.714714764691,5864.724880419585,6180.167003132571,6463.223561463208,6718.895485396192,6991.727655333285
Y12536,3836.7913000792087,3535.552773428205,3381.5622324089823,3180.99945339964,3094.829928976539,3388.4322430125403
Y12555,8600.90082639759,9198.011502302808,9828.011232799206,10491.920755721121,11179.850948975709,11868.55786379536
Y12557,3201.356160765011,3303.394938257825,3446.507935316648,3614.3897032850923,3792.285303110218,3976.577523856307
Y12562,6976.477953674704,7047.2723863939445,7215.436281178492,7370.145589881837,7676.894379688453,8074.547076875975
Y12573,12539.278920806151,13785.4066049235,14866.505632524331,15653.58528060112,16176.120503433944,16875.78563088
Y12580,1104.9243920327533,1102.442292249333,1067.923020619284,1042.7875003175247,1025.0211927296032,1026.1784127773155
Y12582,6518.857935162909,6699.42626978065,6909.141087706468,7047.166132501869,7242.379773802197,7433.359016665978
Y12585,4933.6800239837985,4736.117960778919,4627.678651454169,4619.6390895302075,4606.4680272366295,4724.280043009546
Y12613,6372.321506624242,6463.644189351813,6162.711659177097,6031.712604211903,5954.0759166695,5964.911558935044
Y12615,3790.1846726775766,3978.4739022874273,4199.416139082852,4502.391752021133,4758.163189473965,5049.762288470363
Y12617,3153.147214509094,3319.1056950350935,3148.279881945769,3348.024198186959,3274.0373514770554,3476.438916111968
Y12627,8850.380226194859,9028.580630242825,9193.496224224567,9349.49325042963,9490.21752345562,9569.790440261364
Y12638,3013.0628197315473,3028.9209745903718,3109.305025536566,3130.425974964532,3169.767487103872,3206.640432050664
Y12642,1152.4362691925207,1269.9457475300828,1418.9109281141045,1543.1004049700819,1651.7924410371345,1737.960916337101
Y12643,5706.742209927404,6307.7509032770095,6761.672742092821,7218.375165987819,7556.02456837584,7880.31650658391
Y12665,4000.6173284873066,3431.930040403592,3252.369365888091,3034.784510848156,2923.2714670476507,2767.4898636464827
Y12679,7248.970432877541,7855.031964182854,8307.206594645977,8195.997026860714,8350.844284594059,8756.079323887825
Y12687,1103.3704382572603,1039.7346784559918,1049.3811955414249,1006.2281754706335,967.2838821361494,944.8779970229698
Y12691,8165.788249984868,8272.597508445866,8565.797286049015,8856.751756683476,8982.217149749882,9007.266359344609
Y12692,8224.167489067293,8311.927337308958,8528.435280555972,8683.033470942519,8815.23906614975,9019.947169207286
Y12703,4261.54474620819,4613.8658528208725,5214.264169204234,5703.48523800373,5830.352514576912,6003.332983589172
Y12706,1620.0378505190183,1598.1888634165098,1587.1854229768087,1620.160369892912,1581.6606900294591,1566.4620261390974
Y12719,3860.9948618481376,4685.772928829579,5285.8752958087025,5615.105226050407,5760.955208642545,6049.196951717837
Y12722,5471.079646786033,7140.397373119438,8446.53127443588,9189.980375126057,9520.936814339022,10120.976610409978
Y12724,4074.315324307714,4688.790484987944,5013.161842999685,5208.102644365218,5428.266501842158,5553.4866825628815
Y12729,2597.493958234787,2703.941103219986,2853.727064728737,3025.7339406609535,3216.9965666532516,3404.123769760132
Y12733,6402.7669232298795,6418.853659826924,6539.173896605367,6684.730635334709,6880.432413585024,7277.689336258142
Y12739,1017.4326003840158,1388.3983258247063,1664.4378983747513,1827.2460180832395,1911.7092467285743,2047.2537909699058
Y12746,7662.910893849375,8006.848452951888,8366.7831624599,8747.113172960684,9143.93647077984,9533.623459463823
Y12753,5576.387908140821,5280.882832233114,5286.161018256349,5113.945345095797,5026.132132093115,4917.748863504334
Y12771,1851.2623904301151,1801.758892251553,1792.4780543760965,1798.535400142074,1822.6793140251932,1837.073669936358
Y12781,8068.262979828325,8387.982288544385,8896.445554815737,9111.554502077905,9188.49520669779,9171.33906642398
Y12793,9892.942374381419,9978.558040008944,10127.53837090631,10302.460439348222,10486.065658045809,10676.618970127896
Y12805,2230.356087634602,2362.969906080075,2501.056421336532,2643.120791947546,2792.4637608075254,2941.219070189326
Y12806,10926.927141622433,12921.937419570695,14192.853582022082,14970.07612331406,15464.663927113965,16292.343585963548
Y12812,7763.231102943582,8794.019979238761,9584.690699577628,10321.54484653506,10918.928218841893,11518.27695083653
Y12822,9856.742998718622,10312.034316099478,10852.474230454425,11428.334061336149,12000.971697062269,12546.751797542116
Y12826,3169.581581950127,3485.7947885988942,3738.9799654482,3896.6965830323684,4055.42028427094,4172.775921821234
Y12832,5734.04067876315,5799.589336478231,5940.297117935892,6113.039650027974,6309.222686766368,6492.583640377264
Y12834,2497.829275576525,2727.1137966478927,2952.9045784719483,3131.621878974659,3305.423901996291,3426.4405086532524
Y12858,6471.884098138851,6513.7485602387615,6759.5099924140395,6935.643270418795,7172.394171103032,7407.776389870674
Y12875,6136.114749799943,6059.920958905196,6007.9446430790185,6012.981812940812,5957.329085888243,5937.388104315376
Y12886,6364.233230464222,7737.594318790989,8754.73200107693,9424.536529368375,9877.182703424365,10520.541971539453
Y12901,4077.7291824120366,4332.746421312144,4629.556528849099,4944.315691826618,5282.345096388866,5625.914738642213
Y12919,4778.762076768177,4802.026480161935,4902.622555866788,5043.821806544349,5260.754673713145,5549.192758343546
Y12942,8997.12346760299,9248.170679339431,9465.860531901979,9565.317860594057,9609.446876564287,9630.492515524887
Y12960,7742.050543531394,8341.557532053117,8690.163062313168,9118.954521016049,9584.290607199004,10091.632162316107
Y12961,7412.146886477907,8509.40829016773,9589.314928919195,10293.590330640633,10840.83463495006,11448.151571095326
Y12965,9154.116569047726,9976.277501165394,10312.807372541518,10445.382677769385,10404.62052013556,10323.639424032492
Y12971,7472.183784156582,7276.689508149328,7307.714411646347,7178.321181092317,7099.015391415988,7009.7261565213075
Y12982,5425.17695260909,5545.312721247681,5687.553639810634,5849.346907374385,6030.661054325645,6217.988131252771
Y12986,11131.789949071408,10936.784976637364,10808.545744884013,10939.003150236607,10782.865193319321,10691.31575191021
Y12987,-13128.367528100776,-11098.770142706202,-9078.30129872756,-8002.117252798842,-7650.378798707294,-7050.808977075385
Y13016,6724.248222833872,7004.4908333686535,7106.94345331912,7232.809171376992,7380.325402571778,7370.270483344684
Y13021,3493.1782299280167,3605.704108476639,3729.838158786297,3856.07598900795,4012.490082681179,4171.616762876511
Y13034,4507.33352913062,4278.347557453317,4310.522252384824,4111.9679798464,3918.829047665996,3841.0424492637344
Y13036,3326.524147913887,3809.3904240409875,4391.649382970765,4728.539391402438,4868.271807871297,5016.41074799104
Y13047,1702.5572767043504,1817.3980962799023,1918.0541199989734,1971.8793536751189,2024.4043640007278,2078.6984070431
Y13048,1322.3879695978342,1707.9748463725487,1964.4235308542477,2095.5302896285275,2168.667240440647,2304.2007481701853
Y13062,4912.079399920416,4309.232163922789,3751.9065262579006,3323.692050543398,3011.894547084994,2889.528160526519
Y13065,170.1115335923431,247.19156108498555,311.7831740581987,365.89955830097176,419.27897364914395,452.59565249800664
Y13069,10976.977633238006,10820.81322819008,10947.70784519624,11190.256993472674,11532.19981662938,11983.220081143167
Y13106,10592.60716194272,10884.210940191346,11084.785477581416,11361.109636243573,11694.38355146844,12011.317493425433
Y13109,7232.450349777413,7301.989044875843,7502.227476426375,7748.954131291202,8023.35493793424,8294.268782091967
Y13114,1924.284447426828,1918.1953408453935,1929.3795367040848,1958.9302618190684,2003.8442720029868,2039.5288744704235
Y13123,903.3457440225594,861.0201034506778,827.3214956059063,802.4424916820933,784.8694995411655,767.4701413100051
Y13127,8237.518085847014,8301.617309616873,8381.487383445687,8514.847797504372,8674.34278641318,8829.102719815324
Y13133,10070.399944410852,10175.093865128065,10299.643026951786,10438.830887525131,10594.543173332648,10758.21349863409
Y13134,2896.86088700425,2873.6197490183417,2866.896766490554,2867.084821657869,2892.71642098489,2938.8473758622763
Y13135,4121.851570465172,4181.312476581483,4246.313108881165,4318.047843269956,4390.432070052532,4458.574166825791
Y13155,696.0015262130632,1043.4991737630794,1309.6190348113125,1573.8759769529568,1747.5262699216798,1870.767940078895
Y13159,5297.284977569562,5322.1334732128025,5285.0598613302445,5270.940522973859,5282.908797647244,5301.2145044929575
Y13176,11593.070823986163,11543.119729779279,11518.513445206763,11513.456265029905,11527.584386819039,11594.170779778098
Y13183,989.1009871997902,886.6860806056297,807.4987701279549,744.4055059796883,694.8509041135425,652.8235249219341
Y13194,2075.697572711607,2103.8235743783016,2141.894524275076,2189.8941597639846,2248.577685722497,2298.4388824591274
Y13195,7689.553129713444,8261.522877578293,8743.20415515737,9102.921204505572,9401.261453596739,9662.010792318706
Y13207,4004.109157710942,4403.662677489483,4674.836472389302,4841.882026919442,5090.9021043238145,5205.896832431765
Y13210,2148.84021311626,2098.70002340614,2050.377214601159,2016.3141761895247,1969.9556484667028,1920.8505823432254
Y13212,901.7326802770706,924.5596698989735,952.7126309022426,977.6456161198479,978.1125447412984,978.2369698779898
Y13218,2163.391032209288,2211.3606613025977,2246.9643684068146,2238.430694404416,2205.6429138059148,2184.478636832797
Y13224,6826.836992276034,7617.346014392997,8172.091603658462,8534.962558903886,8876.015225968753,9230.044680097611
Y13228,12383.31826249957,12149.21475739479,11663.884916347264,11283.132272970675,11112.033601564168,11012.967029210924
Y13237,3662.2508634851706,3781.467351280532,3881.442432106374,3966.589126203466,4043.4315056677415,4117.671645766296
Y13240,1348.203474035817,1365.2643190416304,1376.722532365974,1384.6448146085445,1388.248877614727,1394.8768918347562
Y13249,2595.74998295218,2599.047893237997,2627.855645451094,2681.892319729075,2764.293048516735,2838.86109649491
Y13255,1693.0546531781335,1769.600564026642,1881.8217789155538,2005.7612342740426,2139.711796592912,2267.627016300314
Y13260,3655.8627449968044,3813.8200530037807,4003.5398144118885,4231.771797333565,4471.366402861833,4725.119783323002
Y13262,179.53596910385602,477.9001748687007,630.1321688893363,692.4128911949269,696.7484880517527,766.017333059042
Y13263,1996.814030607568,2193.3042029413455,2424.9499400395216,2628.2851699409903,2840.6530501067987,3048.392523583095
Y13266,7980.611184164516,9360.347609464252,9771.251937272693,10023.58827009113,10239.574158248055,9929.77004636903
Y13279,4133.4774113384965,4215.382084855031,4320.139117668583,4442.905225313549,4582.537950559273,4728.635405424307
Y13283,12686.517256534395,13368.094890799322,13242.963981482397,13460.966570910641,13697.177005674048,13890.14095147707
Y13293,8957.263484394534,10481.913557353273,11539.337791599448,12249.50891533375,12652.161694145236,13260.110866253042
Y13298,8732.185179703516,8972.197966274594,8939.240762770736,8940.039294334063,8857.556749408926,8869.658576941216
Y13309,4259.112798598681,4835.748899170546,5230.736209935721,5469.435062348228,5572.326860870762,5781.5000067791125
Y13317,1890.5149977933472,1945.722540999196,1970.8517307927098,1991.489919081472,2010.8425408818216,1984.92040271466
Y13318,8056.169304146916,7992.1667894414695,8031.134639748676,8122.649030934319,8418.505789595567,8785.090587157101
Y13334,3182.2893359661102,3198.7205634117126,3102.5945024490356,3033.502790212631,2996.6349890232086,2976.961640357971
Y13335,3085.3154903175273,3580.7889628645726,3873.0977273010685,4006.063638156191,4109.220114550957,4214.49557246361
Y13341,11607.512730069857,11504.666816120985,11512.056574044727,11642.913176006172,11840.59122744853,12086.514808053464
Y13344,13727.500600515354,15313.903420950388,17008.290457064828,17886.37948781883,18805.551952256566,19306.045918843658
Y13345,5410.062813307084,6188.59358597414,6702.03251604923,7016.305645582944,7225.179984698882,7568.030572398507
Y13365,1154.2428467061648,1098.0895258949968,1034.3424772117546,975.0713852760579,914.6678784901903,841.8474269863566
Y13366,2082.5601901441787,2090.3380102147526,2097.7620425412606,2102.5953518067968,2104.3266947458633,2103.339253871986
Y13367,2740.944119006579,2860.341081165316,2975.8328046579554,3095.7344505550195,3206.9731875838943,3313.227867223667
Y13368,14330.504405527401,15639.645098596358,17175.11979210658,18765.124058270827,20511.64492063599,22178.54785009084
Y13371,3946.792572101143,4052.9463768731202,4196.8947414358945,4312.464947460171,4277.906417089775,4256.706341068277
Y13374,1178.147441417728,1209.7279546362931,1236.6334248331036,1255.4278576700879,1270.2361068907492,1282.9516658532298
Y13375,1384.8598417764028,1428.2061826675408,1457.6398333543084,1473.7008317695718,1483.1533954080649,1500.884572829472
Y13376,7544.731597167954,7814.389222458343,8047.87178025593,8197.454574649493,8301.690624540783,8438.71634296893
Y13379,3114.2679646236156,3297.478737410853,3557.588190676056,3761.7240390273046,3811.501186362617,3891.1281427835506
Y13386,1296.4812076559158,1322.9622926917557,1348.7488973698494,1367.8739913754353,1384.4120188275183,1401.7459788268231
Y13394,2105.4389206834303,2180.843775585316,2300.3465015694433,2438.4820490968177,2602.817892176823,2753.627888318373
Y13406,2642.953318812356,2956.172555471426,3140.935912070785,3204.473111160358,3195.987005204451,3259.8746741739715
Y13412,7380.435960995798,7715.476858231874,8180.252885161031,8724.563068266405,9332.41415439151,9915.573473589451
Y13422,4306.811042997845,4358.8491232347615,4397.850628174664,4422.783409466032,4429.716589655839,4426.565641154148
Y13430,1280.8999980986969,1245.7975083086003,1235.2923157185144,1231.474778057462,1267.0522105464906,1324.2418346384181
Y13435,11760.874746225287,12489.403590486958,13000.541181750272,13306.166195560158,13647.988732880427,13862.984544182693
Y13453,3207.290464732231,3517.911030558903,3739.830801771662,3897.4796818791046,4019.2934508068884,4171.900935293441
Y13487,6815.050085371775,6698.6119876146095,6624.938034195568,6574.296053195073,6571.132639495663,6534.171352340976
Y13510,5519.346763253212,5654.1901342868805,5758.61357152462,5848.16443157196,5968.610662162304,6080.947248995304
Y13530,914.424896509611,954.2846116904777,965.2675695405306,959.7926174208305,958.1502555390371,949.8401540718596
Y13538,2603.728673634671,2582.839296191176,2576.7966087126138,2576.9656338102723,2600.0035810891036,2641.4665623923975
Y13552,2320.4736618029747,2807.8052999442166,3170.929576125058,3434.6826426576367,3688.9555480538284,3956.220512752349
Y13554,2411.310418381866,2366.986343297692,2379.3817522056397,2407.22828407704,2456.4185424114517,2505.5779223978634
Y13559,11327.024643907052,11634.790298559183,11977.172110570053,12355.10840816316,12750.979066801236,13147.925456070416
Y13573,10622.609114138999,10648.035091231366,10654.832670023327,10670.008306535852,10691.697264881828,10726.522245387558
Y13576,12472.600823468478,12525.5950140419,12646.818875328328,12749.2707067653,12951.22693303177,13290.370362206808
Y13587,2033.809219208913,2081.7567638341034,2134.2672079718436,2192.114773579583,2254.4071439297404,2315.710172407558
Y13590,798.5865580631084,826.7360092528339,832.4309820171657,801.5757360956421,709.2841188834248,627.2996232693317
Y13591,8907.947772401296,9161.200859353716,9355.396082283323,9488.022602605683,9571.932387113791,9689.140443934804
Y13595,5311.254402551388,5217.8047356258685,5155.343513502142,5166.692136638945,5176.278888227379,5220.31026734296
Y13600,1281.229660647881,1258.83483869462,1242.124764001119,1231.9906242263971,1227.4488084016025,1227.5583128530263
Y13626,1637.3700362438308,1612.963219708474,1604.7684368702246,1618.5270548940866,1645.72066837325,1675.887042596183
Y13643,559.3770594713559,880.399799752532,1136.6996677201873,1253.5531116625418,1264.8002692043735,1336.5531568799388
Y13681,1040.8034087282417,1030.1288063275813,1022.1810917288065,1015.7549253782629,1011.5091408881544,1008.8143428346514
Y13685,10237.42079621442,10297.50001610704,10305.628613903003,10296.917792602258,10292.169713808971,10280.674292488771
Y13693,4924.330292659998,4633.821142083407,4496.516938889026,4397.847278389335,4331.1623169004915,4279.477924019098
Y13702,2227.0311234608057,2400.4451144873456,2527.79557001652,2602.916838189083,2692.8606249627646,2712.452826283525
Y13703,2958.909057915608,3005.0230533309664,3030.731227433467,3068.5001945784197,3113.477889714041,3154.782897516075
Y13706,1663.7501636572138,1732.2260681448379,1793.5050450624176,1815.0565513843712,1833.3821235615787,1851.1583909807878
Y13712,10507.02767248612,10894.13943420571,11174.507571343653,11299.715433551963,11235.636678199255,11196.98283586177
Y13718,2444.4703503679502,3068.243947637591,3481.193293744293,3733.3700333141137,3964.3797133648695,4225.426685861828
Y13728,1513.4137638128554,1670.205621628599,1799.2542488303561,1907.4732287425056,2020.6621194760842,2109.042156078717
Y13735,7659.250951529897,7537.604683535297,7451.297294920005,7457.765185561993,7544.467798722548,7694.022548644129
Y13760,10483.46216255722,10602.258455487752,10688.980066361608,10751.14517866937,10805.58865026758,10849.545558179485
Y13767,6401.649272908118,6633.444821529883,6784.201541560506,6885.961462296202,6909.835382015552,6904.532313755223
Y13773,1074.6801765186326,1112.8082901830683,1138.0938579491042,1155.1920408582039,1167.1290946668628,1183.605853262697
Y13798,2314.6323956704723,2682.124228955212,2927.7123229388617,2982.9751302847953,2962.414896586404,2934.2217429293564
Y13799,11208.267670360337,11109.593505335522,11112.16034150984,11185.91011238513,11383.843644626671,11703.118116892196
Y13812,5924.181079440252,6163.747455836242,6440.517924667027,6651.358086175077,7019.9633016855705,7295.146950482834
Y13831,2451.4259587181987,2368.969972538746,2300.485090087118,2263.221693145974,2216.934142368754,2206.310071996316
Y13874,1807.5402256250381,2020.1801092624664,2155.255252122879,2233.586203098297,2238.532331466675,2284.3925347328186
Y13900,-2285.840925012835,-3089.7425929680667,-3710.33327452562,-3981.761118530064,-3888.4351172100723,-3565.656645242876
Y13903,1014.3820993900299,1027.7859575748444,1053.2576781511307,1090.1765139102936,1114.4956109523773,1121.549269914627
Y13916,6344.901138059598,7600.977262852919,8359.556141521807,8736.533848145456,9211.781495397952,9158.339078301917
Y13935,7128.966085231338,7630.705339770376,7988.235723412131,8206.27569228184,8349.62810873762,8567.059137101349
Y13944,3691.056142633703,3744.6577733488,3803.579030894526,3851.653075638195,3903.6174522156234,3955.3826136978682
Y13994,1646.7019671436735,1595.570110470154,1680.2581257970476,1798.9998182076672,1881.0309424123666,1923.1098447531472
Y14023,1947.2252859256184,1962.052722328532,1981.6936098128588,2008.1745339612926,2035.5658520567938,2069.5083350197774
Y14057,8874.71864510948,8248.373549885398,8059.295278855809,7908.922002520749,7699.283587239432,7808.115118435755
Y14075,8639.278109924731,7291.309151857463,7497.669928412367,8615.83437716089,8295.010800002305,7741.022129262278
Y14082,11566.770479130873,12030.782930575213,12380.382723708895,12670.326418718849,12843.841986262783,13057.269408482993
Y14084,9763.188188337876,9548.526232504442,9321.06715943773,8856.211130880905,8594.547336363388,8312.92939689119
Y14099,7541.905193328857,7085.0163316726685,6754.309061765671,6593.218688964844,6605.890370607376,6503.7678480148315
Y14105,6926.1698580396,5493.205496250062,5796.18843824243,6498.998211627909,6021.736687342558,5793.102166997631
Y14118,5469.681172297772,5296.182706584241,5258.011087921896,5400.103793924443,5563.251196060232,5696.0840696052965
Y14131,9153.962379284021,9208.69038485499,9264.306628117167,9301.02084551412,9301.049617027515,9288.557469533596
Y14141,923.442130340108,1102.4229842422758,1177.7347658010342,1204.2674973120706,1219.296873486487,1211.7627912295477
Y14143,5971.036708674545,5219.9219287655305,4731.103015425246,4573.7090453332,4598.61224917821,4770.446814291098
Y14145,1125.1931924369605,1266.7537087517308,1360.5548479683227,1402.548419677249,1429.410828760247,1432.783897807703
Y14153,3844.222754189121,4649.322886110216,5233.575211395746,5566.494828790799,5711.920186864603,5908.246001304251
Y14178,1116.0356075919665,1108.1364265735294,1108.4964381287118,1104.806460963783,1115.4405030148907,1124.0140982138296
Y14179,3615.0809332306353,3143.9445649296445,2713.2254515428695,2516.296458373945,2638.19882812267,2779.444008014246
Y14181,1347.7997004861602,1319.0296949244844,1330.5281264432745,1348.3106502932499,1374.938440184349,1404.9072869052234
Y14190,3838.5797439908306,3830.708660530376,3848.399598975059,3904.1444562088363,3979.772545943036,4056.7006491204056
Y14191,11561.23672570919,11074.526629125034,10710.02626280273,10575.774127385634,10588.507322498288,10761.38924094213
Y14196,6774.492283003151,6764.649002899005,6798.9925613145515,6898.280417262494,7063.05879160172,7185.385378429345
Y14197,1440.54722048621,1425.1496142271026,1420.6750473077416,1424.203707645505,1434.663290794019,1460.179638001236
Y14210,10702.564660334589,10191.120771211085,10368.780564510795,10387.72471866738,10142.65556300342,10129.934460545457
Y14220,992.0447390775357,995.5296784695009,1056.398903131037,1118.7183579314967,1169.3847141993076,1189.8858842900875
Y14249,5825.3472383653125,6387.802012205535,6761.306335100134,7017.367230196343,7142.652050479908,7368.08668658408
Y14275,1033.8236545711652,1058.7030398730087,1084.615650123664,1109.3726855482232,1128.0344988351094,1139.8254843201214
Y14284,1928.9880622343883,1998.0930964430363,2068.202679855568,2149.2504745812225,2201.998137196636,2215.1221456186836
Y14294,3213.065612581724,3218.5764901590233,3236.5338610944013,3266.2727413282446,3307.5136245770204,3358.0220309350784
Y14303,2610.0486918799775,2560.970897077717,2585.1669785561653,2575.0058370449515,2570.0015864700167,2581.439536283494
Y14308,9676.731714782185,9433.65708118977,9067.689222356938,9123.024820307359,9295.078608927863,9541.78898085754
Y14310,4003.6787650236347,4127.924869638836,4264.309757797832,4339.959578882893,4353.452700928275,4346.093134190381
Y14312,2345.7797494054194,2404.1490612402376,2456.6684323910276,2482.6424351039145,2501.8607245704825,2500.4303414248434
Y14319,4433.730153091862,6336.667108657294,7386.403703880357,8271.994929454531,8706.86952269245,8680.370982708231
Y14329,4714.490442142196,6609.106652487387,7405.183656620814,7982.217537904597,8012.029520470724,7893.895864234291
Y14338,3795.1348244139754,3995.490741012461,4239.633136249606,4478.744008456746,4612.458053156844,4631.562740919108
Y14375,1130.13489739804,1168.3354926977518,1189.9630875557916,1198.187114798243,1200.286039285033,1196.2310175717896
Y14392,1228.3310077488422,1211.8155696421863,1249.0429636716844,1313.1046146780254,1358.5066531896591,1377.0667006552221
Y14420,2399.3477657437325,3959.504434466362,5320.1283648610115,6289.400145411491,6769.285747408867,6999.422320723534
Y14425,9362.93191582864,9642.072929474432,9900.45625548871,10244.221339291933,10517.0523309439,10842.622778434337
Y14426,1092.1620631526482,1156.7253768331136,1193.6438199362228,1208.052867511977,1207.1750391639982,1221.6471243938036
Y14427,3504.368740190482,4012.865600738566,4305.746689036206,4487.803561086016,4691.247067019437,4833.062290718754
Y14439,1638.3890522284971,1651.0886702354398,1661.65773809629,1667.1158366521015,1676.0695187421436,1686.034136854001
Y14449,-12501.629358348919,-22449.442432679,-28108.523592602527,-32704.574954692165,-33496.25261590121,-32685.315106915594
Y14451,2973.0649581432335,2551.9718376994124,2274.6456084728234,2087.932981991767,1969.6453808605663,2044.8593570530406
Y14452,887.9949979819663,751.7081976645775,664.6756005660186,629.2105241436172,633.1320011739367,663.8310181785284
Y14453,8074.776960409825,7370.69896781563,6698.869516937381,6202.63614727833,5954.340944873154,5727.607246825643
Y14478,1766.0912964542704,2037.3350024422007,2182.0589910348253,2324.5056053002672,2431.922466834386,2372.186033328374
Y14483,2089.977854796536,1942.2397618428154,1838.242935147577,1747.3839330973178,1728.0401200831666,1725.9075440376587
Y14486,299.3490481376648,306.2240743637085,392.72648334503174,613.0447888374329,743.0152916908264,800.3413581848145
Y14492,3217.7851755705024,2475.496100195899,1927.157858845248,1529.3417634453915,1277.1280603733203,1311.5574742164754
Y14505,1321.1879464162562,1321.9200416162084,1327.7413656369613,1334.697509689844,1343.5347831267572,1355.169430049236
Y14525,1614.6180066822371,1428.9563838118888,1299.615094096103,1218.8921925668621,1227.8451507521725,1260.8848168559825
Y14534,8301.859910081626,7912.406293671009,7676.059335521562,7400.916651699755,7466.30073539583,7609.567044454222
Y14547,4404.900705272181,3709.667597180538,3186.3826274612497,2893.0272084949243,2839.7187397284806,2811.5714022869292
Y14549,2781.42419366413,2544.3888588478558,2396.6197827086207,2293.2591022040124,2240.4914380778628,2229.281733624546
Y14562,4559.5099619141,4447.080930753207,4438.46616387696,4565.629320321719,4701.656626527349,4800.016355977242
Y14564,1444.705764055252,1464.901111125946,1501.7834430932999,1554.6136742830276,1589.4487714767456,1599.2362534999847
Y14571,1230.440888724261,1173.982888074538,1140.6145662737053,1139.1705429819117,1154.0356326897856,1176.0107142070974
Y14585,10501.061356676084,9024.009189773062,7963.941147597277,7096.534253533371,6538.552742360834,5952.423027498099
Y14588,4640.6773152859005,4634.225497622469,4672.037212268751,4728.5894919402635,4804.111514012778,4872.9487616509
Y14591,4334.79784731911,4272.558466302497,4296.449242836872,4429.417923470018,4558.7999800434545,4635.245475105557
Y14636,3513.5886389200523,3370.4733727618604,3228.4933259415466,3172.2293539428665,3131.289621868137,3151.5412509739394
Y14669,3927.1420409781254,4052.008686879596,4167.557377190087,4271.423059649907,4348.09313838439,4416.076783361949
Y14670,11795.422845784937,9648.424311951028,8117.43109910339,7133.709457355724,6549.225486882805,5948.988528457554
Y14674,1779.6759134141569,1899.9610354720471,1880.9719951634697,1731.277594877487,1511.5479392448524,1367.1523979038145
Y14696,2259.9972840695095,3098.755676535796,3644.7228487977736,3930.4309244100086,3970.5207471282856,3910.315652630505
Y14727,2391.4442388208186,2367.4375931413447,2357.3368535430704,2347.0593676955973,2341.0970265658175,2332.8193784745013
Y14737,4208.021352973153,3851.653234797477,3654.7737244663463,3493.2119626712542,3413.6118477193604,3376.9957673004205
Y14739,2822.523682122444,2734.1418635571436,2673.7148580216485,2617.1096351080582,2594.7942341473117,2601.0949534102497
Y14754,1803.780556678772,1852.7727372646332,1955.9910616874695,1990.7396173477173,2035.7755002975464,2009.1120195388794
Y14775,4213.528289607692,4190.665293379681,4186.372843377484,4195.620063066029,4232.275379296208,4279.728140335388
Y14779,7089.655380843058,7201.637634375877,7325.969406386421,7472.533353836243,7645.1998105458615,7840.870501688306
Y14809,2101.5720202884418,2186.096516508144,2328.922320900348,2453.8422382232557,2517.931330441872,2531.346825168911
Y14811,701.0038948059082,810.2265739440918,886.6888236999512,974.0669441223145,1007.8730773925781,1038.5085105895996
Y14812,1706.2663671048879,1735.5913282577485,1770.7073924458277,1806.2908056565348,1850.1260268251403,1899.3728589249215
Y14828,8075.718505367273,8210.183593728463,8291.657421090524,8327.138015725533,8351.279327371041,8334.99505231611
Y14834,7665.392078392012,7794.545649864373,7920.843584708143,8087.79796631298,8266.237323986767,8452.55800711243
Y14837,2866.277345688329,2973.323433652783,3035.8732449240038,3102.982827727835,3194.3125346820807,3297.1309231247214
Y14838,7429.496079454238,7932.303090444611,8051.003042548267,7907.982623933242,7868.939398718196,7712.0861014796355
Y14849,1725.7287361396338,1772.0595009829572,1840.5019516983584,1878.8354199699602,1927.6633750503288,1979.1549364167463
Y14859,3719.995516707708,3784.046335118278,3823.249672345016,3864.251810013745,3907.3202379348713,3960.9809460426886
Y14862,6111.09995131637,5935.477849558765,5811.2444707333225,5774.92368089294,5805.914714386614,5887.204566620361
Y14865,4303.41436091218,4500.544592356275,4665.910991708952,4845.43547193951,5023.20141947337,5164.947490842054
Y14872,1853.030567724359,1861.6880318346514,1887.6839680298306,1924.1350314791102,1963.3519824784898,2008.0880911652291
Y14877,4940.762029027589,5194.620117044111,5353.010928966023,5463.831176284041,5564.545347497313,5588.418961008767
Y14884,4273.626675681963,6499.86254755576,7932.405481451944,8529.798974210218,8514.06228628178,8986.432912612156
Y14888,4604.927166649132,4683.5686060706985,4795.7820952541615,4921.2007710939115,5052.304040852401,5192.342050879338
Y14889,9079.990522408485,9349.5250846982,9692.505627161274,10070.758202421675,10449.499442365766,10868.652821600437
Y14917,1113.3505568045684,1065.1267366155978,1029.6585765051634,1006.4413643908242,996.2377523789808,992.4609430558056
Y14922,9313.439210737179,9385.068453441518,9477.001887598988,9610.300608840453,9771.739266196984,9946.153392696435
Y14925,8345.948212344303,8728.612468400126,8984.881331560982,9297.958905654665,9641.913168586416,10007.053005692118
Y14939,3325.9194803237915,3490.3334312438965,3618.3980708122253,3709.6258974075317,3753.7231254577637,3760.2373027801514
