V1,0,1,2,3,4,5
Y11316,9617.706536542568,9898.191758289035,10266.245092886533,10488.339751502059,10666.19062998105,10852.16225888737
Y11344,3098.829497486353,3235.3683445453644,3290.4987074136734,3355.859676361084,3332.5811355113983,3351.6195191144943
Y11350,1497.2627245249691,1588.7480552097963,1660.5263415217437,1695.0879421802706,1692.8571995093312,1714.805211489021
Y11352,1435.9566754847597,1532.1744545317922,1537.8997774465277,1497.9300357941447,1489.0039172896793,1458.5227945998367
Y11357,2782.7455592155457,2629.8286607265472,2530.2356020212173,2448.3163384199142,2396.4545028805733,2409.1248868107796
Y11368,3761.4733334187504,3945.521695432982,3869.4779791547408,3845.6425582614697,3847.4381154747807,3839.030259974516
Y11381,2365.6821425120543,2376.8340167988563,2413.2402648972247,2452.052337204389,2438.627947026576,2397.3760347613706
Y11401,1141.4801894836428,1125.8313127803804,1108.901373217583,1101.3536615242958,1108.8353984975815,1122.229739924431
Y11424,-610.6915019414714,1983.959340537851,3441.732310278705,4450.054410220579,4789.63085842203,5374.806591229026
Y11454,-46.26120109503415,33.581132806440394,-40.38881776168853,-221.9496543862407,-510.0561425658542,-808.1867682424169
Y11457,7928.832744835615,7130.503743118047,6602.606474863291,6335.863951445222,6164.865788179934,6117.706537164449
Y11460,2689.03218749039,2419.7904296704887,2188.041741444646,2198.765548386657,2337.374312474471,2450.534099289111
Y11463,5145.094898617842,5843.277777393291,6259.470303299094,6507.662290259332,6722.6340671441185,6988.639722355431
Y11468,1475.353231177237,1503.7446565260373,1506.5458733667813,1539.0302641024075,1516.3180119623623,1502.7721161474667
Y11487,4400.351505989786,4394.091303624621,4426.505980429945,4495.9750589086125,4548.678286066534,4572.076632426014
Y11498,1398.934844652345,1926.3722524367854,2268.348109458595,2423.781179115038,2554.102159259085,2728.8240063696057
Y11528,1606.6023645492032,1654.8029469612507,1623.8864809631211,1629.271598489934,1644.5996308743133,1687.2650235755154
Y11544,10951.169556029907,10894.049186776638,10864.460296434949,10893.730750083942,10923.825017007539,11011.109271858712
Y11557,11131.028194895322,11091.12917185411,11092.039461371081,11121.684029185579,11163.071929910515,11296.919279688258
Y11566,1741.1845973709007,1779.8888734746354,1826.7143851858134,1858.6886986413715,1876.6964891336106,1894.6473300365972
Y11569,2907.158518989385,3118.0130707055337,3339.036594718695,3420.7560547888284,3452.8062195777898,3512.621546399594
Y11572,1205.6244834173096,1237.4773168057202,1262.6574256700278,1276.4352317446471,1278.3669963541627,1284.62484675318
Y11587,1312.654695710628,1184.2495828230049,1067.7012297783745,977.7797411268829,892.3826467917158,845.1870530288086
Y11597,1093.325410006709,1031.7994033010639,981.8576268449091,934.8086258672995,865.5718092958109,799.3499945920008
Y11613,2155.919909168643,2189.9187428528667,2234.564488172875,2272.847612551126,2276.9543891638427,2273.7545194391405
Y11621,4892.760900263048,4961.273421762665,4927.085646881446,4953.545375717623,5003.9788886633605,5101.093929416181
Y11625,2268.2501404223012,2297.3930567600864,2328.3465056081513,2371.0385266960925,2422.0837746841344,2492.541163399209
Y11626,13071.953532992928,13057.290114889798,13288.607240459743,13528.819939764871,13788.60542626544,14151.71689883843
Y11634,11273.725773782175,11751.109075794855,12259.365631709092,12856.883026785541,13439.362963682292,14121.9403349
Y11635,8124.640802329377,8641.406645195366,9183.340990793216,9726.795753911805,10175.41401376496,10654.77444514348
Y11644,7791.9419162471795,7858.859750275405,8029.147041605686,8228.909230158686,8420.184560144737,8587.49172395356
Y11650,1443.1269593811037,1367.3141800689698,1300.1079855108262,1260.0629765844346,1246.4458664035799,1269.6214974784853
Y11654,6717.621211985269,6380.847300559458,6187.766201112248,6061.363343568664,5990.860880694209,6147.710744224247
Y11663,377.97049539557975,989.4774037423938,1353.1362281237452,1469.2871019990534,1578.572484720859,1719.0391115383
Y11677,4216.45645532012,4264.490458779037,4315.872812815011,4504.7859317064285,4631.481438696384,4678.263789385557
Y11707,10418.047571001634,10547.866252826701,10785.646554060562,11043.427951727175,11324.919636320496,11689.749361467879
Y11711,1028.3789204760142,937.8719223828851,880.6399254863006,830.1354134470722,785.0594640699568,761.9029474742092
Y11713,6161.5950268605,7186.18696800284,7885.718970735504,8321.350796858444,8762.614657027792,9263.998464118145
Y11718,11118.503859127124,11437.347754108288,11772.472250970803,12168.47524168265,12441.933666044913,12653.826874508204
Y11723,3677.436854294099,3691.750010944273,3675.2804984074305,3687.457734831011,3704.131160908517,3739.969798157198
Y11732,12403.403518580111,12966.304082178365,13533.30163537238,14111.466528973295,14789.826859338536,15481.967183246921
Y11744,2020.338560063394,1978.1868856298934,1942.0753730239908,1909.82319333651,1881.0479788909915,1859.4327606959246
Y11757,1918.8272272835202,1879.6036008570288,1816.1510112267301,1739.9861122575662,1659.3996368630844,1582.1946408014535
Y11770,3548.364122108193,3672.1935284295273,3818.959217992419,3967.2974156948585,4028.1553821266943,4091.889438621465
Y11777,2651.6142043471336,2747.7178820967674,2827.752995491028,2860.680204629898,2861.8437004089355,2887.3132026195526
Y11781,1797.4974787647177,1944.333174863124,2075.0491207767877,2158.836056154231,2197.2765505605516,2261.704869679472
Y11787,3251.5965804184425,3115.1841112424727,3030.9722619428976,2964.6825458506337,2883.932656509135,2781.808689072677
Y11799,2612.5986725783273,3111.95461496059,3346.946296204243,3314.89454623779,3143.0675841843013,3148.6068116143097
Y11828,1923.3158939862321,2072.749365376255,2336.404590925404,2609.6001481788194,2690.247199853714,2800.182772682164
Y11839,1982.5031996301377,1907.6236420203331,1828.1287501381291,1776.3871546975183,1727.8831665273972,1712.137961131594
Y11844,3126.4179854064723,3101.3856011785233,3170.54366394664,3210.4212584491042,3136.439736048419,3109.890171100867
Y11865,3452.81493651554,3274.597425641668,3071.0207526671916,2875.659271059713,2687.856269955922,2535.6230406901755
Y11870,1771.1635772917007,1722.5120424164668,1672.9213430086772,1647.2488816579184,1623.7041190730201,1613.841367589103
Y11887,6582.682487368584,6731.205581724644,6839.235251247883,6860.824652016163,6912.508374452591,6891.143968105316
Y11893,4483.462748569066,4637.154277944206,4807.299729114228,4788.761947321164,4751.208090393834,4700.311526309358
Y11898,5713.178127110004,5513.573708683252,5352.189454250038,5265.483964309096,5235.896100066602,5307.1411142498255
Y11900,5324.927394570642,5241.163899862224,5227.8227171750705,5253.320021755411,5339.000734000042,5459.300346066917
Y11907,2647.0030670488627,2376.2178578459484,2197.3182573441295,2129.7274518852705,1978.899266857767,1768.0654311285584
Y11909,1953.6766111403704,1890.0862702727318,1842.3879113793373,1786.421614766121,1721.2478387355804,1656.54035115242
Y11912,3158.4965801239014,3257.2978508472443,3337.343226671219,3420.6682419776917,3515.374396443367,3613.275191485882
Y11919,2733.20222411283,2953.755272853774,3195.600156561867,3361.4812983045003,3460.2574941842117,3593.2267511426785
Y11958,6499.497940076714,6278.397677393637,6196.210336138638,6271.635008416664,6378.157397326686,6431.61439048144
Y11966,1270.705021498208,1288.4128773614318,1357.3845163607941,1454.7618584458812,1530.131350059109,1576.5896885202783
Y11974,2317.6535081747475,2482.416762993654,2610.7637929119246,2694.0667622472242,2685.7776556739673,2734.527504022013
Y11979,2721.3304328938416,2696.7065060161017,2669.5106893802763,2679.71953094245,2701.0327315352406,2719.974386694056
Y12000,2457.91464984388,2501.575376987363,2481.8930931263185,2484.095051833952,2494.9548985112647,2519.9802632552883
Y12006,2464.165724589011,2090.310006803057,1760.7277786029113,1497.6539139730444,1313.6955915163173,1232.7190917202622
Y12007,1108.5369998849915,1053.4895761892558,1010.789922647095,983.7977663805649,974.4569402682794,981.6435660985296
Y12015,2671.466919835633,2969.178632065387,3177.24857893104,3216.4144522605784,3172.9063267482534,3101.0054573543725
Y12021,2854.5797052466705,2782.3225757560754,2741.879477364659,2653.2574770011283,2494.365747289041,2363.074599670943
Y12023,3203.5430659243957,4770.759149630995,6713.348595044608,7673.800871215582,7642.098358116842,8177.851356111666
Y12026,2215.7338415352447,2206.323256266933,2204.145611743968,2205.8627582995705,2213.8274260839653,2232.2158791066395
Y12039,1645.271460108942,1681.4371548121428,1727.5418891244765,1769.7679889334077,1800.1592643797567,1835.561000177872
Y12061,1159.1939927650042,1375.1414628349355,1523.6895749002233,1579.08166885695,1591.0798633131062,1643.6260664497936
Y12062,592.3037680983542,775.2958536148071,961.4429759979248,1041.3434982299805,1033.2890486717224,1085.3916692733765
Y12085,8878.192757565117,9018.197138601876,9210.36303788755,9474.551612416244,9665.249088141656,9699.475141010023
Y12087,4323.802706706134,4303.735552462046,4311.498858247789,4345.877379236708,4380.934047060289,4438.864943800188
Y12091,7851.581374941431,7807.717372969718,7791.705045461339,7830.590518787672,7898.527247478191,8039.840075154765
Y12095,9521.188070200991,9573.890310955589,9611.528225186361,9605.82294735402,9526.444231011297,9451.958760087726
Y12127,10874.30936234125,12044.720122514247,12683.17555988269,13232.620721240646,13739.255479911077,14017.638171501354
Y12132,6782.14961513665,6874.097333125133,7032.3586989584555,7237.088243731646,7435.095983193075,7717.881154266141
Y12133,7627.986237782798,8009.740949422677,8351.467890061542,9028.032607886837,9347.67816113796,9735.850428145213
Y12141,1496.173689365387,1474.7445917129517,1472.3502969741821,1461.3633787631989,1454.3001002073288,1452.8499698638916
Y12145,1464.1212886222538,1491.0155548156347,1477.3068221152735,1418.7328833500887,1359.1790738441673,1297.9641007940972
Y12166,10941.233165277397,11088.349969285688,11265.000057838923,11452.565184799008,11642.146926792242,11838.88159594574
Y12173,10787.502663817355,11074.322499794118,10260.885611205027,10334.032777338516,9920.47262760884,10035.96019625496
Y12183,4003.7539786353836,4529.465457769016,4899.675070518757,5152.357809653189,5391.502453463429,5653.289332782937
Y12189,5816.2317648951785,5676.665382483149,5673.17088828858,5741.39299421926,6179.627695647984,6426.561499367006
Y12190,4103.549535886323,4252.355903362853,4402.468238181751,4550.987618509431,4660.956679626696,4773.616605842425
Y12216,2470.189380951434,2638.2146280532993,2738.0232580911033,2769.5805116137676,2739.805068429033,2769.6281423916826
Y12221,4152.601164762906,4108.871542694084,3920.8000772970436,3575.397217208354,3090.765861990266,2591.0260107962513
Y12225,4853.453841296404,5114.004021879961,5377.121186388846,5630.014803627136,5867.689003084055,6050.049338668295
Y12230,6822.429036417272,7320.162272553791,7713.855259859103,7998.031157536766,8235.00158206858,8515.66952687254
Y12244,3031.298016267724,2612.0463001996786,2358.0190620643084,2163.1139710647753,2068.672792998079,2147.185208483441
Y12249,2280.1573014371447,2200.6035018079333,2151.3561034314685,2115.8657312505297,2086.0420525186114,2088.656198989635
Y12250,3492.051219778533,3619.878871929835,3737.2098320445,3850.6085226786677,3954.1719580177532,4056.008598882177
Y12251,3194.119249493443,3905.9987200370283,4457.753798778521,4745.09997749609,5046.419716678097,5332.347302678474
Y12260,4937.781212751973,4324.897474399521,3931.4227927563434,3648.719409700442,3450.998629598417,3479.111432191013
Y12265,4351.358781823291,4346.191991859059,4333.548596094078,4379.476049913058,4473.245910321308,4613.017913906773
Y12266,1911.5942474597532,1863.5962358576721,1848.0894936771933,1840.324845182717,1843.473983240862,1886.3662718063672
Y12268,5111.184821709519,5462.969165502324,5705.369427841305,5824.0840278939895,5909.740215006985,6029.102852856163
Y12278,14433.809809869912,14991.216315867208,15320.955683042619,15520.820499343634,15713.48967517009,15917.117143062034
Y12281,2344.1418126233175,2471.398122655818,2584.1871107242555,2672.3485654050933,2772.149467660575,2884.9906324779226
Y12286,9600.882315299836,9976.689815833139,10297.336555690961,10587.378842035263,10866.120173451845,11149.41873128388
Y12298,3882.748956284817,4013.426700579134,4068.0277131011003,4175.912889748694,4268.316643451542,4351.136755294684
Y12304,13545.02825172495,13785.44597737874,14064.742877955525,14368.101829233925,14651.96375667963,14934.394646574512
Y12323,6055.829540491104,6153.925237679481,6310.220247709751,6534.462891268729,6746.61070624887,7021.715400254717
Y12346,3252.2738838718387,3513.5908908778897,3710.9243109740637,3892.3412647706855,4058.4220160136238,4232.675260222926
Y12359,4644.289580469097,4577.359141089046,4771.507889102193,4797.068628234715,4862.9020106353555,4993.826977658857
Y12371,6917.476030853723,7299.006233021951,7548.107752504019,7688.887821626435,7835.553009173281,8005.704024663784
Y12376,9027.94049570024,9393.10077174655,9703.643950566382,9809.671622608517,9754.202546914927,9812.211450149052
Y12390,9459.289361969431,9230.83826152036,9058.109945605012,8938.967439032827,8870.624901520785,8893.512103718667
Y12393,6252.915622229859,6361.693476023391,6509.2132805131405,6691.375113858861,6889.073672348231,7110.3955597972
Y12396,9047.271559826253,9175.101858607937,9306.162452825543,9444.2085574112,9626.654436369681,9824.88168668334
Y12428,1531.3671100139618,1583.2435870170593,1640.2755510807037,1712.4118787050247,1789.1826322674751,1872.1193477511406
Y12438,8441.336737872098,7158.4710177608895,7036.7364633376055,6301.357324775232,5802.568239578776,5569.931565626328
Y12439,-3815.575145118433,-3639.9457756002716,-3453.150279929238,-3338.6090219338707,-3341.1241751869497,-3350.9959538658436
Y12440,8607.05125845273,8459.84753650029,8362.626028617218,8227.498449881867,8205.244837745027,8146.3275616963665
Y12441,5231.152580148642,4966.356813818877,4941.936109442179,4845.17340002722,4659.233704341118,4550.286959991519
Y12452,5024.404996399027,5049.123125545067,5216.23291482112,5307.557076100261,5414.153016445727,5563.672841525704
Y12475,946.4271550802421,931.1610239652824,918.542787316246,920.248090678258,932.2361966458989,941.3836442021561
Y12494,6770.649154020341,6844.640241948755,6829.084778455885,6893.515333143861,6877.177802143486,6861.188925830515
Y12511,8039.538922997179,7758.132698579492,7751.917432804766,7610.815454860392,7482.533240129414,7410.910707234206
Y12524,6844.618719908137,6906.332473403047,7091.904301414814,7293.559270557662,7555.066674520216,7913.923935597835
Y12531,5499.323034900593,5866.47169989772,6190.945019324109,6480.716778754055,6720.1047793477155,6996.868921483843
Y12536,3633.170931728573,3568.260175484119,3209.0814668413977,3022.1002760596957,3385.323761952165,3702.2101518850145
Y12555,8882.194183846776,9355.786964214267,9898.971976136656,10507.518778840851,11123.96948988963,11850.003118273402
Y12557,3319.93681393625,3388.939519186004,3486.1646736463385,3622.622011511518,3768.9694529478443,3966.273901457139
Y12562,7367.595169873934,7209.564225144019,7210.652358260357,7376.580595658414,7644.462884163544,8132.745359594573
Y12573,12377.207409236918,13328.133688550872,14664.253670094042,15612.856145997965,16144.053077659328,16905.72755004708
Y12580,1107.4440825225224,1113.9327179552427,1080.4136673749795,1050.8623308346976,1040.6050986484995,1049.587575608622
Y12582,6726.877499994165,6929.231574743047,7161.034578634879,7192.649946246652,7288.309924030935,7444.510247108502
Y12585,5365.133127466314,4967.022762464385,4804.161246331387,4625.225707364371,4595.331771682184,4792.071386001777
Y12613,6341.604252955997,6379.177738589058,6281.236766880772,6122.398382775775,6150.180362969235,6153.324904954949
Y12615,3901.933294358604,4066.826676982876,4240.387473123713,4512.91966387361,4739.261952375569,5031.251243215814
Y12617,3343.5753469203173,3465.4197843735137,3242.572066157662,3419.158976743741,3271.0567733990083,3447.8210177052133
Y12627,8694.68229264021,8828.083672136068,9008.011950343847,9241.842424362898,9436.009279251099,9566.72728562355
Y12638,3162.224398595616,3102.446600579316,3173.4260442593095,3147.9007208490943,3149.3026099901435,3186.895961148849
Y12642,1162.7611758281853,1297.7804290229583,1435.1635652982102,1553.8124156861738,1639.8762649466491,1731.2366081390007
Y12643,5680.151898552803,6287.399672474522,6775.568084709822,7254.090354071382,7567.913866872058,7949.655133273654
Y12665,4655.4616485094875,3914.0804184566628,3795.896217644905,3324.0646558090193,2939.4755222746353,2717.709774894899
Y12679,6895.525126755238,6690.014347136021,7425.491462945938,7228.9088451862335,8351.631193757057,9006.80161178112
Y12687,1225.542546705408,1084.1666684846114,1089.4951818660927,1020.5989514193964,967.5424195174407,954.3942447892857
Y12691,7711.191372886785,8003.969268814214,8606.21996404279,8942.820148483403,9076.80614472974,9071.270065323002
Y12692,8598.193832054114,8498.546459023788,8712.258429074185,8907.599422199746,8988.651964950463,9178.528658054513
Y12703,4219.808616441487,4760.740449833869,5377.644281125068,5766.262003326416,5956.446150636672,6146.240036821365
Y12706,1678.2001469929983,1687.2078384955694,1599.0451434453298,1639.2888201077749,1601.111318429308,1582.5462120374013
Y12719,3893.113805108426,4714.001506792634,5335.7759643059835,5669.657483681114,5830.722136570913,6147.815054238279
Y12722,5474.787764986344,7377.13343052075,8685.223990796585,9376.697127178844,9817.809741290239,10459.513044584432
Y12724,3999.6183900474234,4644.63375369542,5039.024658007204,5233.4585625490945,5458.6121959668,5687.812852873012
Y12729,2729.503389120102,2801.8594284057617,2905.430609703064,3054.0789654254913,3199.6637133955956,3391.720242381096
Y12733,6441.042368298943,6465.518961110952,6523.98409270515,6640.585518529137,6985.421140159911,7409.65765269775
Y12739,1044.443659558071,1417.4370418733824,1695.9045414094146,1861.4217246964404,1909.8600100186068,2055.024287522421
Y12746,7748.144521828968,8072.476918414379,8421.175380915836,8787.209138745004,9145.380803545675,9546.42909378788
Y12753,5939.997902838392,5577.573972050352,5561.051743904753,5257.793146936102,5022.744566218062,4888.576505146427
Y12771,1961.8082330776676,1880.662986947598,1829.4144078211496,1816.689002026916,1798.8350409348307,1818.2476650735728
Y12781,7768.783867814151,8295.41167596778,8793.022896890847,9107.078399213162,9201.929220833388,9345.009194990007
Y12793,9997.062888488168,10099.9230630974,10184.462068926292,10322.238476705554,10470.19657132725,10661.70723191698
Y12805,2285.3064662315123,2400.924134868778,2520.886155274557,2647.724401986314,2781.5695446127515,2934.5885205051436
Y12806,10901.230337098923,12995.906696714294,14302.952058432174,15327.73055418089,16083.865475214501,16990.313804623143
Y12812,7763.452201366586,8759.941481590517,9563.70106506377,10303.0597829822,10979.958287239426,11684.02373790779
Y12822,9768.946965479285,10288.76688673229,10889.99351951758,11483.612765514037,12055.22539095136,12582.444434776142
Y12826,3218.170193433701,3459.544361233591,3750.408076643764,3942.37356543517,4058.1514865156987,4178.403418063757
Y12832,5908.84366158223,5932.36240555,6035.486110841508,6159.369286774619,6287.407413985115,6462.414779238443
Y12834,2391.341620532923,2614.541108783589,2903.4853326328293,3106.476128690464,3298.685762366927,3465.4464903369835
Y12858,6753.1161829734265,6784.933627272529,7072.747320329469,7159.280751989038,7265.863198669942,7459.924572158487
Y12875,6188.475529526448,6105.616476892209,5995.201736466861,5974.962291239476,5940.024967162585,5939.8379199373485
Y12886,6359.780344772691,7827.6871723815575,8853.78261582861,9539.493533109084,9902.183734124472,10573.60630846342
Y12901,4207.081798221075,4453.9829280366475,4688.4898886748615,4957.665895754734,5260.1141340666045,5587.414198137122
Y12919,5103.809974971886,4980.344488263194,4996.529354184671,5086.517813751265,5256.292318444431,5612.093929312199
Y12942,9016.98179583516,9356.409534620903,9522.385467078946,9630.2385195997,9697.2334640887,9758.733528056406
Y12960,7891.396987542086,8539.453139405317,8786.806352236807,9259.251647786028,9683.54571156194,10158.781948967222
Y12961,7459.206575046022,8738.801181097906,9708.387785822271,10446.502394239265,10877.422426392932,11488.289586842397
Y12965,8983.444939173814,9753.743151927669,10243.534782697921,10435.737455361594,10431.676622817839,10375.495074833383
Y12971,7837.9572619626,7430.989781098477,7440.3679197583415,7255.2157422804885,7073.960724078265,7011.851563378199
Y12982,5518.5757080981575,5614.370730185443,5744.429342101317,5889.804661583281,6040.673094165683,6233.952728790592
Y12986,11867.975484728813,11580.613878369331,10960.37046751976,11080.22035689354,10823.464086413383,10684.878284537792
Y12987,-12992.232616417574,-9937.136424495744,-8177.957578273581,-7397.132939585017,-6842.729542978572,-6250.134897764492
Y13016,6582.008318952113,6667.6052311954745,7035.926203256577,7289.778972796574,7392.380444542177,7410.763445897933
Y13021,3526.583995819092,3632.618023753166,3742.079032957554,3886.6424626111984,4043.4901094436646,4197.179114818573
Y13034,5000.882477180166,4551.4335273782435,4515.596465329332,4225.706541876001,4002.832481260104,3927.4441716859765
Y13036,3407.8967068399334,4146.612786761954,4624.859688548281,4913.179198006823,4910.264246902898,5057.368211452201
Y13047,1710.3531944537633,1815.9403392837462,1922.896281892823,1981.981769475224,2028.0170377601921,2081.798607219342
Y13048,1313.2424092730491,1740.3246342652374,1987.4973035469206,2167.903821445702,2284.9908909521123,2431.372360459096
Y13062,5187.840950546267,4442.172646211476,3846.897866372295,3321.3119281653244,2990.9586205930927,2927.2411407348163
Y13065,216.60586837798337,257.03203628450615,301.71818921029546,397.8483754068611,428.1433705192802,464.7774715030191
Y13069,11703.564200252498,11312.24308580176,11309.289743751418,11389.45342902105,11578.688077218922,12011.317566894082
Y13106,10932.358781728744,11211.146158626872,11294.93114188591,11459.040635051719,11660.442749815173,11941.618765168016
Y13109,7481.6347130949025,7502.077500076039,7582.636622973692,7773.328295014195,7967.052078282199,8241.948302627436
Y13114,2010.3165226962738,1995.9467784022165,1996.973719281154,1993.7751383465918,1999.5425647155378,2028.6409172952344
Y13123,906.5624401983299,866.3672251228207,835.5303657944464,813.2946868928218,796.6412844629424,775.7487431801089
Y13127,8485.32611169588,8485.944289797273,8506.190950313652,8583.994428901466,8659.934670154287,8836.522199455365
Y13133,10112.156852122367,10216.625046472285,10336.396967771936,10467.183881805913,10612.713244596833,10789.298376151602
Y13134,2975.458898359238,2923.1986038405475,2891.9311347875578,2884.658182743883,2899.622777700828,2958.678189234092
Y13135,4122.061587733544,4178.954737137647,4253.361248011721,4333.90021262724,4405.87054843572,4471.091381169261
Y13155,728.8950795648708,993.6387931608806,1289.0925885314405,1587.6580262078323,1717.0213946039703,1866.1160352218144
Y13159,5395.011321600219,5505.237954663728,5431.156250841466,5357.095270579405,5319.8361932995,5335.15467220747
Y13176,11672.938891884989,11589.718423420885,11542.7649571057,11513.386504465172,11542.620841124955,11631.480440496598
Y13183,1022.4354998956428,926.8529820233671,845.4200951096714,776.7620383320495,716.5977636670198,672.7285706374093
Y13194,2161.297693148217,2155.6177016927845,2164.7520070261216,2197.546987194621,2226.4353172711712,2284.9878447819997
Y13195,7610.991741964284,8185.29866140078,8720.54514453006,9199.678415753744,9450.56488401875,9708.371744397893
Y13207,3965.7741145834493,4407.762901997969,4683.72819706458,4861.289681153606,5130.984826605041,5234.064963599694
Y13210,2193.665372904318,2130.697862976133,2057.3778452182887,2021.9672543879483,1963.8248556104963,1916.3608127056482
Y13212,909.5494868032063,931.5776730155771,976.6425610729914,992.8972178875276,984.4818402452158,984.1000873543197
Y13218,2179.3151744060624,2227.768435780795,2256.357831601185,2248.817359718852,2210.8137426847943,2191.7253250497215
Y13224,6852.374222218122,7676.408397152274,8249.571948762588,8587.254080762483,8959.089878181272,9365.209403164306
Y13228,12963.580731999873,12790.827977132796,12218.331289303302,11788.122035276889,11396.41411910653,11183.02080553472
Y13237,3642.165093145923,3768.3550925286418,3876.200114459997,3966.3157913534214,4045.4631796534036,4119.142800249288
Y13240,1347.6008154059207,1364.8126780618622,1378.4795881482976,1385.9491639432654,1390.2824448735685,1397.491306107073
Y13249,2756.238511216913,2692.112189497435,2697.0470454625834,2729.9606125110226,2754.528579023688,2849.100401826198
Y13255,1768.249372566293,1830.6906516037936,1908.5878672856502,2014.3348386670787,2120.2740045392093,2247.4290845149217
Y13260,3815.6617965557975,3967.68996611636,4082.3239638194036,4259.459480343309,4453.9688414505445,4718.789035353269
Y13262,190.82617337514728,493.0391836574477,658.1424775376136,733.6898530199061,694.8961992546544,775.2420320060821
Y13263,2066.155471525556,2252.9837984995625,2479.753401805997,2692.2742891696926,2872.062526898776,3070.5645021402447
Y13266,8067.477933801018,9457.79941381933,9859.601588435475,10181.352890322576,10473.153395049427,10308.994520386303
Y13279,4129.762480973539,4232.3449355782495,4360.770650037873,4499.242459544557,4639.644323873491,4772.450097197424
Y13283,13407.637083314756,13998.08195801851,13585.209378417589,13554.601936922378,13481.879984980798,13767.592461559429
Y13293,9108.751403679275,10614.852299907803,11719.374833902913,12440.970827876326,12628.055146934677,13291.788744682275
Y13298,8647.659252398105,9077.314259221277,8928.250988366959,8937.947425290877,8875.639401665174,8896.773955138471
Y13309,4297.065232305333,4888.920525673841,5308.032316514105,5522.933525579837,5663.145837083121,5893.3539515693865
Y13317,1888.7318377861639,1957.2088542996958,1982.2058506188066,2007.1678597553002,2035.2736159808865,2002.6320619084327
Y13318,8580.733339637542,8335.515106650368,8223.965026675723,8306.467173156308,8461.663066669716,8911.993603707673
Y13334,3231.182279109955,3309.3194665908813,3162.1180806159973,3066.1175191402435,3010.5705461502075,3012.6313152313232
Y13335,2927.920747114878,3346.514764497856,3689.3915195514796,3883.321292887283,4037.8602008144503,4201.166188470761
Y13341,12381.757991436549,11914.514460365315,11773.98619421509,11733.479099995062,11755.271935176514,12109.683646342377
Y13344,13121.397277636132,14212.42803216408,16165.66168659435,17584.02135929883,18675.53119815188,19381.36320171728
Y13345,5475.804258810952,6264.04363435985,6774.033470126875,7124.475251339929,7440.681149474807,7815.091232739682
Y13365,1160.088599596738,1105.7980475860804,1037.5686025280322,977.603971266035,922.4465643981284,847.4762795840127
Y13366,2081.1336358562594,2089.0815175749835,2099.2456133874502,2104.7807183804175,2104.8947983598823,2103.6981770115403
Y13367,2751.66034098147,2879.332071534415,2982.2138222527874,3101.7012887252604,3227.1031362587646,3325.9727537840517
Y13368,14986.421243881496,16103.712673452717,17494.832760319776,18947.524296059837,20403.967946109435,22142.237762710396
Y13371,4014.642978628045,4272.330736596963,4249.734976518986,4388.378630764481,4324.117415618059,4263.633119389238
Y13374,1175.9028085665584,1207.5572258642126,1235.2498281917904,1256.2205328181587,1270.262790482284,1288.6060102121123
Y13375,1384.107494220746,1431.7578606214665,1460.7629333380496,1477.5550644577793,1493.0012752434532,1512.3592353033125
Y13376,7557.481733777966,7835.717455377931,8062.692894642953,8213.474776804233,8349.769514882664,8494.39809985156
Y13379,3152.723179918572,3330.5591644227165,3624.0025291513325,3818.520231257179,3814.6638815029364,3911.7079734760428
Y13386,1298.2667568009283,1327.5497867444624,1351.364974174993,1370.6185342787385,1388.2894312451674,1405.9968829249751
Y13394,2255.3206451698775,2278.67676271667,2358.7523841549296,2471.261580457604,2579.602998794216,2731.539323231774
Y13406,2648.0026912535227,2992.3661491872876,3182.645753396138,3239.7526916423303,3294.1019967852276,3375.8782416308
Y13412,7806.799983397722,8050.209284623049,8345.501218240146,8815.117493382748,9264.746798577808,9860.882206335527
Y13422,4340.807696290385,4395.044811219085,4433.445377211468,4444.060666769579,4435.933673144623,4427.720499147458
Y13430,1391.19812909508,1318.324244350877,1271.7391731240507,1263.0069536619924,1277.302301356028,1349.456960832973
Y13435,11709.096085677618,12518.901201467239,13061.69892673886,13340.119808736896,13687.650409809447,14039.761360040899
Y13453,3226.1950980444203,3537.241582746001,3763.610466930274,3917.0359941801526,4068.042328632261,4230.633680492551
Y13487,7043.424503100409,6850.7465221918865,6738.077513754199,6638.44336755266,6531.902771166699,6521.72037761698
Y13510,5696.454099178314,5783.118156671524,5905.867404341698,5960.760914206505,6006.346772551537,6100.150056391954
Y13530,918.571910696664,958.9818098123936,972.5318449871468,974.6495838390654,972.9458252217809,973.8028728430565
Y13538,2674.373383899474,2627.401286676615,2599.297792113447,2592.7608026835132,2606.2111027234205,2659.290720122769
Y13552,2315.9574948239,2828.069917721087,3200.1582980655753,3467.6001992176766,3742.0954014776626,4033.751503484065
Y13554,2523.2463368528347,2462.0437893552985,2448.8050959186926,2459.864355845952,2468.2612023821625,2503.344621822672
Y13559,11278.215876635415,11693.734227671011,12039.613533389265,12427.394488351847,12813.803123074968,13190.873870690803
Y13573,10642.633470107705,10679.063425829458,10700.35058563025,10718.51822617054,10753.119706235513,10793.888235915483
Y13576,12545.985165038119,12519.455002680945,12542.16868348504,12680.114854500349,12972.475108985207,13372.52618788609
Y13587,2063.112939831287,2098.4700059849147,2141.118447517733,2196.063795931702,2249.4508708929666,2314.9045491016877
Y13590,836.4650514418669,828.4154612000461,872.3907748537721,831.0328384092799,732.363853328043,652.5033574478748
